15-104101,http://tshop.r10s.jp/kg-maido/cabinet/unika01/hss-59tn.jpg?fitin=700:700,2980.8000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,ユニカ H.S.Sハイスホールソー ツバ無し 59mm HSS-59TN,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●ユニカ（株）<br>
<br>
【特長】<br>
●ストレートシャンク採用。<br>
●貫通作業に最適。<br>
●鋭い切れ味、軽快で快適な作業性。<br>
●インパクト兼用。<br>
●一発貫通。<br>
●薄鉄板（3.2mm以下）/アルミ板（3.2mm以下）/塩ビ板/石膏ボード/木材などの穴あけに。<br>
<br>
【仕様】<br>
●全長：112mm<br>
●有効長(mm):38<br>
●口径：59mm<br>
●適合電動機：電気ドリル(回転数：800rpm以下)</p>",ユニカ H.S.Sハイスホールソー ツバ無し 59mm HSS-59TN：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材ユニカ H.S.Sハイスホールソー ツバ無し 59mm HSS-59TN,ユニカ H.S.Sハイスホールソー ツバ無し 59mm HSS-59TN[rn]
15-104114,http://tshop.r10s.jp/kg-maido/cabinet/handtool01/tu-11628.jpg?fitin=700:700,20658.4000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,ツボ万 乾式ドリルセットCD-DG TB-CD-DG65SET,,<p>【メーカー】<br>●（株）ツボ万<br><br>【特長】<br>●切れ味重視<br>●スピード重視<br>●回転専用<br>●打撃・振動・ハンマ不可<br>●側面のガイドチップが穴あけ時のカミコミを防止。<br><br>【用途】<br>●窯業系サイディング、押出成型セメントなどの難削材、コンクリート、ガス・電気工事など。<br>●軽量ブロックやレンガなどの軟質材には、「乾式ダイヤモンドコアドリルCD-DZ」が適しています。<br><br>■セット<br>●ボディ+シャンク+センターピン<br><br>【仕様】<br>●サイズ（直径×有効長×軸径）：Ф65×195×13<br>●配管用寸法50A（60.5）</p>,ツボ万 乾式ドリルセットCD-DG TB-CD-DG65SET：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材ツボ万 乾式ドリルセットCD-DG TB-CD-DG65SET,ツボ万 乾式ドリルセットCD-DG TB-CD-DG65SET[rn]
15-104115,http://tshop.r10s.jp/monju/cabinet/konpou/511-3181.gif?fitin=700:700,1320.8000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,TRUSCO(トラスコ)ブラインドコード3mm×30m,,,TRUSCO(トラスコ)ブラインドコード3mm&times;30m：工具のお店　モンジュＳＨＯＰ,TONE（トネ）PROXXON(プロクソン)アーテック（ARTEC)夏休みの工作ホーザン　HOZANジェフコム圧着工具工具箱電気工事士ロブテックスMCCKTCOLFAはんだごて電気工事士技能試験ベッセル工具ANEX（兼古製作所）シリコンエンジニアTRUSCO(トラスコ)ブラインドコード3mm&times;30m,TRUSCO(トラスコ)ブラインドコード3mm&times;30m[rn]
15-104116,http://tshop.r10s.jp/monju/cabinet/konpou/511-2834.gif?fitin=700:700,400.8000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,TRUSCO(トラスコ)PVロープ　3mm×10m,,,TRUSCO(トラスコ)PVロープ　3mm&times;10m：工具のお店　モンジュＳＨＯＰ,TONE（トネ）PROXXON(プロクソン)アーテック（ARTEC)夏休みの工作ホーザン　HOZANジェフコム圧着工具工具箱電気工事士ロブテックスMCCKTCOLFAはんだごて電気工事士技能試験ベッセル工具ANEX（兼古製作所）シリコンエンジニアTRUSCO(トラスコ)PVロープ　3mm&times;10m,TRUSCO(トラスコ)PVロープ　3mm&times;10m[rn]
15-104117,http://tshop.r10s.jp/monju/cabinet/konpou/126-4320.jpg?fitin=700:700,3040.8000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,TRUSCO(トラスコ)ビニロントラックロープ(3つ打タイプ)9mm×30m,,,TRUSCO(トラスコ)ビニロントラックロープ(3つ打タイプ)9mm&times;30m：工具のお店　モンジュＳＨＯＰ,TONE（トネ）PROXXON(プロクソン)アーテック（ARTEC)夏休みの工作ホーザン　HOZANジェフコム圧着工具工具箱電気工事士ロブテックスMCCKTCOLFAはんだごて電気工事士技能試験ベッセル工具ANEX（兼古製作所）シリコンエンジニアTRUSCO(トラスコ)ビニロントラックロープ(3つ打タイプ)9mm&times;30m,TRUSCO(トラスコ)ビニロントラックロープ(3つ打タイプ)9mm&times;30m[rn]
15-104118,http://tshop.r10s.jp/monju/cabinet/00564959/03720986/img63314016.jpg?fitin=700:700,432.0000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,ユタカ(Yutaka)　ポリエステルロープ　金剛打　6mm×10m　袋入,,"★特徴★<br>
●酸・アルカリ・海水などに強く、耐候性に優れ摩擦にも非常に強く、強力に優れたロープです。<br>
●各種結束、テント・タープ用など。<br>
<BR>
★仕様★<BR>
●金剛打タイプ<BR>
●色:白<BR>
●線径(mm):6<BR>
●長さ(m):10<BR>
●質量(kg):0.16<BR>
●ポリエステル<BR>
●日本製",ユタカ(Yutaka)　ポリエステルロープ　金剛打　6mm&times;10m　袋入：工具のお店　モンジュＳＨＯＰ,TONE（トネ）PROXXON(プロクソン)アーテック（ARTEC)夏休みの工作ホーザン　HOZANジェフコム圧着工具工具箱電気工事士ロブテックスMCCKTCOLFAはんだごて電気工事士技能試験ベッセル工具ANEX（兼古製作所）シリコンエンジニアユタカ(Yutaka)　ポリエステルロープ　金剛打　6mm&times;10m　袋入,ユタカ(Yutaka)　ポリエステルロープ　金剛打　6mm&times;10m　袋入[rn]
15-104119,http://tshop.r10s.jp/monju/cabinet/konpou/511-2478.gif?fitin=700:700,2929.6000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,TRUSCO(トラスコ)ビニロンロープ（3つ打タイプ）9mm×20m,,,TRUSCO(トラスコ)ビニロンロープ（3つ打タイプ）9mm&times;20m：工具のお店　モンジュＳＨＯＰ,TONE（トネ）PROXXON(プロクソン)アーテック（ARTEC)夏休みの工作ホーザン　HOZANジェフコム圧着工具工具箱電気工事士ロブテックスMCCKTCOLFAはんだごて電気工事士技能試験ベッセル工具ANEX（兼古製作所）シリコンエンジニアTRUSCO(トラスコ)ビニロンロープ（3つ打タイプ）9mm&times;20m,TRUSCO(トラスコ)ビニロンロープ（3つ打タイプ）9mm&times;20m[rn]
15-104120,http://tshop.r10s.jp/monju/cabinet/konpou/511-3024.jpg?fitin=700:700,1312.8000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,TRUSCO(トラスコ)PEグリーンロープ6mm×30m,,,TRUSCO(トラスコ)PEグリーンロープ6mm&times;30m：工具のお店　モンジュＳＨＯＰ,TONE（トネ）PROXXON(プロクソン)アーテック（ARTEC)夏休みの工作ホーザン　HOZANジェフコム圧着工具工具箱電気工事士ロブテックスMCCKTCOLFAはんだごて電気工事士技能試験ベッセル工具ANEX（兼古製作所）シリコンエンジニアTRUSCO(トラスコ)PEグリーンロープ6mm&times;30m,TRUSCO(トラスコ)PEグリーンロープ6mm&times;30m[rn]
15-104121,http://tshop.r10s.jp/monju/cabinet/konpou/511-2591.gif?fitin=700:700,6971.2000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,TRUSCO(トラスコ)ビニロンロープ（金剛打）12mm×30m,,,TRUSCO(トラスコ)ビニロンロープ（金剛打）12mm&times;30m：工具のお店　モンジュＳＨＯＰ,TONE（トネ）PROXXON(プロクソン)アーテック（ARTEC)夏休みの工作ホーザン　HOZANジェフコム圧着工具工具箱電気工事士ロブテックスMCCKTCOLFAはんだごて電気工事士技能試験ベッセル工具ANEX（兼古製作所）シリコンエンジニアTRUSCO(トラスコ)ビニロンロープ（金剛打）12mm&times;30m,TRUSCO(トラスコ)ビニロンロープ（金剛打）12mm&times;30m[rn]
15-104122,http://tshop.r10s.jp/monju/cabinet/konpou/511-2273.jpg?fitin=700:700,4042.4000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,TRUSCO(トラスコ)PVトラックロープ12mm×30m,,,TRUSCO(トラスコ)PVトラックロープ12mm&times;30m：工具のお店　モンジュＳＨＯＰ,TONE（トネ）PROXXON(プロクソン)アーテック（ARTEC)夏休みの工作ホーザン　HOZANジェフコム圧着工具工具箱電気工事士ロブテックスMCCKTCOLFAはんだごて電気工事士技能試験ベッセル工具ANEX（兼古製作所）シリコンエンジニアTRUSCO(トラスコ)PVトラックロープ12mm&times;30m,TRUSCO(トラスコ)PVトラックロープ12mm&times;30m[rn]
15-104123,http://tshop.r10s.jp/monju/cabinet/konpou/511-2885.gif?fitin=700:700,1698.4000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,TRUSCO(トラスコ)PVロープ　9mm×20m,,,TRUSCO(トラスコ)PVロープ　9mm&times;20m：工具のお店　モンジュＳＨＯＰ,TONE（トネ）PROXXON(プロクソン)アーテック（ARTEC)夏休みの工作ホーザン　HOZANジェフコム圧着工具工具箱電気工事士ロブテックスMCCKTCOLFAはんだごて電気工事士技能試験ベッセル工具ANEX（兼古製作所）シリコンエンジニアTRUSCO(トラスコ)PVロープ　9mm&times;20m,TRUSCO(トラスコ)PVロープ　9mm&times;20m[rn]
15-104124,http://tshop.r10s.jp/monju/cabinet/konpou/336-3333.jpg?fitin=700:700,2073.6000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,TRUSCO(トラスコ)難燃ロープ(耐熱・耐切創用)6mm×0.9m　4本入,,,TRUSCO(トラスコ)難燃ロープ(耐熱・耐切創用)6mm&times;0.9m　4本入：工具のお店　モンジュＳＨＯＰ,TONE（トネ）PROXXON(プロクソン)アーテック（ARTEC)夏休みの工作ホーザン　HOZANジェフコム圧着工具工具箱電気工事士ロブテックスMCCKTCOLFAはんだごて電気工事士技能試験ベッセル工具ANEX（兼古製作所）シリコンエンジニアTRUSCO(トラスコ)難燃ロープ(耐熱・耐切創用)6mm&times;0.9m　4本入,TRUSCO(トラスコ)難燃ロープ(耐熱・耐切創用)6mm&times;0.9m　4本入[rn]
