15-21501,http://tshop.r10s.jp/sanoya/cabinet/02787457/img58914443.jpg?fitin=700:700,920.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > その他,ペーパーラミネーる＜S＞,,"・サイズ：約３２×４３cm<BR>
・パッケージサイズ：４０×８cm<BR>
・セット内容：コーティングシート&両面接着シートの２種類がセットになってます。<BR>
・アイロンは、必ずドライ・低～中温（目安１２０℃）でお使いください。<BR><BR>


紙をコーティングし、裏布と接着することで生地のように扱えるシートです。<BR>
お好きなペーパーや生地にアイロンでシートを貼っていくだけで簡単に作れます。<BR>
バッグ・ポーチ作りやコラージュのオリジナル素材としてお使いいただけます。",ペーパーラミネーる＜S＞：あっと　クラフト,スワロフスキートールペイントスワロマフラーハマナカハマナカ手芸毛糸エミーグランデニットリングピロービーズレース糸編み物手づくりオリンパスウェディングベアテディベアパッチワーク・キルト刺しゅう刺し子ペーパーラミネーる＜S＞,ペーパーラミネーる＜S＞[rn]
15-21512,http://tshop.r10s.jp/shugale/cabinet/craft_item3/535719_a.jpg?fitin=700:700,496.8000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > その他,クラフト　お役立ち用品いろいろ　エステルクッション 35cm,ウレタン｜ヌードクッション｜圧縮クッション｜クッション｜,"【 サイズ(約) 】35×35cm（本体サイズ）<br>35×35×6cm（パッケージサイズ）<br>
【 材質 】ポリエステル100%（中わた）<br>
【 発売元 】藤久（株）<br><br>

クッション等の中材、中わた用に最適な藤久オリジナルのエステルクッションです。安心の日本製。<br>
圧縮されていますので、ご使用の際はパッケージから出して、上下左右をたたいてなじませてください。ふくらみます。<br><br>

※写真と色が多少異なる場合がありますので予めご了承ください｡<br><br>関連商品はこちら<br>
<br>
エステルクッション30cm
エステルクッション40cm
エステルクッション45cm
エステルクッション50cm
<img src=""http://image.rakuten.co.jp/shugale/cabinet/craft_item3/535719_b.jpg"" width=""100%"">",クラフト　お役立ち用品いろいろ　エステルクッション 35cm：手芸材料の通信販売　シュゲール,毛糸　通販編み物　通販編物　通販手編み　通販シュゲールハマナカ　毛糸ダイヤ　毛糸レザークラフトソーイングセット通園　通学　準備レジン手作り野呂英作入園刺繍ミシン粘土生地裁縫箱ビーズクラフト　お役立ち用品いろいろ　エステルクッション 35cm,ウレタン｜ヌードクッション｜圧縮クッション｜クッション｜。クラフト　お役立ち用品いろいろ　エステルクッション 35cm[rn]
15-21513,http://tshop.r10s.jp/shugale/cabinet/craft_item3/535718_a.jpg?fitin=700:700,435.2000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > その他,クラフト　お役立ち用品いろいろ　エステルクッション 30cm,ウレタン｜ヌードクッション｜圧縮クッション｜クッション｜,"【 サイズ(約) 】30×30cm（本体サイズ）<br>30×30×5cm（パッケージサイズ）<br>
【 材質 】ポリエステル100%（中わた）<br>
【 発売元 】藤久（株）<br><br>

クッション等の中材、中わた用に最適な藤久オリジナルのエステルクッションです。安心の日本製。<br>
圧縮されていますので、ご使用の際はパッケージから出して、上下左右をたたいてなじませてください。ふくらみます。<br><br>

※写真と色が多少異なる場合がありますので予めご了承ください｡<br><br>関連商品はこちら<br>
<br>
エステルクッション35cm
エステルクッション40cm
エステルクッション45cm
エステルクッション50cm
<img src=""http://image.rakuten.co.jp/shugale/cabinet/craft_item3/535718_b.jpg"" width=""100%"">",クラフト　お役立ち用品いろいろ　エステルクッション 30cm：手芸材料の通信販売　シュゲール,毛糸　通販編み物　通販編物　通販手編み　通販シュゲールハマナカ　毛糸ダイヤ　毛糸レザークラフトソーイングセット通園　通学　準備レジン手作り野呂英作入園刺繍ミシン粘土生地裁縫箱ビーズクラフト　お役立ち用品いろいろ　エステルクッション 30cm,ウレタン｜ヌードクッション｜圧縮クッション｜クッション｜。クラフト　お役立ち用品いろいろ　エステルクッション 30cm[rn]
15-21514,http://tshop.r10s.jp/sanoya/cabinet/ikou_20100326_001/img10482845885.jpg?fitin=700:700,176.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > その他,マクラメピン,,,マクラメピン：あっと　クラフト,スワロフスキートールペイントスワロマフラーハマナカハマナカ手芸毛糸エミーグランデニットリングピロービーズレース糸編み物手づくりオリンパスウェディングベアテディベアパッチワーク・キルト刺しゅう刺し子マクラメピン,マクラメピン[rn]
15-21515,http://tshop.r10s.jp/sanoya/cabinet/ikou_20100326_001/img10486000914.jpg?fitin=700:700,272.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > その他,ロータリーカッター替刃２８mm　【クロバー】,,１パック２枚入り、ロータリーカッター28mm（57-502）・スラッシュカッター（57-505）専用替刃,ロータリーカッター替刃２８mm　【クロバー】：あっと　クラフト,スワロフスキートールペイントスワロマフラーハマナカハマナカ手芸毛糸エミーグランデニットリングピロービーズレース糸編み物手づくりオリンパスウェディングベアテディベアパッチワーク・キルト刺しゅう刺し子ロータリーカッター替刃２８mm　【クロバー】,ロータリーカッター替刃２８mm　【クロバー】[rn]
15-21516,http://tshop.r10s.jp/sanoya/cabinet/ikou_20100326_001/img10486000911.jpg?fitin=700:700,232.0000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > その他,ロータリーカッター替刃４５mm　【クロバー】,,1パック1枚入り、ロータリーカッター４５mm（57－500）専用,ロータリーカッター替刃４５mm　【クロバー】：あっと　クラフト,スワロフスキートールペイントスワロマフラーハマナカハマナカ手芸毛糸エミーグランデニットリングピロービーズレース糸編み物手づくりオリンパスウェディングベアテディベアパッチワーク・キルト刺しゅう刺し子ロータリーカッター替刃４５mm　【クロバー】,ロータリーカッター替刃４５mm　【クロバー】[rn]
15-21517,http://tshop.r10s.jp/shugale/cabinet/deco/182671_a.jpg?fitin=700:700,629.6000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > その他,デコ　クラフト用シリコーン　チョコレート色したやわらかいシリコーン材　７５ｍｌ,ホイップクリームのように絞りだして使えるデコ用シリコーン材｜,"ホイップクリームのように絞りだして使えるデコ用シリコーン材です。<br>
余ったシロコーン材は、キャップを閉めて保存が出来るので経済的！<br>
最後まできれいに使いきれるのも特徴です。<br>
<br>
やわらかいぷよぷよのホイップクリームが出来ます。<br>
乾く前にラインストーンやビーズをトッピングすると定着します。<br>
<br>
ホイップデコ、フェイクホイップはもちろん、ドールアート、<br>
シャドウボックスなど、さまざまな使い方でお楽しみください。<br>
<br>
※専用絞り口セット（別売り）を取り付けてご使用ください。 <br>
<br>色：チョコレート<br>
サイズ（約）：１７×３．５ｃｍ<br>内容量：７５ｍｌ<br>
<br>種類：化学反応系充てん材<br>
素材：シリコーン樹脂１００％<br><br><br><img src=""http://image.rakuten.co.jp/shugale/cabinet/deco/182671_b.jpg"" width=""100%""><br><img src=""http://image.rakuten.co.jp/shugale/cabinet/deco/182671_c.jpg"" width=""100%"">",デコ　クラフト用シリコーン　チョコレート色したやわらかいシリコーン材　７５ｍｌ：手芸材料の通信販売　シュゲール,毛糸　通販編み物　通販編物　通販手編み　通販シュゲールハマナカ　毛糸ダイヤ　毛糸レザークラフトソーイングセット通園　通学　準備レジン手作り野呂英作入園刺繍ミシン粘土生地裁縫箱ビーズデコ　クラフト用シリコーン　チョコレート色したやわらかいシリコーン材　７５ｍｌ,ホイップクリームのように絞りだして使えるデコ用シリコーン材｜。デコ　クラフト用シリコーン　チョコレート色したやわらかいシリコーン材　７５ｍｌ[rn]
15-21518,http://tshop.r10s.jp/shugale/cabinet/deco2/182951_a.jpg?fitin=700:700,209.6000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > その他,デコ　貼り付け用製品　エポスリーピン５０ｍｍ　ＰＢＫ＆ＰＢＲ　【メール便可】,デコ土台｜デコ　雑貨｜ヘアピン　デコ｜,サイズ（約）：１．３×５ｃｍ<br>４個入り<br>素材：鉄、エポキシ樹脂　他<br>台座つきの髪留め用スリーピンです。<br>デコパーツやスパンコール、レースなどを貼り付けて使用できます。<br>※多少色が異なる場合があります。,デコ　貼り付け用製品　エポスリーピン５０ｍｍ　ＰＢＫ＆ＰＢＲ　【メール便可】：手芸材料の通信販売　シュゲール,毛糸　通販編み物　通販編物　通販手編み　通販シュゲールハマナカ　毛糸ダイヤ　毛糸レザークラフトソーイングセット通園　通学　準備レジン手作り野呂英作入園刺繍ミシン粘土生地裁縫箱ビーズデコ　貼り付け用製品　エポスリーピン５０ｍｍ　ＰＢＫ＆ＰＢＲ　【メール便可】,デコ土台｜デコ　雑貨｜ヘアピン　デコ｜。デコ　貼り付け用製品　エポスリーピン５０ｍｍ　ＰＢＫ＆ＰＢＲ　【メール便可】[rn]
15-21519,http://tshop.r10s.jp/shugale/cabinet/deco2/182966_a.jpg?fitin=700:700,629.6000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > その他,デコ　クラフト用シリコーン　カスタード色したやわらかいシリコーン材　７５ｍｌ,ホイップクリームのように絞りだして使えるデコ用シリコーン材｜,"ホイップクリームのように絞りだして使えるデコ用シリコーン材です。<br>余ったシリコーン材はキャップを閉めて保存が出来るので経済的！<br><br>最後まできれいに使いきれるのも特徴です。<br><br>やわらかいぷよぷよのホイップクリームが出来ます。<br>乾く前にラインストーンやビーズをトッピングすると定着します。<br><br>ホイップデコ、フェイクホイップはもちろん、ドールアート、<br>シャドウボックスなど、さまざまな使い方でお楽しみください。<br><br>※専用絞り口セット（別売り）を取り付けてご使用ください。<br><br>色：カスタード<br>サイズ（約）：１７×３．５ｃｍ<br>内容量：７５ｍｌ<br>種類：化学反応系充てん材<br>素材：シリコーン樹脂１００％<br><br><img src=""http://image.rakuten.co.jp/shugale/cabinet/deco2/182966_b.jpg"" width=""100%"">",デコ　クラフト用シリコーン　カスタード色したやわらかいシリコーン材　７５ｍｌ：手芸材料の通信販売　シュゲール,毛糸　通販編み物　通販編物　通販手編み　通販シュゲールハマナカ　毛糸ダイヤ　毛糸レザークラフトソーイングセット通園　通学　準備レジン手作り野呂英作入園刺繍ミシン粘土生地裁縫箱ビーズデコ　クラフト用シリコーン　カスタード色したやわらかいシリコーン材　７５ｍｌ,ホイップクリームのように絞りだして使えるデコ用シリコーン材｜。デコ　クラフト用シリコーン　カスタード色したやわらかいシリコーン材　７５ｍｌ[rn]
15-21520,http://tshop.r10s.jp/shugale/cabinet/deco2/182548_a.jpg?fitin=700:700,629.6000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > その他,デコ　クラフト用シリコーン　白くてやわらかいシリコーン材　７５ｍｌ,ホイップクリームのように絞りだして使えるデコ用シリコーン材｜,"ホイップクリームのように絞りだして使える<br>
デコ用シリコーン材です。<br>
余ったシロコーン材は<br>
キャップを閉めて保存が出来るので経済的！<br>
最後まできれいに使いきれるのも特徴です。<br>
<br>
やわらかいぷよぷよのホイップクリームが出来ます。<br>
乾く前にラインストーンやビーズをトッピングすると定着します。<br>
<br>
ホイップデコ、フェイクホイップはもちろん、ドールアート、<br>
シャドウボックスなど、さまざまな使い方でお楽しみください。<br>
<br>
※専用絞り口セット（別売り）を取り付けてご使用ください。 <br>
<br>
色：ホワイト<br>
サイズ（約）：１７×３．５ｃｍ<br>
内容量：７５ｍｌ<br>
種類：化学反応系充てん材<br>
素材：シリコーン樹脂１００％<br><br><img src=""http://image.rakuten.co.jp/shugale/cabinet/deco2/182548_b.jpg"" width=""100%""><br><img src=""http://image.rakuten.co.jp/shugale/cabinet/deco3/img55960657.jpg"" width=""100%"">",デコ　クラフト用シリコーン　白くてやわらかいシリコーン材　７５ｍｌ：手芸材料の通信販売　シュゲール,毛糸　通販編み物　通販編物　通販手編み　通販シュゲールハマナカ　毛糸ダイヤ　毛糸レザークラフトソーイングセット通園　通学　準備レジン手作り野呂英作入園刺繍ミシン粘土生地裁縫箱ビーズデコ　クラフト用シリコーン　白くてやわらかいシリコーン材　７５ｍｌ,ホイップクリームのように絞りだして使えるデコ用シリコーン材｜。デコ　クラフト用シリコーン　白くてやわらかいシリコーン材　７５ｍｌ[rn]
15-21521,http://tshop.r10s.jp/shugale/cabinet/deco2/182971_a.jpg?fitin=700:700,685.6000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > その他,デコ　貼り付け用製品　バッグハンガー　ハート　クサリ付　【メール便可】,デコ土台｜デコ　雑貨｜,バッグチャームにもなる♪デコ用バッグハンガー！<br>カフェやレストランなどで、バッグの置き場に困った時に、とっても便利！<br>ラインストーンやかわいいパーツを貼り付けて、オリジナルのバッグハンガーが作製できます。<br>サイズ（約）：４×４．７ｃｍ　厚さ０．５ｃｍ<br>重さ：（約）４７ｇ<br>素材：亜鉛、鉛ダイキャスト、天然ゴム<br>耐重量　５ｋｇ<br>※クサリは脱着可能です。,デコ　貼り付け用製品　バッグハンガー　ハート　クサリ付　【メール便可】：手芸材料の通信販売　シュゲール,毛糸　通販編み物　通販編物　通販手編み　通販シュゲールハマナカ　毛糸ダイヤ　毛糸レザークラフトソーイングセット通園　通学　準備レジン手作り野呂英作入園刺繍ミシン粘土生地裁縫箱ビーズデコ　貼り付け用製品　バッグハンガー　ハート　クサリ付　【メール便可】,デコ土台｜デコ　雑貨｜。デコ　貼り付け用製品　バッグハンガー　ハート　クサリ付　【メール便可】[rn]
15-21522,http://tshop.r10s.jp/wrapping/cabinet/003/4512706223608.jpg?fitin=700:700,310.4000,,日用品雑貨・文房具・手芸 > 手芸・クラフト・生地 > その他,ガラスボトル Posh living/ポッシュリビング コルクミニボトル　5個セット 　22360,3240円以上で送料無料！(沖縄県を除く),"中に好きなものを入れて飾れる硝子ボトルです。 <br>
レジンクラフトに！カラーサンドやチャームを入れてレジン液を流し込んで硬化させると素敵な作品が出来上がります。 <br>
またオリジナルのミニチュア作品作りにも最適です♪ <br>
ラベルやシールを貼ってインテリア小物としてもお使いいただけます。 <br><br>

＜お取り扱い上の注意＞ <br>
・食品等を入れてのご使用はできません <br>
・製造上、傷・気泡が有る場合がございますので、ご了承ください。 <br><br>

●サイズ：直径2×高3.5cm <br>
●5個セット <br>
●材質：ガラス、コルク <br><br>

レジンクラフトの作品作りに！ <br>
★レジン着色剤・カラーレジン <br>
★封入パーツ <br>
★金具・ストラップ <br>
★コットン紐・麻紐 <br>",ガラスボトル Posh living/ポッシュリビング コルクミニボトル　5個セット 　22360：ラッピング倶楽部,ラッピング包装紙袋ワックスペーパーロー引き袋ボックス箱梱包マスキングテープリボンレジン手作りクラフトパンチスクラップブッキングハワイアンリボンレイスイーツデコ粘土ブライダルデコパージュシールガラスボトル Posh living/ポッシュリビング コルクミニボトル　5個セット 　22360,3240円以上で送料無料！(沖縄県を除く)。ガラスボトル Posh living/ポッシュリビング コルクミニボトル　5個セット 　22360[rn]
