17-135699,http://tshop.r10s.jp/tuzukiya/cabinet/main/f23-6/f23-6166.jpg?fitin=700:700,421.6000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ドライバー・レンチ > レンチ・スパナ,E-Value コンビネーションレンチセット （EMS-06S） コンビネーションスパナ スパナ,,"【特長】<br>
便利な6本組のコンビネーションレンチセットです。 <br>
よく使うサイズをセット組みしました。<br>
早回しに適したスパナと強い力が掛けられるメガネレンチのコンビタイプです。 <br>
<br>
【用途】<br>
六角ボルト・ナットの締付け、緩め作業。 <br>
<br>
【セット内容】<br>
8・10・12・13・14・17mm<br>
<br>
【仕様】<br>
材質:クロームバナジウム鋼、クロームメッキ  <br>
<br>
【注意事項】<br>
ボルト・ナットのサイズに合ったものを使用し、斜め掛けや浅い掛けはお止め下さい。<br>
ハンマー等で叩いて衝撃を加えないで下さい。<br>
パイプ等を継ぎ足して使用しないで下さい。",E-Value コンビネーションレンチセット （EMS-06S） コンビネーションスパナ スパナ：ＤＩＹツールストア　楽天市場店,PROXXONカクダイ移動式水栓柱ゴルフ距離測定器ホビークラフトスピードガンガーデニングウッドバーニングらくらくヘルパーミニルーターアサヒペン大都リョービ日曜大工モグラ退治シャワーヘッドカネダインカーバイトラバーメイドE-Value コンビネーションレンチセット （EMS-06S） コンビネーションスパナ スパナ,E-Value コンビネーションレンチセット （EMS-06S） コンビネーションスパナ スパナ[rn]
17-135710,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_116/4989999460698_ll.jpg?fitin=700:700,7168.0000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ドライバー・レンチ > レンチ・スパナ,【送料無料】トラスコ中山 TRUSCO　ソケットレンチセット　12角タイプ　差込角12．7　12S TSW4-12S [TSW412S],,□商品説明<br>●ノンクロムメッキ（ニッケルメッキ）処理で、環境に優しいです。（ラチェットハンドルのプッシュボタン・各ボールの表面処理は六価クロムメッキ）<br>●自動車整備、産業機械整備に最適なセットです。<br>●材質はクロムバナジウム鋼です。<br>□商品仕様<br>●表面処理:ノンクロムメッキ(ニッケルメッキ)※(ラチェットハンドルのプッシュボタン、各ボールの表面処理は六価クロムメッキ)<br>●差込角(mm):12.7<br>●ソケット内容(mm):12角:8、10、12、13、14、17、19、21、22、24<br>●ハンドル内容:ラチェットハンドル（TRH4-B）、エクステンションバー（TEB4-125）<br>●セット内容(点):12<br>●差込角:12.7mm<br>●質量(g):1420,【送料無料】トラスコ中山 TRUSCO　ソケットレンチセット　12角タイプ　差込角12．7　12S TSW4-12S [TSW412S]：エディオン　楽天市場店,【送料無料】トラスコ中山 TRUSCO　ソケットレンチセット　12角タイプ　差込角12．7　12S TSW4-12S [TSW412S],【送料無料】トラスコ中山 TRUSCO　ソケットレンチセット　12角タイプ　差込角12．7　12S TSW4-12S [TSW412S][rn]
17-135711,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_115/4989999393033_ll.jpg?fitin=700:700,414.4000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ドライバー・レンチ > レンチ・スパナ,トラスコ中山 TRUSCO　T型ハンドルボールポイントレンチ　3．0mm TTB-30 [TTB30],,□商品説明<br>●Tハンドル形の2ポイント締めタイプです。<br>●ボールポイント部は片角25°まで傾斜させて作業ができますので、手の届きにくい狭い場所で威力を発揮します。<br>●硬度はHRC55～60です。<br>●材質はクロムバナジウム鋼です。<br>□商品仕様<br>●対辺寸法(mm):3.0<br>●全長(mm):153<br>●全幅(mm):80<br>●軸長(mm):107<br>●C(mm):14<br>●ハンドル長さ(mm):80<br>●質量(g):30,トラスコ中山 TRUSCO　T型ハンドルボールポイントレンチ　3．0mm TTB-30 [TTB30]：エディオン　楽天市場店,トラスコ中山 TRUSCO　T型ハンドルボールポイントレンチ　3．0mm TTB-30 [TTB30],トラスコ中山 TRUSCO　T型ハンドルボールポイントレンチ　3．0mm TTB-30 [TTB30][rn]
17-135712,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_094/4984798007112_ll.jpg?fitin=700:700,1135.2000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ドライバー・レンチ > レンチ・スパナ,エイト 六角棒スパナ　エキストラロング　単品 LH-10 [LH10],,□商品説明<br>●ISO・JIS規格を上回るよう、設計・製作されている「プロ向け」の製品です。<br>□商品仕様<br>●ブリスターパック入り。<br>●対辺寸法(mm):10<br>●首下寸法(mm):40<br>●全長(mm):224<br>●質量(g):180,エイト 六角棒スパナ　エキストラロング　単品 LH-10 [LH10]：エディオン　楽天市場店,エイト 六角棒スパナ　エキストラロング　単品 LH-10 [LH10],エイト 六角棒スパナ　エキストラロング　単品 LH-10 [LH10][rn]
17-135713,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_111/4989999213560_ll.jpg?fitin=700:700,592.0000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ドライバー・レンチ > レンチ・スパナ,トラスコ中山 TRUSCO　インパクト用ソケット（差込角12．7）対辺9mm T4-09A [T409A],,□商品説明<br>●インパクトソケットの薄肉タイプです。<br>●狭い箇所での使用にも最適な薄肉、軽量設計です。<br>●開口部はボルトナットを傷つけにくく、伝達効率に優れた面接触形状を採用しています。<br>□商品仕様<br>●狭い箇所での使用にも最適な薄肉、軽量設計です。<br>●開口部はボルトナットを傷つけにくく、伝達効率に優れた面接触形状を採用しています。<br>●対辺寸法(mm):9<br>●差込角(mm):12.7<br>●全長(mm):38<br>●質量(g):58,トラスコ中山 TRUSCO　インパクト用ソケット（差込角12．7）対辺9mm T4-09A [T409A]：エディオン　楽天市場店,トラスコ中山 TRUSCO　インパクト用ソケット（差込角12．7）対辺9mm T4-09A [T409A],トラスコ中山 TRUSCO　インパクト用ソケット（差込角12．7）対辺9mm T4-09A [T409A][rn]
17-135714,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_066/4953488258332_ll.jpg?fitin=700:700,1388.0000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ドライバー・レンチ > レンチ・スパナ,ＴＯＮＥ ロングヘキサゴンソケット　17mm 4H-17L [4H17L],,□商品説明<br>●ロングタイプはスタンダードタイプより35～43mm長くしていますので、奥深い箇所の六角穴付ボルトの着脱に便利です。<br>□商品仕様<br>●差込角(mm):12.7<br>●全長(mm):100<br>●対辺寸法(mm):17<br>●ビット長さ(mm):62<br>●質量(g):236,ＴＯＮＥ ロングヘキサゴンソケット　17mm 4H-17L [4H17L]：エディオン　楽天市場店,ＴＯＮＥ ロングヘキサゴンソケット　17mm 4H-17L [4H17L],ＴＯＮＥ ロングヘキサゴンソケット　17mm 4H-17L [4H17L][rn]
17-135715,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_103/4989433131122_ll.jpg?fitin=700:700,1164.0000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ドライバー・レンチ > レンチ・スパナ,京都機械工具 KTC　9．5sq．ディープソケット（六角）21／32inch B3L-21/32 [B3L2132],,□商品説明<br>●KTC独自のパワーフィット形状を口径部と差込角の両方に採用しています。<br>□商品仕様<br>●差込角(mm):9.5<br>●全長(mm):70<br>●対辺寸法(インチ):21/32<br>●質量(g):123,京都機械工具 KTC　9．5sq．ディープソケット（六角）21／32inch B3L-21/32 [B3L2132]：エディオン　楽天市場店,京都機械工具 KTC　9．5sq．ディープソケット（六角）21／32inch B3L-21/32 [B3L2132],京都機械工具 KTC　9．5sq．ディープソケット（六角）21／32inch B3L-21/32 [B3L2132][rn]
17-135716,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_105/4989530607100_ll.jpg?fitin=700:700,7128.0000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ドライバー・レンチ > レンチ・スパナ,【送料無料】スエカゲツール Pro－Auto　1／2DR．伸縮式フレックスロックラチェット STR-F4 [STRF4],,□商品説明<br>●ヘッド部分のフレックス機構は、180°首振りOKです。<br>●12段階15°の角度調整でロックできます。<br>●本体は伸縮式で伸ばして使用することができます。<br>●歯数72枚、送り角5°で小気味よく回転し作業性に優れています。<br>□商品仕様<br>●歯数(枚):72<br>●差込角(mm):12.7<br>●全長(mm):290<br>●全長調整(段):7<br>●質量(g):600,【送料無料】スエカゲツール Pro&minus;Auto　1／2DR．伸縮式フレックスロックラチェット STR-F4 [STRF4]：エディオン　楽天市場店,【送料無料】スエカゲツール Pro&minus;Auto　1／2DR．伸縮式フレックスロックラチェット STR-F4 [STRF4],【送料無料】スエカゲツール Pro&minus;Auto　1／2DR．伸縮式フレックスロックラチェット STR-F4 [STRF4][rn]
17-135717,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_094/4984798001936_ll.jpg?fitin=700:700,413.6000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ドライバー・レンチ > レンチ・スパナ,エイト 六角棒スパナ　テーパーヘッド　標準寸法　特短　単品 TTR-25 [TTR25],,□商品説明<br>●特短とは、短い方の長さ（L1寸法）を従来規格の1/2以下に設定。狭い所の作業に効果を発揮します。<br>●使用時に指先が底面に触れないよう、曲げ角度を90°より少し広げ、使いやすさを更に高めています。<br>□商品仕様<br>●対辺寸法(mm):2.5<br>●首下寸法(mm):6<br>●全長(mm):60<br>●質量(g):3.0,エイト 六角棒スパナ　テーパーヘッド　標準寸法　特短　単品 TTR-25 [TTR25]：エディオン　楽天市場店,エイト 六角棒スパナ　テーパーヘッド　標準寸法　特短　単品 TTR-25 [TTR25],エイト 六角棒スパナ　テーパーヘッド　標準寸法　特短　単品 TTR-25 [TTR25][rn]
17-135718,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_070/4960169020607_ll.jpg?fitin=700:700,2784.0000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ドライバー・レンチ > レンチ・スパナ,BAL トルクレンチ5PCセット 2060 [ﾄﾙｸﾚﾝﾁｾﾂﾄ2060],,□商品説明<br>●アルミホイール対応薄型ディープソケット（材質：クロムバナジウム鋼）19・21mm付属<br>●収納に便利なブローケース付<br>●設定値のずれを防止する設定値ロック機構付<br>□商品仕様<br>●トルク設定範囲28～210N・m<br>●形式プレセット型（ラチェット式）<br>●角ドライブ□12.7mm<br>●精度±3％<br>●全長470mm<br>●質量1.4kg<br>●本体サイズ47（W）×470（L）×35（H）mm<br>●トルク設定方向右回転のみ<br>●付属品アルミホイール対応薄型ディープソケット（19・21mm）エクステンションバー125mmブローケース,BAL トルクレンチ5PCセット 2060 [ﾄﾙｸﾚﾝﾁｾﾂﾄ2060]：エディオン　楽天市場店,BAL トルクレンチ5PCセット 2060 [ﾄﾙｸﾚﾝﾁｾﾂﾄ2060],BAL トルクレンチ5PCセット 2060 [ﾄﾙｸﾚﾝﾁｾﾂﾄ2060][rn]
17-135719,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_022/4560138448878_ll.jpg?fitin=700:700,12674.4000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ドライバー・レンチ > レンチ・スパナ,【送料無料】東日製作所 トーニチ　トルクレンチ QL25N-MH [QL25NMH],,□商品説明<br>●設定したトルクに達するとトグルが作動し、シグナル音で締め付け完了を感知できます。<br>●頭部ラチェットは24枚刻み、15度の振り幅で狭い場所での締め付けに威力を発揮します。<br>●トルク変更は目盛によって容易に行えます。<br>□商品仕様<br>●トルク精度:±3%<br>●負荷方向:右<br>●トルク調整範囲(N・m):5～25<br>●最小目盛(N・m):0.25<br>●差込角(mm):9.53<br>●全長(mm):230<br>●質量(kg):0.25,【送料無料】東日製作所 トーニチ　トルクレンチ QL25N-MH [QL25NMH]：エディオン　楽天市場店,【送料無料】東日製作所 トーニチ　トルクレンチ QL25N-MH [QL25NMH],【送料無料】東日製作所 トーニチ　トルクレンチ QL25N-MH [QL25NMH][rn]
17-135720,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_022/4560138443880_ll.jpg?fitin=700:700,21150.4000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ドライバー・レンチ > レンチ・スパナ,【送料無料】東日製作所 トーニチ　トルクレンチ DB50N-S [DB50NS],,□商品説明<br>●プレート形に比べて変形量が少ないため作業者の疲労が軽減されます。<br>●ダイヤル目盛は回転させることができるため、設定トルクに指針を合わせ、「0」で完了することも可能です。<br>●置針付は最大値の読み取りに便利です。<br>□商品仕様<br>●トルク精度:±3%<br>●負荷方向:右、左<br>●トルク調整範囲(N・m):5.0～50.0<br>●最小目盛(N・m):0.50<br>●差込角(mm):9.53<br>●全長(mm):320<br>●質量(kg):0.6,【送料無料】東日製作所 トーニチ　トルクレンチ DB50N-S [DB50NS]：エディオン　楽天市場店,【送料無料】東日製作所 トーニチ　トルクレンチ DB50N-S [DB50NS],【送料無料】東日製作所 トーニチ　トルクレンチ DB50N-S [DB50NS][rn]
