11-32701,http://tshop.r10s.jp/office-japan/cabinet/ecole-images-41/e-04000965.jpg?fitin=700:700,1164.0000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > その他,カール マルチスタンドＳ ソリッドブラック MS-201S-K,,美しく光沢のあるアクリル素材を使用したマルチスタンド。デスク周りをすっきりと整理することができる機能性抜群のアイテムです。<br>シンプルでスタイリッシュなフォルムに整理された文房具などが並んでいると、更に洗練されたイメージですっきりと見栄えも良くなります。<br>カラーもコーディネートしやすいようなオシャレな色なので、他のアイテムとも組み合わせやすくなっています。<br>限られたスペースに嬉しい、縦置き・横置き両用のスタンド。<br>スペースに限らず、用途によっても使い方を変えることができるのでフレキシブルに活用することができます。<br>縦の仕切板によりペンの分別ができ、安定してペンなどを収納できます。<br>また、「ポストイット」やはさみ、ステープラーや修正テープなどペンよりも大きい机上事務用品の収納も可能です。<br>それぞれの仕切り板には、40度の傾斜がついていますので、スムーズにペンを出し入れすることができる設計になっています。<br>また、透明感のあるカラーの為、文房具以外でなく化粧品やアクセサリーなどの収納にも適していますので、ご家庭でも活用することができます。<br>その他にもアクリル素材の濡れても乾きやすい特質の為、水回りのバス・トイレ・キッチン用品の収納にも適しています。<br>コンパクトですが大容量なので、一通り良く使うものをすっきりと収納し、効率的に使用することができます。<br><br>素材・原材料 （本体）アクリル、（仕切り）エーエス樹脂<br>商品本体サイズ W50×L85×H210mm<br>(重量)230g<br>特記事項・成分表示 （使用上の注意）本体仕切りは着脱ができますが、アクリルは傷付きやすい材質の為、着脱する際には注意が必要となります。,カール マルチスタンドＳ ソリッドブラック MS-201S-K：オフィスジャパン,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得万年筆筆記具ファイル事務用品学童製本梱包接着机上整理収納名札OA・PC事務機器コピー用紙印章掲示用品店舗用品家具インクふせん紙製品カール マルチスタンドＳ ソリッドブラック MS-201S-K,4971760182335。カール マルチスタンドＳ ソリッドブラック MS-201S-K[rn]
11-32712,http://tshop.r10s.jp/office-japan/cabinet/egai-images-13/egai-04150918.jpg?fitin=700:700,1110.4000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > その他,Canon キヤノン 純正 インクカートリッジ BCI-15 ブラック 2個パック BCI-15BLACK,,<br>特徴：<br>より美しい写真画質へ。黒濃度を向上させ、鮮鋭度もアップ、色のにじみも強くなっています。<br><br>商品仕様：<br>◆ブラックインクタンク入数：２個<br><br>◆パッケージサイズ：Ｗ１００×Ｄ１３８×Ｈ３１ｍｍ<br>◆パッケージ重量：４１ｇ対応機種：ＰＩＸＵＳｉＰ９０／８０ｉ／５０ｉ／ファクスフォンＣＦ－ＰＬ９５／ＰＬ９５Ｗ／ＰＬ９０／ＰＬ９０Ｗ,Canon キヤノン 純正 インクカートリッジ BCI-15 ブラック 2個パック BCI-15BLACK：オフィスジャパン,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得万年筆筆記具ファイル事務用品学童製本梱包接着机上整理収納名札OA・PC事務機器コピー用紙印章掲示用品店舗用品家具インクふせん紙製品Canon キヤノン 純正 インクカートリッジ BCI-15 ブラック 2個パック BCI-15BLACK,4960999174945。Canon キヤノン 純正 インクカートリッジ BCI-15 ブラック 2個パック BCI-15BLACK[rn]
11-32713,http://tshop.r10s.jp/office-japan/cabinet/n-images-02/n-4902205953999.jpg?fitin=700:700,13364.8000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > その他,ナカバヤシ アバンテV2 セキュリティフロアケース浅18段 A4 AF-S18 ニューグレー,,高級感のある金属の素材感で人気のアバンテV2シリーズ<br>鍵付きの扉でセキュリティ的にも安心,ナカバヤシ アバンテV2 セキュリティフロアケース浅18段 A4 AF-S18 ニューグレー：オフィスジャパン,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得万年筆筆記具ファイル事務用品学童製本梱包接着机上整理収納名札OA・PC事務機器コピー用紙印章掲示用品店舗用品家具インクふせん紙製品ナカバヤシ アバンテV2 セキュリティフロアケース浅18段 A4 AF-S18 ニューグレー,4902205953999。ナカバヤシ アバンテV2 セキュリティフロアケース浅18段 A4 AF-S18 ニューグレー[rn]
11-32714,http://tshop.r10s.jp/office-japan/cabinet/sanwa-2016-01/sanwa-4969887846810.jpg?fitin=700:700,5224.8000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > その他,サンワサプライ CRT複合同軸ケーブル KB-CHD1510K2,,概要：<br>■ケーブル長：約10m■コネクタ形状：ミニD-sub（HD)15pinオス(インチネジ:4-40)-ミニD-sub（HD)15pinオス(インチネジ:4-40)■カラー：ライトグレー■ケーブル直径：約9mm■線材規格：UL2919■対応機種：「パソコン」各社パソコン※但し、ミニD-sub15pin（HD15pin・3WAY15pin）ポートを持つ機種。「ディスプレイ」アナログRGBディスプレイ(VGAディスプレイ)、プロジェクタ、テレビ※但し、ミニD-sub15pin(HD15pin・3WAY15pin)ポートを持つ機種。「切替器」各社切替器※ミニD-sub（HD）15pinポートを持つ全回路切替器,サンワサプライ CRT複合同軸ケーブル KB-CHD1510K2：オフィスジャパン,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得万年筆筆記具ファイル事務用品学童製本梱包接着机上整理収納名札OA・PC事務機器コピー用紙印章掲示用品店舗用品家具インクふせん紙製品サンワサプライ CRT複合同軸ケーブル KB-CHD1510K2,サンワサプライ CRT複合同軸ケーブル KB-CHD1510K2。サンワサプライ CRT複合同軸ケーブル KB-CHD1510K2[rn]
11-32715,http://tshop.r10s.jp/office-japan/cabinet/egai-images-13/egai-04150918.jpg?fitin=700:700,1332.8000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > その他,Canon キヤノン 純正 インクカートリッジ BCI-15 ブラック 2個パック BCI-15BLACK,,<br>特徴：<br>より美しい写真画質へ。黒濃度を向上させ、鮮鋭度もアップ、色のにじみも強くなっています。<br><br>商品仕様：<br>◆ブラックインクタンク入数：２個<br><br>◆パッケージサイズ：Ｗ１００×Ｄ１３８×Ｈ３１ｍｍ<br>◆パッケージ重量：４１ｇ対応機種：ＰＩＸＵＳｉＰ９０／８０ｉ／５０ｉ／ファクスフォンＣＦ－ＰＬ９５／ＰＬ９５Ｗ／ＰＬ９０／ＰＬ９０Ｗ,Canon キヤノン 純正 インクカートリッジ BCI-15 ブラック 2個パック BCI-15BLACK：オフィスジャパン,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得万年筆筆記具ファイル事務用品学童製本梱包接着机上整理収納名札OA・PC事務機器コピー用紙印章掲示用品店舗用品家具インクふせん紙製品Canon キヤノン 純正 インクカートリッジ BCI-15 ブラック 2個パック BCI-15BLACK,4960999174945。Canon キヤノン 純正 インクカートリッジ BCI-15 ブラック 2個パック BCI-15BLACK[rn]
11-32716,http://tshop.r10s.jp/office-japan/cabinet/sanwa-2016-01/sanwa-4969887848340.jpg?fitin=700:700,1995.2000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > その他,サンワサプライ RS-232Cケーブル KRS-3104FK2,,特徴：<br>●DOS/Vパソコン本体とモデム等の周辺機器（DCE）を接続する際、またターミナルアダプタ（TA）を接続するケーブルです。オムロン、アイワなどのモデムに対応しています。東芝純正PWS5452に準拠しています。※TAの接続にはケーブル長が影響しますので、2m以内のケーブルをご使用ください。●銅製の高密度編組みシールド材の内側に密閉型のアルミシールド処理を施した二重シールドケーブルで、低域から高域まで、ほとんどのノイズから大切なデータを守ります。●内部を樹脂モールドで固め、さらに全面シールド処理を施したモールドコネクタなので、外部干渉を防ぎノイズ対策も万全です。耐振動・耐衝撃性にも優れています。●サビにも強く、経年変化による信号劣化の心配が少ない金メッキ処理を施したピン（コンタクト）を使用しています。●RoHS指令に対応した製品です。（RoHS2は除く）<br><br>概要：<br>■ケーブル長：4m■コネクタ形状：D-sub9pinメスインチネジ（4-40）-D-sub25pinオスミリネジ（M2.6）■ケーブル直径：6mm■結線：モデム-TA用結線,サンワサプライ RS-232Cケーブル KRS-3104FK2：オフィスジャパン,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得万年筆筆記具ファイル事務用品学童製本梱包接着机上整理収納名札OA・PC事務機器コピー用紙印章掲示用品店舗用品家具インクふせん紙製品サンワサプライ RS-232Cケーブル KRS-3104FK2,サンワサプライ RS-232Cケーブル KRS-3104FK2。サンワサプライ RS-232Cケーブル KRS-3104FK2[rn]
11-32717,http://tshop.r10s.jp/office-japan/cabinet/sanwa-2016-03/sanwa-4969887816103.jpg?fitin=700:700,2630.4000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > その他,サンワサプライ ハイスピードHDMIケーブル KM-HD20-30H,,特長<br> DVD・HDD・ブルーレイディスクレコーダー・パソコン本体などとハイビジョンテレビ・液晶ディスプレイ・プロジェクターなどの機器を接続します。映像と音声とネットワークの信号を1本のケーブルで伝送。<br>●HDMIイーサネットチャンネル（HEC）対応※対応した機器と機器がイーサネット・ネットワークでつながります。<br>●オーディオリターンチャンネル（ARC）対応※テレビ側から音声信号をAVアンプなどに伝送可能<br>●4K×2K解像度、3D映像対応※※各機能に対応した機器が必要です。<br>●1080Pフルスペックハイビジョン信号に対応<br>●高音質デジタル音声信号（マルチチャンネルサラウンド）対応<br>●シールド付ツイストペアケーブル芯線にツイストペアケーブルとドレンワイヤの1組ずつに、密閉型のアルミシールド処理を施し、外部ノイズから大切なデータを守ります。（TMDS用ツイストペアケーブルのみ）<br>●3重シールド構造ケーブルの中心から「アルミシールド（TMDS用ツイストペアケーブル）→アルミシールド→高密度編組シールド」と3重のシールド処理を施し、ノイズから大切なデータを守ります。<br>●OFCケーブル採用線材に純度99.996%OFC(無酸素銅）を採用し、画質の劣化を抑制。<br>●24金メッキプラグ24金メッキプラグを採用。接触抵抗を低くし、錆びなどによる経年変化を抑え画質・音質劣化を防止。<br>●無鉛ハンダ土壌や地下水などの環境汚染の原因となる鉛をほとんど含まない無鉛ハンダを使用しています。<br>●特定有害物質制限製品<br>●コンパクトコネクタW20×D25×H11mm(樹脂カバー部）で機器背面もすっきり。<br><br>概要<br> <br>■カラー：ブラック<br>■ケーブル長：3.0m<br>■ケーブル直径：5.7mm<br>■コネクタ形状：HDMIプラグ－HDMIプラグ<br>■HDMI規格：バージョン1.4　カテゴリ２　認証<br>■線材規格：UL20276,サンワサプライ ハイスピードHDMIケーブル KM-HD20-30H：オフィスジャパン,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得万年筆筆記具ファイル事務用品学童製本梱包接着机上整理収納名札OA・PC事務機器コピー用紙印章掲示用品店舗用品家具インクふせん紙製品サンワサプライ ハイスピードHDMIケーブル KM-HD20-30H,サンワサプライ ハイスピードHDMIケーブル KM-HD20-30H。サンワサプライ ハイスピードHDMIケーブル KM-HD20-30H[rn]
11-32718,http://tshop.r10s.jp/office-japan/cabinet/ecole-images-31/e-16040206.jpg?fitin=700:700,2948.0000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > その他,エコリカ リサイクルインクカートリッジグレー ＥＣＩ－Ｃ３２６ＧＹ（5セット）,,<br><br>プリンタメーカー純正品の使用済みカートリッジを回収し、クリーニングを行った後に、互換インクを充填したものです。キヤノン。キャノン。◆対応プリンタメーカーインク型番：ＣａｎｏｎＢＣＩ－３２６ＧＹ対応◆染料※インクの成分は純正品と完全一致するものではありませ,エコリカ リサイクルインクカートリッジグレー ＥＣＩ&minus;Ｃ３２６ＧＹ（5セット）：オフィスジャパン,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得万年筆筆記具ファイル事務用品学童製本梱包接着机上整理収納名札OA・PC事務機器コピー用紙印章掲示用品店舗用品家具インクふせん紙製品エコリカ リサイクルインクカートリッジグレー ＥＣＩ&minus;Ｃ３２６ＧＹ（5セット）,4571163365597。エコリカ リサイクルインクカートリッジグレー ＥＣＩ&minus;Ｃ３２６ＧＹ（5セット）[rn]
11-32719,http://tshop.r10s.jp/office-japan/cabinet/sanwa-2016-01/sanwa-4969887856468.jpg?fitin=700:700,4520.8000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > その他,サンワサプライ 詰め替えインク INK-C7M500,,特徴：<br>●BCI-7eM・7M対応のつめかえインク●耐光性をアップさせた新インクでさらにきれいにしかも変色に強い。●初めての人の工具付きセット●大容量500ml,サンワサプライ 詰め替えインク INK-C7M500：オフィスジャパン,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得万年筆筆記具ファイル事務用品学童製本梱包接着机上整理収納名札OA・PC事務機器コピー用紙印章掲示用品店舗用品家具インクふせん紙製品サンワサプライ 詰め替えインク INK-C7M500,サンワサプライ 詰め替えインク INK-C7M500。サンワサプライ 詰め替えインク INK-C7M500[rn]
11-32720,http://tshop.r10s.jp/office-japan/cabinet/sanwa-2016-03/sanwa-4969887569795.jpg?fitin=700:700,1668.0000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > その他,サンワサプライ　エンハンスドカテゴリ５ＬＡＮケーブル　ＬＫＢ５Ｙ－１５ＧＮ,,爪折れ防止カバー付き、ギガビット対応より線LANケーブルです。<br>●伝送速度1000Mbps(1Gbps)、伝送帯域100MHzを実現した、ギガビット対応LANケーブルです。●単線に比べて柔らかく、取り回しが楽な｢より線｣仕様です。●コネクタ部の爪が折れ難いよう、ラッチカバー付きコネクタを採用しています。<br>15m,サンワサプライ　エンハンスドカテゴリ５ＬＡＮケーブル　ＬＫＢ５Ｙ&minus;１５ＧＮ：オフィスジャパン,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得万年筆筆記具ファイル事務用品学童製本梱包接着机上整理収納名札OA・PC事務機器コピー用紙印章掲示用品店舗用品家具インクふせん紙製品サンワサプライ　エンハンスドカテゴリ５ＬＡＮケーブル　ＬＫＢ５Ｙ&minus;１５ＧＮ,4969887569795。サンワサプライ　エンハンスドカテゴリ５ＬＡＮケーブル　ＬＫＢ５Ｙ&minus;１５ＧＮ[rn]
11-32721,http://tshop.r10s.jp/office-japan/cabinet/sanwa2015-4/sanwa-4969887655016.jpg?fitin=700:700,4244.8000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > その他,サンワサプライ　ＵＳＢプリンタコンバータケーブル（５ｍ）　ＵＳＢ－ＣＶＰＲ５,,パラレル(IEEE1284)インターフェースのプリンタに。<br>●Windowsの双方向通信対応です。●Windows XP・2000では専用ドライバソフトのインストール不要です。●Windows Me・98・98SE用ドライバソフト付属です。●USBポートを持つパソコンとUSBポートの無いプリンタ（セントロニクス36pinの機種）を接続します。<br>■インターフェース規格：USB/USB仕様 Ver.1.1準拠プリンタ/セントロニクス（IEEE1284）準拠■コネクタ：USB/USB Aコネクタ オスプリンタ/セントロニクス36pin オス■電源：バスパワー（最大100mA）■ケーブル長：5m■重量：220g■付属品：Windows ME・98SE・98用ドライバソフト（3.5インチFD）※特注不可少量からの特注は、お受けすることができません。数量によっては可能な場合がありますので、詳しくはサンワサプライ営業までお問合せください。,サンワサプライ　ＵＳＢプリンタコンバータケーブル（５ｍ）　ＵＳＢ&minus;ＣＶＰＲ５：オフィスジャパン,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得万年筆筆記具ファイル事務用品学童製本梱包接着机上整理収納名札OA・PC事務機器コピー用紙印章掲示用品店舗用品家具インクふせん紙製品サンワサプライ　ＵＳＢプリンタコンバータケーブル（５ｍ）　ＵＳＢ&minus;ＣＶＰＲ５,4969887655016。サンワサプライ　ＵＳＢプリンタコンバータケーブル（５ｍ）　ＵＳＢ&minus;ＣＶＰＲ５[rn]
11-32722,http://tshop.r10s.jp/office-japan/cabinet/sanwa2015-4/sanwa-4969887655016.jpg?fitin=700:700,3537.6000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > その他,サンワサプライ　ＵＳＢプリンタコンバータケーブル（５ｍ）　ＵＳＢ－ＣＶＰＲ５,,パラレル(IEEE1284)インターフェースのプリンタに。<br>●Windowsの双方向通信対応です。●Windows XP・2000では専用ドライバソフトのインストール不要です。●Windows Me・98・98SE用ドライバソフト付属です。●USBポートを持つパソコンとUSBポートの無いプリンタ（セントロニクス36pinの機種）を接続します。<br>■インターフェース規格：USB/USB仕様 Ver.1.1準拠プリンタ/セントロニクス（IEEE1284）準拠■コネクタ：USB/USB Aコネクタ オスプリンタ/セントロニクス36pin オス■電源：バスパワー（最大100mA）■ケーブル長：5m■重量：220g■付属品：Windows ME・98SE・98用ドライバソフト（3.5インチFD）※特注不可少量からの特注は、お受けすることができません。数量によっては可能な場合がありますので、詳しくはサンワサプライ営業までお問合せください。,サンワサプライ　ＵＳＢプリンタコンバータケーブル（５ｍ）　ＵＳＢ&minus;ＣＶＰＲ５：オフィスジャパン,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得万年筆筆記具ファイル事務用品学童製本梱包接着机上整理収納名札OA・PC事務機器コピー用紙印章掲示用品店舗用品家具インクふせん紙製品サンワサプライ　ＵＳＢプリンタコンバータケーブル（５ｍ）　ＵＳＢ&minus;ＣＶＰＲ５,4969887655016。サンワサプライ　ＵＳＢプリンタコンバータケーブル（５ｍ）　ＵＳＢ&minus;ＣＶＰＲ５[rn]
11-32723,http://tshop.r10s.jp/office-japan/cabinet/sanwa-2016-03/sanwa-4969887817285.jpg?fitin=700:700,2343.2000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > その他,サンワサプライ DVIケーブル（デュアルリンク、2m） KC-DVI-DL2K,,概要<br>●DVIデュアルリンク対応のパソコンとディスプレイを接続するケーブルです。<br>●3重シールド（TMDS信号線のみ）構造です。ケーブルの中心から「アルミシールド、アルミシールド、編組シールド」と3重のシールド処理を施し、ノイズから大切なデータを守ります。<br>●ツイストペアケーブル（TMDS信号線のみ）です。芯線を2本ずつよりあわせたノイズに強いツイストペア線を使用しています。<br>●ダブルフェライトコアを採用しています。高周波ノイズを吸収するフェライトコアをケーブル両端に装着しています。<br>●金メッキpinを採用しています。錆にも強く経年変化による信号劣化の心配がない金メッキ処理を施しています。<br>●モールドコネクタを採用しています。内部を樹脂モールドで固め、さらに全面シールド処理を施しています。外部干渉を防ぎ、ノイズ対策も万全で、耐振動・耐衝撃性にも優れています。<br><br>概要<br> <br>■ケーブル長：2m<br>■コネクタ形状：DVI24pinオス（DVI-D）インチネジ（4-40）－DVI24pinオス（DVI-D）インチネジ（4-40）<br>■カラー：ケーブル/白、コネクタ：白（PC99規格準拠)<br>■ケーブル直径：8.2mm<br>■ケーブル規格：UL20276<br>■対応モード：DVIデュアルリンク対応機種パソコン：各社DOS/Vパソコン　DVI-I(29pin)・DVI-D（24pin）ポートを持つ機種ディスプレイ：DVI-I(29pin)・DVI-D（24pin）ポートを持つデジタル液晶ディスプレイデュアルリンクモード用（※パソコンとディスプレイ両方ともデュアルリンクモードに対応した機種であることが必要です。※DVIアナログモードでは使えません。,サンワサプライ DVIケーブル（デュアルリンク、2m） KC-DVI-DL2K：オフィスジャパン,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得万年筆筆記具ファイル事務用品学童製本梱包接着机上整理収納名札OA・PC事務機器コピー用紙印章掲示用品店舗用品家具インクふせん紙製品サンワサプライ DVIケーブル（デュアルリンク、2m） KC-DVI-DL2K,サンワサプライ DVIケーブル（デュアルリンク、2m） KC-DVI-DL2K。サンワサプライ DVIケーブル（デュアルリンク、2m） KC-DVI-DL2K[rn]
11-32724,http://tshop.r10s.jp/office-japan/cabinet/sanwa-2016-03/sanwa-4969887511534.jpg?fitin=700:700,1432.8000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > その他,サンワサプライ プリンタケーブル（2m） KPU-MACE2K,,特長<br>●Apple Macintosh対応プリンタケーブル（KPU-MAC2/5）を延長するためのケーブルです。<br>●焼却配慮パッケージパッケージに、焼却しても有毒なガスが発生しない材料を使用しています。<br>●二重シールドケーブル銅製の高密度編組みシールド材の内側に密閉型のアルミシールド処理を施し、低域から高域まで、ほとんどのノイズから大切なデータを守ります。<br>●モールドコネクタ内部を樹脂モールドで固め、さらに全面シールド処理を施していますので、外部干渉を防ぎノイズ対策も万全。耐振動・耐衝撃性にも優れています。<br>●金メッキピン錆にも強く、経年変化による信号劣化の心配が少ない金メッキ処理を施したピン（コンタクト）を使用しています。<br><br>概要<br>■ケーブル長：2m<br>■コネクタ形状：ミニDIN8pinメス-ミニDIN8pinオス<br>■ケーブル直径：5.5mm<br>■特注可能1本より長さ変更などの特注生産が可能です。※コネクタ・線材などの材料・部品は弊社規定のものを使用しますので、掲載しているものとは異なる場合があります。コネクタカバーが樹脂成型品のもの、特定の色（PC99カラーなど）のものや、線材の種類や色などは少量でのご指定は承れませんのであらかじめご了承ください。,サンワサプライ プリンタケーブル（2m） KPU-MACE2K：オフィスジャパン,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得万年筆筆記具ファイル事務用品学童製本梱包接着机上整理収納名札OA・PC事務機器コピー用紙印章掲示用品店舗用品家具インクふせん紙製品サンワサプライ プリンタケーブル（2m） KPU-MACE2K,サンワサプライ プリンタケーブル（2m） KPU-MACE2K。サンワサプライ プリンタケーブル（2m） KPU-MACE2K[rn]
11-32725,http://tshop.r10s.jp/office-japan/cabinet/n-images-01/n-4902205480259.jpg?fitin=700:700,524.0000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > その他,ナカバヤシ Digio2 LANケーブル カテゴリ5e 対応 5m ホワイト LTC-ES05NW,,10BASE-T・100BASE-TX・1000BASE-T・ISDN・ADSL・ケーブルTV対応<br>仕様:両端RJ45コネクタ付・ストレート全結線<br>エンハンストカテゴリー5(カテゴリー5e)対応<br>◆カラー：ホワイト,ナカバヤシ Digio2 LANケーブル カテゴリ5e 対応 5m ホワイト LTC-ES05NW：オフィスジャパン,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得万年筆筆記具ファイル事務用品学童製本梱包接着机上整理収納名札OA・PC事務機器コピー用紙印章掲示用品店舗用品家具インクふせん紙製品ナカバヤシ Digio2 LANケーブル カテゴリ5e 対応 5m ホワイト LTC-ES05NW,4902205480259。ナカバヤシ Digio2 LANケーブル カテゴリ5e 対応 5m ホワイト LTC-ES05NW[rn]
11-32726,http://tshop.r10s.jp/office-japan/cabinet/jtx2017-6/j-895261.jpg?fitin=700:700,8333.6000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > その他,矢崎総業 リサイクルトナー マゼンダ C710M 再生,,<br>●リコー用<br>●レーザープリンタ用<br>●トナーカートリッジ<br>●種別：リサイクル<br>●入数：１本<br>●適応機種：ＩＰＳｉＯ　　ＳＰ　　Ｃ７２０／Ｃ７２１／Ｃ７１０／Ｃ７１０ｅ／Ｃ７１１<br>●印刷枚数：６０００枚（Ａ４・５％印字比率連続印刷時）<br>●色：マゼンタ,矢崎総業 リサイクルトナー マゼンダ C710M 再生：オフィスジャパン,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得万年筆筆記具ファイル事務用品学童製本梱包接着机上整理収納名札OA・PC事務機器コピー用紙印章掲示用品店舗用品家具インクふせん紙製品矢崎総業 リサイクルトナー マゼンダ C710M 再生,4537933017028。矢崎総業 リサイクルトナー マゼンダ C710M 再生[rn]
11-32727,http://tshop.r10s.jp/office-japan/cabinet/sanwa-2016-01/sanwa-4969887750421.jpg?fitin=700:700,4163.2000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > その他,サンワサプライ カテゴリ7LANケーブル5m KB-T7-05NVN,,概要：<br>■ケーブル長：5m■ケーブル色：ネイビーブルー■コネクタ形状:RJ-45シールドコネクタ■ケーブル構造:より線、ストレート全結線■対応伝送帯域：カテゴリ7(10GBASE-T)、カテゴリ6a(10GBASE-T)、エンハンスドカテゴリ6(10GBASE-T)、カテゴリ6(1000BASE-TX)、エンハンスドカテゴリ5(1000BASE-T)、カテゴリ5(100BASE-TX)、カテゴリ3(10BASE-T)適合■対応環境(機器)：ADSL回線(ADSLモデム)、ケーブルTV回線(CATVモデム)、光回線(FTTH超高速光インターネット)、デジタルテレビ、ハードディスクレコーダ(RJ-45ポートを持つ機種)、INS64(30m以下)対応※ギガビット接続については、接続する他の機器・ケーブルが全てギガビットに対応する必要があります。,サンワサプライ カテゴリ7LANケーブル5m KB-T7-05NVN：オフィスジャパン,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得万年筆筆記具ファイル事務用品学童製本梱包接着机上整理収納名札OA・PC事務機器コピー用紙印章掲示用品店舗用品家具インクふせん紙製品サンワサプライ カテゴリ7LANケーブル5m KB-T7-05NVN,サンワサプライ カテゴリ7LANケーブル5m KB-T7-05NVN。サンワサプライ カテゴリ7LANケーブル5m KB-T7-05NVN[rn]
11-32728,http://tshop.r10s.jp/office-japan/cabinet/sanwa2015-2/sanwa-4969887228142.jpg?fitin=700:700,2864.8000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > その他,サンワサプライ　工事物件タップ（４個口・１ｍ）　ＴＡＰ－ＫＥ４Ｌ－１,,環境に優しいケーブルを使用。3P抜け止めマグネットL型プラグ・4個口1m。<br>●通電ランプ付き●マグネット付き●熱に強い二重構造ケース●L型プラグ●エコ対応（RoHS対応）「RoHS指令」に基づき、特定有害物質を使用制限した製品です。鉛を使用しない無鉛ハンダを使用。ネジなどのメッキには六価クロムを使用していません。●エコケーブル（ハロゲンフリー）塩ビの不使用の耐燃性ポリエチレン混合物を使用しており、燃やしてもダイオキシンが発生いたしません。環境負荷の軽減を目指すオフィス、工場などに最適です。●ゴミが少なく、環境に優しい簡易ビニール袋パッケージ採用しています。<br>■定格容量：15A・125V(1500Wまで)■電源コード：1m・エココード■プラグ仕様：3P・L型■生産国：日本■差込口形状：抜け止めコンセント,サンワサプライ　工事物件タップ（４個口・１ｍ）　ＴＡＰ&minus;ＫＥ４Ｌ&minus;１：オフィスジャパン,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得万年筆筆記具ファイル事務用品学童製本梱包接着机上整理収納名札OA・PC事務機器コピー用紙印章掲示用品店舗用品家具インクふせん紙製品サンワサプライ　工事物件タップ（４個口・１ｍ）　ＴＡＰ&minus;ＫＥ４Ｌ&minus;１,4969887228142。サンワサプライ　工事物件タップ（４個口・１ｍ）　ＴＡＰ&minus;ＫＥ４Ｌ&minus;１[rn]
11-32729,http://tshop.r10s.jp/office-japan/cabinet/jtx2017-5/j-860060.jpg?fitin=700:700,10615.2000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > その他,ハイパーマーケティング リサイクルトナーCT201401再生イエロー,,<br>●富士ゼロックス用<br>●レーザープリンタ用<br>●トナーカートリッジ<br>●種別：リサイクル<br>●入数：１本<br>●適応機種：ＤｏｃｕＰｒｉｎｔ　　Ｃ３３５０<br>●印刷枚数：４５００枚（Ａ４・５％印字比率連続印刷時）<br>●色：イエロー,ハイパーマーケティング リサイクルトナーCT201401再生イエロー：オフィスジャパン,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得万年筆筆記具ファイル事務用品学童製本梱包接着机上整理収納名札OA・PC事務機器コピー用紙印章掲示用品店舗用品家具インクふせん紙製品ハイパーマーケティング リサイクルトナーCT201401再生イエロー,4560141494893。ハイパーマーケティング リサイクルトナーCT201401再生イエロー[rn]
