16-26701,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010003824271.jpg?fitin=700:700,6167.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ＭＣＣコーポレーション/ＭＣＣ　ＢＭチェーザ　Ｗ３／８Ｌ【BMCLW03】(3699862) 受注単位1,作業用品\水道・空調配管用工具\ねじ切り機,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>",『カード対応OK！』■〒ＭＣＣコーポレーション/ＭＣＣ　ＢＭチェーザ　Ｗ３／８Ｌ【BMCLW03】(3699862) 受注単位1：クローバー資材館,『カード対応OK！』■〒ＭＣＣコーポレーション/ＭＣＣ　ＢＭチェーザ　Ｗ３／８Ｌ【BMCLW03】(3699862) 受注単位1,作業用品\水道・空調配管用工具\ねじ切り機。『カード対応OK！』■〒ＭＣＣコーポレーション/ＭＣＣ　ＢＭチェーザ　Ｗ３／８Ｌ【BMCLW03】(3699862) 受注単位1[rn]
16-26712,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010005094215.jpg?fitin=700:700,17690.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒アサダ/アサダ　ウルトラクランプＮｏ．１【S781130】(3760502) 受注単位1,作業用品\水道・空調配管用工具\ねじ切り機,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●パイプ固定部分が棒状のため芯出しが簡単です。 <br>●配管接触部にステンレス材料を使用しているため、鉄・ステンレスの材料を選ばず使用できます。",『カード対応OK！』■〒アサダ/アサダ　ウルトラクランプＮｏ．１【S781130】(3760502) 受注単位1：クローバー資材館,『カード対応OK！』■〒アサダ/アサダ　ウルトラクランプＮｏ．１【S781130】(3760502) 受注単位1,作業用品\水道・空調配管用工具\ねじ切り機。『カード対応OK！』■〒アサダ/アサダ　ウルトラクランプＮｏ．１【S781130】(3760502) 受注単位1[rn]
16-26713,,1572.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒アサダ【04510】(2828481) パイプカッタ替刃　ビーバー２５・ＡＳ１以外用　鋼管用 受注単位1,作業用品\水道・空調配管用工具\ねじ切り機,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br><br><br>●用途：鋼管<br>●適合機種：ビーバー25、アストロニック1以外の全種類<br><br><br>",『カード対応OK！』■〒アサダ【04510】(2828481) パイプカッタ替刃　ビーバー２５・ＡＳ１以外用　鋼管用 受注単位1：クローバー資材館,『カード対応OK！』■〒アサダ【04510】(2828481) パイプカッタ替刃　ビーバー２５・ＡＳ１以外用　鋼管用 受注単位1,作業用品\水道・空調配管用工具\ねじ切り機。『カード対応OK！』■〒アサダ【04510】(2828481) パイプカッタ替刃　ビーバー２５・ＡＳ１以外用　鋼管用 受注単位1[rn]
16-26714,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002838847.jpg?fitin=700:700,153576.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒レッキス工業/ＲＥＸ　自動切上ダイヘッド付パイプマシン　ＮＳ２５Ａ３【NS25A3 (ﾌﾞﾚｰｷﾓｰﾀﾂｷ) (205025)】(1205226) 受注単位1,作業用品\水道・空調配管用工具\ねじ切り機,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●巻き込み防止用ブレーキ付モーターを搭載しています。<br>●25Aのねじ加工が楽々15.7秒でできます。<br>●自動切り上げタイプです。",『カード対応OK！』■〒レッキス工業/ＲＥＸ　自動切上ダイヘッド付パイプマシン　ＮＳ２５Ａ３【NS25A3 (ﾌﾞﾚｰｷﾓｰﾀﾂｷ) (205025)】(1205226) 受注単位1：クローバー資材館,『カード対応OK！』■〒レッキス工業/ＲＥＸ　自動切上ダイヘッド付パイプマシン　ＮＳ２５Ａ３【NS25A3 (ﾌﾞﾚｰｷﾓｰﾀﾂｷ) (205025)】(1205226) 受注単位1,作業用品\水道・空調配管用工具\ねじ切り機。『カード対応OK！』■〒レッキス工業/ＲＥＸ　自動切上ダイヘッド付パイプマシン　ＮＳ２５Ａ３【NS25A3 (ﾌﾞﾚｰｷﾓｰﾀﾂｷ) (205025)】(1205226) 受注単位1[rn]
16-26715,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010005086833.jpg?fitin=700:700,4219.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ＭＣＣコーポレーション/ＭＣＣ　高速パイプカッタ用替刃７０【EHCE70】(3672816) 受注単位1,作業用品\水道・空調配管用工具\ねじ切り機,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>",『カード対応OK！』■〒ＭＣＣコーポレーション/ＭＣＣ　高速パイプカッタ用替刃７０【EHCE70】(3672816) 受注単位1：クローバー資材館,『カード対応OK！』■〒ＭＣＣコーポレーション/ＭＣＣ　高速パイプカッタ用替刃７０【EHCE70】(3672816) 受注単位1,作業用品\水道・空調配管用工具\ねじ切り機。『カード対応OK！』■〒ＭＣＣコーポレーション/ＭＣＣ　高速パイプカッタ用替刃７０【EHCE70】(3672816) 受注単位1[rn]
16-26716,,731.2000,,花・ガーデン・DIY > DIY・工具 > その他,■〒ビーハ社/Ｗｉｈａ レンチ【7040Z5.5X70】(7983786) Ｗｉｈａ プロフェッショナル1／4”マイナスビットＥ63型 発注単位1,作業用品\ドライバービット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●1/4インチ（6.35mm）のE6.3型のマイナスビットです。<br>
●あらゆる産業のねじ締め<br>
●全長(mm):70<br>
●塗装色:クローム<br>
●差込角(mm):6.35<br>
●刃先(mm):[[(-)]]5.5×1.0<br>
●シャンク径:6.35mm<br>
●DIN3126、ISO1173、E6.3型<br>
●クロムバナジウム鋼<br>
●全身焼き入れ",■〒ビーハ社/Ｗｉｈａ レンチ【7040Z5.5X70】(7983786) Ｗｉｈａ プロフェッショナル1／4&rdquo;マイナスビットＥ63型 発注単位1：クローバー資材館,■〒ビーハ社/Ｗｉｈａ レンチ【7040Z5.5X70】(7983786) Ｗｉｈａ プロフェッショナル1／4&rdquo;マイナスビットＥ63型 発注単位1,作業用品\ドライバービット。■〒ビーハ社/Ｗｉｈａ レンチ【7040Z5.5X70】(7983786) Ｗｉｈａ プロフェッショナル1／4&rdquo;マイナスビットＥ63型 発注単位1[rn]
16-26717,,1011.2000,,花・ガーデン・DIY > DIY・工具 > その他,■〒ビーハ社/Ｗｉｈａ レンチ【7041ZPH00X90】(7983859) Ｗｉｈａ プロフェッショナル1／4”プラスビットＥ63型 発注単位1,作業用品\ドライバービット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●1/4インチ（6.35mm）のE6.3型プラスビットです。<br>
●あらゆる産業のねじ締め<br>
●刃先:[[(+)]]00<br>
●全長(mm):90<br>
●塗装色:クローム<br>
●差込角(mm):6.35<br>
●シャンク径:6.35mm<br>
●DIN3126、ISO1173、E6.3型<br>
●クロムバナジウム鋼<br>
●全身焼き入れ",■〒ビーハ社/Ｗｉｈａ レンチ【7041ZPH00X90】(7983859) Ｗｉｈａ プロフェッショナル1／4&rdquo;プラスビットＥ63型 発注単位1：クローバー資材館,■〒ビーハ社/Ｗｉｈａ レンチ【7041ZPH00X90】(7983859) Ｗｉｈａ プロフェッショナル1／4&rdquo;プラスビットＥ63型 発注単位1,作業用品\ドライバービット。■〒ビーハ社/Ｗｉｈａ レンチ【7041ZPH00X90】(7983859) Ｗｉｈａ プロフェッショナル1／4&rdquo;プラスビットＥ63型 発注単位1[rn]
16-26718,,343.2000,,花・ガーデン・DIY > DIY・工具 > その他,■〒新亀製作所/サンフラッグ 電動工具【FWB-3065-3-65】(7768419) サンフラッグ 四角ビット2本組 ＃3×65 発注単位1,作業用品\ドライバービット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●2×4建築、輸入建築家具、ACL床パネルの固定、鋼製束固定用金具などに使用されている四角ねじ用ビットです。<br>
●特殊表面処理により、粘り強く・耐摩耗性・耐衝撃性に優れています。<br>
●２×４建築・輸入建築・家具組み立て・筋交いプレートの取り付けなどに。<br>
●刃先:SQ3<br>
●全長(mm):65<br>
●パック入数(本):2<br>
●シャンク径:6.35mm<br>
●刃先:マグネット入り<br>
●特殊鋼",■〒新亀製作所/サンフラッグ 電動工具【FWB-3065-3-65】(7768419) サンフラッグ 四角ビット2本組 ＃3&times;65 発注単位1：クローバー資材館,■〒新亀製作所/サンフラッグ 電動工具【FWB-3065-3-65】(7768419) サンフラッグ 四角ビット2本組 ＃3&times;65 発注単位1,作業用品\ドライバービット。■〒新亀製作所/サンフラッグ 電動工具【FWB-3065-3-65】(7768419) サンフラッグ 四角ビット2本組 ＃3&times;65 発注単位1[rn]
16-26719,,440.8000,,花・ガーデン・DIY > DIY・工具 > その他,■〒新亀製作所/サンフラッグ 電動工具【TWA-15】(7768800) サンフラッグ ヘックスローブビット15Ｈ 発注単位1,作業用品\ドライバービット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●先端形状が６つの耳たぶ状曲線で構成され、カムアウト現象が無く駆動効率およびトルク伝達が高いため、ねじ山を破損しません。<br>
●トルクス[[(R)]]ねじといじり止めねじの２種類に対応するコンビタイプです。<br>
●充電・電動ドライバー用のビットとして。<br>
●全長(mm):65<br>
●刃先:T15H<br>
●シャンク径:6.35mm<br>
●特殊鋼",■〒新亀製作所/サンフラッグ 電動工具【TWA-15】(7768800) サンフラッグ ヘックスローブビット15Ｈ 発注単位1：クローバー資材館,■〒新亀製作所/サンフラッグ 電動工具【TWA-15】(7768800) サンフラッグ ヘックスローブビット15Ｈ 発注単位1,作業用品\ドライバービット。■〒新亀製作所/サンフラッグ 電動工具【TWA-15】(7768800) サンフラッグ ヘックスローブビット15Ｈ 発注単位1[rn]
16-26720,,583.2000,,花・ガーデン・DIY > DIY・工具 > その他,■〒ビーハ社/Ｗｉｈａ レンチ【7040Z5.5X50X0.8】(7983760) Ｗｉｈａ プロフェッショナル1／4”マイナスビットＥ63型 発注単位1,作業用品\ドライバービット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●1/4インチ（6.35mm）のE6.3型のマイナスビットです。<br>
●あらゆる産業のねじ締め<br>
●全長(mm):50<br>
●塗装色:クローム<br>
●差込角(mm):6.35<br>
●刃先(mm):[[(-)]]5.5×0.8<br>
●シャンク径:6.35mm<br>
●DIN3126、ISO1173、E6.3型<br>
●クロムバナジウム鋼<br>
●全身焼き入れ",■〒ビーハ社/Ｗｉｈａ レンチ【7040Z5.5X50X0.8】(7983760) Ｗｉｈａ プロフェッショナル1／4&rdquo;マイナスビットＥ63型 発注単位1：クローバー資材館,■〒ビーハ社/Ｗｉｈａ レンチ【7040Z5.5X50X0.8】(7983760) Ｗｉｈａ プロフェッショナル1／4&rdquo;マイナスビットＥ63型 発注単位1,作業用品\ドライバービット。■〒ビーハ社/Ｗｉｈａ レンチ【7040Z5.5X50X0.8】(7983760) Ｗｉｈａ プロフェッショナル1／4&rdquo;マイナスビットＥ63型 発注単位1[rn]
16-26721,,434.4000,,花・ガーデン・DIY > DIY・工具 > その他,■〒新亀製作所/サンフラッグ 電動工具【13-BSB-2-150】(7767897) サンフラッグ ブロンズ段付ビット2本組＃2Ｘ150mm 発注単位1,作業用品\ドライバービット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●精密性に優れた特殊表面加工により、ビスの食いつきが抜群です。<br>
●ねばり強く、耐摩耗性・耐衝撃性に優れています。<br>
●充電・電動ドライバー用ビットとして。<br>
●刃先:[[(+)]]2<br>
●全長(mm):150<br>
●パック入数(本):2<br>
●シャンク径:6.35mm<br>
●刃先:マグネット入り<br>
●特殊鋼",■〒新亀製作所/サンフラッグ 電動工具【13-BSB-2-150】(7767897) サンフラッグ ブロンズ段付ビット2本組＃2Ｘ150mm 発注単位1：クローバー資材館,■〒新亀製作所/サンフラッグ 電動工具【13-BSB-2-150】(7767897) サンフラッグ ブロンズ段付ビット2本組＃2Ｘ150mm 発注単位1,作業用品\ドライバービット。■〒新亀製作所/サンフラッグ 電動工具【13-BSB-2-150】(7767897) サンフラッグ ブロンズ段付ビット2本組＃2Ｘ150mm 発注単位1[rn]
16-26722,,299.2000,,花・ガーデン・DIY > DIY・工具 > その他,■〒兼古製作所/アネックス ドライバー【AHM-2110】(7743815) アネックス ハイパービット2本組 両頭 ＋2×110 発注単位1,作業用品\ドライバービット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●無電解ニッケル仕上げ（均一なメッキでさびにくい）です。<br>
●電動ドライバー用ビットや替えソケット用ビットとして。<br>
●刃先:[[(+)]]2<br>
●全長(mm):110<br>
●パック入数(本):2<br>
●シャンク径：6.35mm<br>
●刃先：マグネット入り<br>
●クロム・モリブデン・バナジウム鋼",■〒兼古製作所/アネックス ドライバー【AHM-2110】(7743815) アネックス ハイパービット2本組 両頭 ＋2&times;110 発注単位1：クローバー資材館,■〒兼古製作所/アネックス ドライバー【AHM-2110】(7743815) アネックス ハイパービット2本組 両頭 ＋2&times;110 発注単位1,作業用品\ドライバービット。■〒兼古製作所/アネックス ドライバー【AHM-2110】(7743815) アネックス ハイパービット2本組 両頭 ＋2&times;110 発注単位1[rn]
16-26723,,1268.0000,,花・ガーデン・DIY > DIY・工具 > その他,■〒ビーハ社/Ｗｉｈａ レンチ【7041ZPH2X150】(7983972) Ｗｉｈａ プロフェッショナル1／4”プラスビットＥ63型 発注単位1,作業用品\ドライバービット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●1/4インチ（6.35mm）のE6.3型プラスビットです。<br>
●あらゆる産業のねじ締め<br>
●刃先:[[(+)]]2<br>
●全長(mm):150<br>
●塗装色:クローム<br>
●差込角(mm):6.35<br>
●シャンク径:6.35mm<br>
●DIN3126、ISO1173、E6.3型<br>
●クロムバナジウム鋼<br>
●全身焼き入れ",■〒ビーハ社/Ｗｉｈａ レンチ【7041ZPH2X150】(7983972) Ｗｉｈａ プロフェッショナル1／4&rdquo;プラスビットＥ63型 発注単位1：クローバー資材館,■〒ビーハ社/Ｗｉｈａ レンチ【7041ZPH2X150】(7983972) Ｗｉｈａ プロフェッショナル1／4&rdquo;プラスビットＥ63型 発注単位1,作業用品\ドライバービット。■〒ビーハ社/Ｗｉｈａ レンチ【7041ZPH2X150】(7983972) Ｗｉｈａ プロフェッショナル1／4&rdquo;プラスビットＥ63型 発注単位1[rn]
