14-155501,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_072/4961310093037_ll.jpg?fitin=700:700,736.0000,,TV・オーディオ・カメラ > オーディオ > ヘッドホン・イヤホン,オーディオテクニカ イヤフィットヘッドホン ホワイト ATH-EQ300M WH [ATHEQ300MWH],,<img src=http://image.rakuten.co.jp/edion/cabinet/goods/ll/warranty/imgrc0065712695.jpg><br>●型式:ダイナミック型<BR>●ドライバー:φ28mm<BR>●出力音圧レベル:102dB/mW<BR>●再生周波数帯域:16 ～24000Hz<BR>●最大入力:500mW<BR>●インピーダンス:20Ω<BR>●質量(コード除く):約20g<BR>●プラグ:φ3.5金メッキステレオミニ,オーディオテクニカ イヤフィットヘッドホン ホワイト ATH-EQ300M WH [ATHEQ300MWH]：エディオン　楽天市場店,オーディオテクニカ イヤフィットヘッドホン ホワイト ATH-EQ300M WH [ATHEQ300MWH],オーディオテクニカ イヤフィットヘッドホン ホワイト ATH-EQ300M WH [ATHEQ300MWH][rn]
14-155531,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_142/4953103285361_ll.jpg?fitin=700:700,2120.0000,,TV・オーディオ・カメラ > オーディオ > ヘッドホン・イヤホン,エレコム カナル型インナーイヤーヘッドフォン ホワイト LBT-HPC12AVWH [LBTHPC12AVWH],,<img src=http://image.rakuten.co.jp/edion/cabinet/goods/ll/warranty/imgrc0065712695.jpg><br>□商品説明<br>●1ボタンのみのシンプルな機能設計で、初めてでもかんたんに接続/操作ができるBluetooth(R)ワイヤレスイヤホンです。<br>●1つのボタンで電源のON/OFF、着信応答/通話終了、音楽の再生/停止などが操作可能です。<br>●イヤホン本体が非常にコンパクトな耳栓タイプで、音楽用イヤホンのように快適に使用可能です。<br>●φ9mmのダイナミックドライバーを搭載し、バランスの良い音質を実現しています。<br>●フィット感が選べるようにイヤーピースが付属。一般的なS・M・Lサイズに、さらに小さなXSサイズを加えた4サイズが付属しています。<br>●取り回しが良く、絡まりにくいフラットケーブルを採用しています。<br>●携帯電話やスマートフォンだけでなく、パソコンなどへの接続も可能です。<br>●コンパクトサイズながら連続通話4.5時間、連続音楽再生4時間の使用が可能です。<br>●iPhoneとの接続時はiPhone画面へのヘッドセットのバッテリー残量表示が可能です。<br>●取扱説明書記載のQRコードから、はじめてBluetooth(R)ヘッドセットをお使いの方でも簡単に安心して設定ができる簡単接続ガイドが確認可能です。<br>●Androidスマートフォン用のかんたんBT設定アプリに対応しています。ガイドに従うだけで、簡単にペアリングを行うことができます。アプリはGoogle playからダウンロード可能です。<br>□商品仕様<br>●通信方式:Bluetooth標準規格 version4.1<br>●出力:Bluetooth power class2<br>●最大通信距離:見通し 約10m<br>●使用周波数帯域:2.4GHz帯<br>●変調方式:FHSS(周波数ホッピング方式スペクトラム拡散)<br>●対応Bluetoothプロファイル:HFP HSP A2DP AVRCP<br>●A2DPの対応コーデック:SBC<br>●A2DPの対応コンテンツ保護:SCMS-T<br>●最大登録可能台数:8台<br>●マルチポイント(同時待受け):非対応<br>●再生周波数帯域(A2DP):20Hz-20kHz<br>●マイク型式:エレクトレットコンデンサー型<br>●マイク指向特性:全指向性<br>●マイク感度:-40dB(1V/paat1kHz)<br>●マイク有効周波数帯域:100Hz - 4000Hz<br>●入力端子:microUSB(充電用)<br>●法令対応:TELEC/JATE<br>●電源:DC5V<br>●内蔵バッテリー:リチウムポリマー充電池<br>●充電時間:約2時間<br>●連続最大時間:[再生]約4.0時間 [通話]約4.5時間 [待受]約100時間<br>●環境条件(温度):[動作時]5℃～35℃ [保管時]0℃～40℃<br>●環境条件(相対湿度):[動作時/保管時]20%～80%(ただし、結露無きこと)<br>●ケーブル長:約50cm<br>●外形寸法:[リモコン部]W1.24×H4.85×D0.89cm(突起部除く) [イヤホン部(片耳)]W1.4×H1.9×D2.1cm(コード含まず)<br>●質量:約12g(本体のみ)<br>●付属品:USB充電ケーブル、イヤーピース(XS/S/M/L)各1組、取扱説明書(保証書付き),エレコム カナル型インナーイヤーヘッドフォン ホワイト LBT-HPC12AVWH [LBTHPC12AVWH]：エディオン　楽天市場店,エレコム カナル型インナーイヤーヘッドフォン ホワイト LBT-HPC12AVWH [LBTHPC12AVWH],エレコム カナル型インナーイヤーヘッドフォン ホワイト LBT-HPC12AVWH [LBTHPC12AVWH][rn]
14-155532,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_142/4953103285330_ll.jpg?fitin=700:700,2120.0000,,TV・オーディオ・カメラ > オーディオ > ヘッドホン・イヤホン,エレコム カナル型インナーイヤーヘッドフォン ブラック LBT-HPC12AVBK [LBTHPC12AVBK],,<img src=http://image.rakuten.co.jp/edion/cabinet/goods/ll/warranty/imgrc0065712695.jpg><br>□商品説明<br>●1ボタンのみのシンプルな機能設計で、初めてでもかんたんに接続/操作ができるBluetooth(R)ワイヤレスイヤホンです。<br>●1つのボタンで電源のON/OFF、着信応答/通話終了、音楽の再生/停止などが操作可能です。<br>●イヤホン本体が非常にコンパクトな耳栓タイプで、音楽用イヤホンのように快適に使用可能です。<br>●φ9mmのダイナミックドライバーを搭載し、バランスの良い音質を実現しています。<br>●フィット感が選べるようにイヤーピースが付属。一般的なS・M・Lサイズに、さらに小さなXSサイズを加えた4サイズが付属しています。<br>●取り回しが良く、絡まりにくいフラットケーブルを採用しています。<br>●携帯電話やスマートフォンだけでなく、パソコンなどへの接続も可能です。<br>●コンパクトサイズながら連続通話4.5時間、連続音楽再生4時間の使用が可能です。<br>●iPhoneとの接続時はiPhone画面へのヘッドセットのバッテリー残量表示が可能です。<br>●取扱説明書記載のQRコードから、はじめてBluetooth(R)ヘッドセットをお使いの方でも簡単に安心して設定ができる簡単接続ガイドが確認可能です。<br>●Androidスマートフォン用のかんたんBT設定アプリに対応しています。ガイドに従うだけで、簡単にペアリングを行うことができます。アプリはGoogle playからダウンロード可能です。<br>□商品仕様<br>●通信方式:Bluetooth標準規格 version4.1<br>●出力:Bluetooth power class2<br>●最大通信距離:見通し 約10m<br>●使用周波数帯域:2.4GHz帯<br>●変調方式:FHSS(周波数ホッピング方式スペクトラム拡散)<br>●対応Bluetoothプロファイル:HFP HSP A2DP AVRCP<br>●A2DPの対応コーデック:SBC<br>●A2DPの対応コンテンツ保護:SCMS-T<br>●最大登録可能台数:8台<br>●マルチポイント(同時待受け):非対応<br>●再生周波数帯域(A2DP):20Hz-20kHz<br>●マイク型式:エレクトレットコンデンサー型<br>●マイク指向特性:全指向性<br>●マイク感度:-40dB(1V/paat1kHz)<br>●マイク有効周波数帯域:100Hz - 4000Hz<br>●入力端子:microUSB(充電用)<br>●法令対応:TELEC/JATE<br>●電源:DC5V<br>●内蔵バッテリー:リチウムポリマー充電池<br>●充電時間:約2時間<br>●連続最大時間:[再生]約4.0時間 [通話]約4.5時間 [待受]約100時間<br>●環境条件(温度):[動作時]5℃～35℃ [保管時]0℃～40℃<br>●環境条件(相対湿度):[動作時/保管時]20%～80%(ただし、結露無きこと)<br>●ケーブル長:約50cm<br>●外形寸法:[リモコン部]W1.24×H4.85×D0.89cm(突起部除く) [イヤホン部(片耳)]W1.4×H1.9×D2.1cm(コード含まず)<br>●質量:約12g(本体のみ)<br>●付属品:USB充電ケーブル、イヤーピース(XS/S/M/L)各1組、取扱説明書(保証書付き),エレコム カナル型インナーイヤーヘッドフォン ブラック LBT-HPC12AVBK [LBTHPC12AVBK]：エディオン　楽天市場店,エレコム カナル型インナーイヤーヘッドフォン ブラック LBT-HPC12AVBK [LBTHPC12AVBK],エレコム カナル型インナーイヤーヘッドフォン ブラック LBT-HPC12AVBK [LBTHPC12AVBK][rn]
14-155533,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_142/4953103285347_ll.jpg?fitin=700:700,2120.0000,,TV・オーディオ・カメラ > オーディオ > ヘッドホン・イヤホン,エレコム カナル型インナーイヤーヘッドフォン シアン LBT-HPC12AVF1 [LBTHPC12AVF1],,<img src=http://image.rakuten.co.jp/edion/cabinet/goods/ll/warranty/imgrc0065712695.jpg><br>□商品説明<br>●1ボタンのみのシンプルな機能設計で、初めてでもかんたんに接続/操作ができるBluetooth(R)ワイヤレスイヤホンです。<br>●1つのボタンで電源のON/OFF、着信応答/通話終了、音楽の再生/停止などが操作可能です。<br>●イヤホン本体が非常にコンパクトな耳栓タイプで、音楽用イヤホンのように快適に使用可能です。<br>●φ9mmのダイナミックドライバーを搭載し、バランスの良い音質を実現しています。<br>●フィット感が選べるようにイヤーピースが付属。一般的なS・M・Lサイズに、さらに小さなXSサイズを加えた4サイズが付属しています。<br>●取り回しが良く、絡まりにくいフラットケーブルを採用しています。<br>●携帯電話やスマートフォンだけでなく、パソコンなどへの接続も可能です。<br>●コンパクトサイズながら連続通話4.5時間、連続音楽再生4時間の使用が可能です。<br>●iPhoneとの接続時はiPhone画面へのヘッドセットのバッテリー残量表示が可能です。<br>●取扱説明書記載のQRコードから、はじめてBluetooth(R)ヘッドセットをお使いの方でも簡単に安心して設定ができる簡単接続ガイドが確認可能です。<br>●Androidスマートフォン用のかんたんBT設定アプリに対応しています。ガイドに従うだけで、簡単にペアリングを行うことができます。アプリはGoogle playからダウンロード可能です。<br>□商品仕様<br>●通信方式:Bluetooth標準規格 version4.1<br>●出力:Bluetooth power class2<br>●最大通信距離:見通し 約10m<br>●使用周波数帯域:2.4GHz帯<br>●変調方式:FHSS(周波数ホッピング方式スペクトラム拡散)<br>●対応Bluetoothプロファイル:HFP HSP A2DP AVRCP<br>●A2DPの対応コーデック:SBC<br>●A2DPの対応コンテンツ保護:SCMS-T<br>●最大登録可能台数:8台<br>●マルチポイント(同時待受け):非対応<br>●再生周波数帯域(A2DP):20Hz-20kHz<br>●マイク型式:エレクトレットコンデンサー型<br>●マイク指向特性:全指向性<br>●マイク感度:-40dB(1V/paat1kHz)<br>●マイク有効周波数帯域:100Hz - 4000Hz<br>●入力端子:microUSB(充電用)<br>●法令対応:TELEC/JATE<br>●電源:DC5V<br>●内蔵バッテリー:リチウムポリマー充電池<br>●充電時間:約2時間<br>●連続最大時間:[再生]約4.0時間 [通話]約4.5時間 [待受]約100時間<br>●環境条件(温度):[動作時]5℃～35℃ [保管時]0℃～40℃<br>●環境条件(相対湿度):[動作時/保管時]20%～80%(ただし、結露無きこと)<br>●ケーブル長:約50cm<br>●外形寸法:[リモコン部]W1.24×H4.85×D0.89cm(突起部除く) [イヤホン部(片耳)]W1.4×H1.9×D2.1cm(コード含まず)<br>●質量:約12g(本体のみ)<br>●付属品:USB充電ケーブル、イヤーピース(XS/S/M/L)各1組、取扱説明書(保証書付き),エレコム カナル型インナーイヤーヘッドフォン シアン LBT-HPC12AVF1 [LBTHPC12AVF1]：エディオン　楽天市場店,エレコム カナル型インナーイヤーヘッドフォン シアン LBT-HPC12AVF1 [LBTHPC12AVF1],エレコム カナル型インナーイヤーヘッドフォン シアン LBT-HPC12AVF1 [LBTHPC12AVF1][rn]
14-155534,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_142/4988028303432_ll.jpg?fitin=700:700,6030.4000,,TV・オーディオ・カメラ > オーディオ > ヘッドホン・イヤホン,【送料無料】Pioneer ワイヤレスステレオヘッドフォン ブラウン SE-MJ561BT-T [SEMJ561BTT],,<img src=http://image.rakuten.co.jp/edion/cabinet/goods/ll/warranty/imgrc0065712695.jpg><br>□商品説明<br>●Bluetooth対応機器とかんたんに接続できるNFC機能を搭載。NFC機能を搭載したBluetooth対応のスマートフォンや携帯電話、DAPなどをヘッドホンのNFCマークにかざすだけで、かんたんに接続。<br>●大口径40mmの高音質ドライバーで、全音域に渡ってバランスの良い高音質再生。<br>●アルミ素材を使用した質感の高いスタイリッシュなデザイン。<br>●レザータイプ素材のヘッドバンドとイヤーパッドにより、快適な装着感を実現。<br>●バッグなどへの収納時に便利な、フラットに折り畳めるスィーベル機構。<br>●最大15時間の連続通信（音楽再生時間を含む）が可能。<br>●付属のマイクロUSBケーブルによる簡単充電。<br>●機器とのペアリングが8台まで可能なマルチペアリングに対応。<br>□商品仕様<br>●伝送方式：Bluetooth標準規格Ver.4.0+EDR<br>●出力：Bluetooth標準規格　Power Class 2<br>●最大通信距離：見通し距離　約10m<br>●使用周波数帯域：2.4GHz帯（2.4000GHz～2.4835GHz）<br>●変調方式：FHSS（周波数ホッピング方式スペクトラム拡散）<br>●対応Bluetoothプロファイル：A2DP、AVRCP、HFP、HSP<br>●対応コーデック：SBC、AAC<br>●対応コンテンツ保護：SCMS-T方式<br>●電源：DC3.7 V 内蔵充電式リチウムイオン充電式電池<br>●マルチペアリング：最大8台<br>●電池持続時間：連続通信 最大15時間 （音楽再生時間含む）<br>●連続待受け時間：最大200時間<br>●充電時間：約3時間<br>●型式：密閉型ダイナミック<br>●ユニット口径：φ40mm<br>●再生周波数帯域：9Hz～22000Hz<br>●質量(本体のみ)：160g<br>●付属品：マイクロUSBケーブル,【送料無料】Pioneer ワイヤレスステレオヘッドフォン ブラウン SE-MJ561BT-T [SEMJ561BTT]：エディオン　楽天市場店,【送料無料】Pioneer ワイヤレスステレオヘッドフォン ブラウン SE-MJ561BT-T [SEMJ561BTT],【送料無料】Pioneer ワイヤレスステレオヘッドフォン ブラウン SE-MJ561BT-T [SEMJ561BTT][rn]
14-155535,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_142/6925970752909_ll.jpg?fitin=700:700,14400.0000,,TV・オーディオ・カメラ > オーディオ > ヘッドホン・イヤホン,【送料無料】ONKYO フルワイヤレス密閉型インナーイヤーヘッドフォン ブラック W800BT [W800BT],,<img src=http://image.rakuten.co.jp/edion/cabinet/goods/ll/warranty/imgrc0065712695.jpg><br>□商品説明<br>●Bluetooth&reg;機能を採用し、ケーブルを一切使用しない完全フルワイヤレス インナーイヤーヘッドホン。<br>●8.6mmハイパワードライバー採用により、迫力の低音とクリアな高域をナチュラルに再現。<br>●連続音楽再生時間、最大3時間。約90分で専用充電ケースからフルチャージ可能。<br>●専用充電ケースはイヤーピースへ5回のフルチャージが可能。また専用充電ケースのフル充電はUSB供給電源からおよそ2時間でチャージ完了。<br>●楕円形のノズル オーバルサウンドチューブを採用することにより、確実で快適な装着感。<br>●イヤーピース右チャンネルにマイク機能を搭載し、ハンズフリー通話にも対応。<br>●オートパワーオフ機能搭載、イヤーピースのバッテリーが少なくなるとビープ音で通知。<br>□商品仕様<br>●形式:密閉型<br>●タイプ:完全ワイヤレスイヤホン<br>●伝送方式:Bluetooth&reg;標準規格Ver.4.1<br>●最大通信距離:約10m<br>●使用周波数帯域:2.4GHz帯<br>●対応Bluetoothプロファイル: A2DP、HFP、HSP<br>●※本製品は、SONY製DAPとの組み合わせでは、ボリューム調整に対応しておりません。<br>●ハウジング:樹脂<br>●磁石タイプ:強磁力希土類マグネット搭載ドライバー<br>●対応コーデック:SBC<br>●マルチペアリング:最大4台<br>●ドライバーサイズ:φ8.6mm<br>●マイク機能:有<br>●出力音圧レベル:107dB<br>●再生周波数帯域:6-22，000Hz<br>●感度:107 dB / mW<br>●インピーダンス:16Ω<br>●電源:55mAh、 内蔵充電式リチウムポリマー電池<br>●最大入力:30mW<br>●電池持続時間:連続通信 音楽再生時/最大3時間<br>●連続待受け時間:最大40時間<br>●充電時間:本体部/約90分、充電ケース/2時間<br>●質量:125g(専用充電ケース含む)<br>●付属品:専用充電ケース、イヤホンチップ(シリコン) S、M、L(各2個),【送料無料】ONKYO フルワイヤレス密閉型インナーイヤーヘッドフォン ブラック W800BT [W800BT]：エディオン　楽天市場店,【送料無料】ONKYO フルワイヤレス密閉型インナーイヤーヘッドフォン ブラック W800BT [W800BT],【送料無料】ONKYO フルワイヤレス密閉型インナーイヤーヘッドフォン ブラック W800BT [W800BT][rn]
14-155536,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_142/4988028303425_ll.jpg?fitin=700:700,6030.4000,,TV・オーディオ・カメラ > オーディオ > ヘッドホン・イヤホン,【送料無料】Pioneer ワイヤレスステレオヘッドフォン シルバー SE-MJ561BT-S [SEMJ561BTS],,<img src=http://image.rakuten.co.jp/edion/cabinet/goods/ll/warranty/imgrc0065712695.jpg><br>□商品説明<br>●Bluetooth対応機器とかんたんに接続できるNFC機能を搭載。NFC機能を搭載したBluetooth対応のスマートフォンや携帯電話、DAPなどをヘッドホンのNFCマークにかざすだけで、かんたんに接続。<br>●大口径40mmの高音質ドライバーで、全音域に渡ってバランスの良い高音質再生。<br>●アルミ素材を使用した質感の高いスタイリッシュなデザイン。<br>●レザータイプ素材のヘッドバンドとイヤーパッドにより、快適な装着感を実現。<br>●バッグなどへの収納時に便利な、フラットに折り畳めるスィーベル機構。<br>●最大15時間の連続通信（音楽再生時間を含む）が可能。<br>●付属のマイクロUSBケーブルによる簡単充電。<br>●機器とのペアリングが8台まで可能なマルチペアリングに対応。<br>□商品仕様<br>●伝送方式：Bluetooth標準規格Ver.4.0+EDR<br>●出力：Bluetooth標準規格　Power Class 2<br>●最大通信距離：見通し距離　約10m<br>●使用周波数帯域：2.4GHz帯（2.4000GHz～2.4835GHz）<br>●変調方式：FHSS（周波数ホッピング方式スペクトラム拡散）<br>●対応Bluetoothプロファイル：A2DP、AVRCP、HFP、HSP<br>●対応コーデック：SBC、AAC<br>●対応コンテンツ保護：SCMS-T方式<br>●電源：DC3.7 V 内蔵充電式リチウムイオン充電式電池<br>●マルチペアリング：最大8台<br>●電池持続時間：連続通信 最大15時間 （音楽再生時間含む）<br>●連続待受け時間：最大200時間<br>●充電時間：約3時間<br>●型式：密閉型ダイナミック<br>●ユニット口径：φ40mm<br>●再生周波数帯域：9Hz～22000Hz<br>●質量(本体のみ)：160g<br>●付属品：マイクロUSBケーブル,【送料無料】Pioneer ワイヤレスステレオヘッドフォン シルバー SE-MJ561BT-S [SEMJ561BTS]：エディオン　楽天市場店,【送料無料】Pioneer ワイヤレスステレオヘッドフォン シルバー SE-MJ561BT-S [SEMJ561BTS],【送料無料】Pioneer ワイヤレスステレオヘッドフォン シルバー SE-MJ561BT-S [SEMJ561BTS][rn]
14-155537,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_082/4971275309197_ll.jpg?fitin=700:700,414.4000,,TV・オーディオ・カメラ > オーディオ > ヘッドホン・イヤホン,オーム電機 インナーイヤーヘッドフォン AudioComm HP-B206N [HPB206N],,□商品説明<br>●ポータブル機器用。<br>●ステレオ両耳タイプ。<br>□商品仕様<br>●型式:ダイナミック型 インナーイヤータイプ<br>●ドライバーユニット:直径15mm<br>●最大許容入力:10mW<br>●インピーダンス:32Ω<br>●出力音圧レベル:112dB<br>●周波数特性:20～20000Hz<br>●プラグ:I型金メッキ φ3.5mmステレオミニプラグ<br>●コード長:約0.6m<br>●質量:約10g(コード含む),オーム電機 インナーイヤーヘッドフォン AudioComm HP-B206N [HPB206N]：エディオン　楽天市場店,オーム電機 インナーイヤーヘッドフォン AudioComm HP-B206N [HPB206N],オーム電機 インナーイヤーヘッドフォン AudioComm HP-B206N [HPB206N][rn]
14-155538,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_138/4901087198313_ll.jpg?fitin=700:700,976.0000,,TV・オーディオ・カメラ > オーディオ > ヘッドホン・イヤホン,エルパ インナーイヤーヘッドフォン RD-NM50 [RDNM50],,●大画面テレビでの使用に最適な、2m+延長コード3mの超ロングコード。<br>●収納時のコードの絡みを抑える「からみ防止スライダー」採用。<br>●サビなどによる経年劣化を抑え、音質劣化を防止する金メッキプラグを使用。<br>●形式:ダイナミック型ステレオインナーイヤーヘッドホン<br>●仕様ユニット:直径15mm<br>●インピーダンス:32Ω<br>●再生周波数帯域:20～20000Hz<br>●音圧感度:102dB/mW<br>●最大入力:50mW<br>●プラグ:φ3.5mm金メッキストレートステレオミニプラグ<br>●コード長:約2.0m(Y字型)<br>●質量:約5g(コード除く)<br>●付属品:延長コード3.0m,エルパ インナーイヤーヘッドフォン RD-NM50 [RDNM50]：エディオン　楽天市場店,エルパ インナーイヤーヘッドフォン RD-NM50 [RDNM50],エルパ インナーイヤーヘッドフォン RD-NM50 [RDNM50][rn]
14-155539,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_039/4901087196272_ll.jpg?fitin=700:700,560.0000,,TV・オーディオ・カメラ > オーディオ > ヘッドホン・イヤホン,エルパ 地デジTV用片耳イヤホン(耳かけタイプ・3m) 黒 RE-STM03(BK) [RESTM03BK],手軽にかけて耳から外れにくい耳かけタイプ。,□商品説明<br>●左右の音(LR)をクリアに片耳で聞くことができます。<br>●手軽にかけて耳から外れにくい耳かけタイプ。<br>●ダイナミック式ドライバーユニット採用!迫力ある音が楽しめます。<br>●片耳イヤホンだから周囲の音も聞こえて安心です。<br>□商品仕様<br>●ユニットインピーダンス:32Ω <br>●プラグ:φ3.5mmストレートステレオミニプラグ(抵抗入)<br>●コード長:3m,エルパ 地デジTV用片耳イヤホン(耳かけタイプ・3m) 黒 RE-STM03(BK) [RESTM03BK]：エディオン　楽天市場店,エルパ 地デジTV用片耳イヤホン(耳かけタイプ・3m) 黒 RE-STM03(BK) [RESTM03BK],手軽にかけて耳から外れにくい耳かけタイプ。。エルパ 地デジTV用片耳イヤホン(耳かけタイプ・3m) 黒 RE-STM03(BK) [RESTM03BK][rn]
14-155540,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_072/4961310116170_ll.jpg?fitin=700:700,1304.0000,,TV・オーディオ・カメラ > オーディオ > ヘッドホン・イヤホン,オーディオテクニカ テレビ用インナーイヤーヘッドホン ATH-C371TV [ATHC371TV],,<img src=http://image.rakuten.co.jp/edion/cabinet/goods/ll/warranty/imgrc0065712695.jpg><br>□商品説明<br>●大きめサイズで音量調整しやすい簡単ボリュームコントローラー。<br>●左右の音量バランスをそれぞれ調整できるLR独立スライドボリューム。<br>●モノラル機器の音声も両耳で楽しめるステレオ/モノラル切換スイッチ。<br>●小さめサイズの薄型ユニットで優しく耳にフィット。<br>●コードの長さ調整や収納時にまとめられる便利なホルダーを付属。<br>●衣服に挟める便利なコードクリップ付属。<br>□商品仕様<br>●型式:ダイナミック型<br>●ドライバー:φ13.5mm<br>●出力音圧レベル:102dB/mW<br>●再生周波数帯域:18～22000Hz<br>●最大入力:40mW<br>●インピーダンス:16Ω<br>●プラグ:φ3.5mm金メッキステレオミニ<br>●コード長:5.0m(Y型)<br>●質量:約5g(コード除く)<br>●付属品:コード巻き取りホルダー、コードクリップ,オーディオテクニカ テレビ用インナーイヤーヘッドホン ATH-C371TV [ATHC371TV]：エディオン　楽天市場店,オーディオテクニカ テレビ用インナーイヤーヘッドホン ATH-C371TV [ATHC371TV],オーディオテクニカ テレビ用インナーイヤーヘッドホン ATH-C371TV [ATHC371TV][rn]
14-155541,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_142/4901087146765_ll.jpg?fitin=700:700,256.0000,,TV・オーディオ・カメラ > オーディオ > ヘッドホン・イヤホン,エルパ ラジオ用インナーイヤーヘッドフォン ブラック RE-04L(BK) [RE04LBK],,□商品説明<br>●イヤホンでラジオを聴く。2.5φL型超ミニプラグ。<br>□商品仕様<br>●プラグ:2.5φL型超ミニプラグ<br>●ケーブル長:1m,エルパ ラジオ用インナーイヤーヘッドフォン ブラック RE-04L(BK) [RE04LBK]：エディオン　楽天市場店,エルパ ラジオ用インナーイヤーヘッドフォン ブラック RE-04L(BK) [RE04LBK],エルパ ラジオ用インナーイヤーヘッドフォン ブラック RE-04L(BK) [RE04LBK][rn]
14-155542,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_039/4901087196258_ll.jpg?fitin=700:700,424.0000,,TV・オーディオ・カメラ > オーディオ > ヘッドホン・イヤホン,エルパ 地デジTV用片耳イヤホン(カナルタイプ・3m) RE-STK03(BK) [RESTK03BK],やさしく快適な装着感・左右の音を片耳でクリアに聴ける!,□商品説明<br>●左右の音(LR)をクリアに片耳で聞くことができます。<br>●ダイナミック式ドライバーユニット採用!迫力ある音が楽しめます。<br>●片耳イヤホンだから周囲の音も聞こえて安心です。<br>□商品仕様<br>●ユニットインピーダンス:16Ω<br>●プラグ:φ3.5mmストレートステレオミニプラグ(抵抗入)<br>●コード長:3m,エルパ 地デジTV用片耳イヤホン(カナルタイプ・3m) RE-STK03(BK) [RESTK03BK]：エディオン　楽天市場店,エルパ 地デジTV用片耳イヤホン(カナルタイプ・3m) RE-STK03(BK) [RESTK03BK],やさしく快適な装着感・左右の音を片耳でクリアに聴ける!。エルパ 地デジTV用片耳イヤホン(カナルタイプ・3m) RE-STK03(BK) [RESTK03BK][rn]
14-155543,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_039/4901087201907_ll.jpg?fitin=700:700,1104.0000,,TV・オーディオ・カメラ > オーディオ > ヘッドホン・イヤホン,エルパ カナル型インナーイヤーヘッドフォン RD-HV03 [RDHV03],ニュースやドラマ、語学番組などの視聴に最適。,□商品説明<br>●ニュースやドラマ、語学番組などの視聴に最適です。<br>●テレビでの使用に最適な3mロングコード。<br>●遮音性の高いカナルタイプ。<br>□商品仕様<br>●型式:ダイナミック型ステレオカナルヘッドホン<br>●使用ユニット:直径10mm<br>●インピーダンス:8Ω<br>●再生周波数帯域:20～20000Hz<br>●音圧感度:102dB/mW<br>●最大入力:50mW<br>●コード長:約3.0m(Y字型)<br>●プラグ:φ3.5mm金メッキストレートステレオミニプラグ<br>●質量:約26g(コード含む)<br>●付属品:交換用イヤーピース(S/M/L),エルパ カナル型インナーイヤーヘッドフォン RD-HV03 [RDHV03]：エディオン　楽天市場店,エルパ カナル型インナーイヤーヘッドフォン RD-HV03 [RDHV03],ニュースやドラマ、語学番組などの視聴に最適。。エルパ カナル型インナーイヤーヘッドフォン RD-HV03 [RDHV03][rn]
14-155544,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_072/4961310093044_ll.jpg?fitin=700:700,1088.0000,,TV・オーディオ・カメラ > オーディオ > ヘッドホン・イヤホン,オーディオテクニカ テレビ用 イヤフィットヘッドホン グレー ATH-EQ300LV [ATHEQ300LV],,<img src=http://image.rakuten.co.jp/edion/cabinet/goods/ll/warranty/imgrc0065712695.jpg><br>●型式:ダイナミック型<BR>●ドライバー:φ28mm<BR>●出力音圧レベル:102dB/mW<BR>●再生周波数帯域:16 ～24000Hz<BR>●最大入力:500mW<BR>●インピーダンス:20Ω<BR>●質量(コード除く):約20g<BR>●プラグ:φ3.5金メッキステレオミニ,オーディオテクニカ テレビ用 イヤフィットヘッドホン グレー ATH-EQ300LV [ATHEQ300LV]：エディオン　楽天市場店,オーディオテクニカ テレビ用 イヤフィットヘッドホン グレー ATH-EQ300LV [ATHEQ300LV],オーディオテクニカ テレビ用 イヤフィットヘッドホン グレー ATH-EQ300LV [ATHEQ300LV][rn]
