14-197101,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_056/4943765037491_ll.jpg?fitin=700:700,944.0000,,パソコン・周辺機器 > マウス・キーボード・入力機器 > マウス,ロジクール ワイヤレスマウス アイボリーホワイト M235RIW [M235RIW],,□商品説明<br>●どちらの手もハッピーに。ソフトなサイドグリップと快適な形状により、長時間使用しても疲れません。<br>●1年間の電池寿命。スマートスリープモード採用の省電力設計で、最大12ヶ月間電池交換が不要です。<br>●マウスのグローバルリーダー、ロジクールが提供する最高の品質と信頼性。<br>●他の光学マウスが対応できない表面でも、精確なクリックとポインティングを実現できます。<br>●小型レシーバーはノートパソコンに簡単に収まります。<br>●対応しているワイヤレスマウスまたはキーボードを簡単に追加接続できます。<br>□商品仕様<br>●対応OS:Windows XP / Windows Vista / Windows 7/ Windows 8/ Windows RT/ Mac OS 10.5以降<br>●センサー方式:レーザーグレードトラッキング<br>●解像度dpi:1000<br>●対スピード性能:20インチ/秒<br>●総ボタン数 (チルト機能含む):3<br>●スクロールホイール:有<br>●チルト機能:無<br>●使用電池:単三形乾電池x1本<br>●電池寿命:最大12ヶ月<br>●操作距離:約10m<br>●無線方式:アドバンス2.4GHzテクノロジー (Unifying対応)<br>●接続I/F:USB <br>●マウス本体寸法:W5.5×D9.5×H3.87cm<br>●マウス質量:84g(電池含む)<br>●レシーバー寸法:超小型レシーバーW1.44×D1.87×H0.61cm<br>●レシーバー質量:2g,ロジクール ワイヤレスマウス アイボリーホワイト M235RIW [M235RIW]：エディオン　楽天市場店,ロジクール ワイヤレスマウス アイボリーホワイト M235RIW [M235RIW],ロジクール ワイヤレスマウス アイボリーホワイト M235RIW [M235RIW][rn]
14-197142,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_127/4953103476196_ll.jpg?fitin=700:700,2024.0000,,パソコン・周辺機器 > マウス・キーボード・入力機器 > マウス,エレコム 静音Bluetoothマウス(BlueLED 5ボタン) M-BT16BBSBK [MBT16BBSBK],,□商品説明<br>●左右ボタンとホイールボタンに加え、「進む」、「戻る」を含めた5ボタンにサイレントスイッチを採用し、クリックのカチカチ音が気にならず、静かに使用できるBluetooth(R)ワイヤレスマウスです。  <br>●手にスッポリ収まるコンパクト設計で持ち運びに便利です。  <br>●小さな凹凸やホコリでもより正確に光が反射し、場所を選ばずに快適に使用できるBlueLEDを搭載しています。  <br>●Webページ閲覧の効率を上げる「進む」、「戻る」ボタンを搭載した5ボタンタイプです。  <br>●無料でダウンロードできる「エレコムマウスアシスタント」を利用することで、各ボタンにお好みの機能を割り当てることができます。  <br>●スムーズで快適な操作を実現する分解能2000カウントです。  <br>●非磁性体で約10m、スチールデスクなど磁性体の上でも約3mの距離まで使用できます。(当社調べ)  <br>●Bluetooth(R)3.0規格に適合しており、Bluetooth(R)HIDプロファイルに対応したパソコンであれば、レシーバを接続することなくスマートにマウスを使用できます。  <br>●※Bluetooth(R)HIDプロファイルに対応していないパソコンでも、規格に適合したBluetooth(R)アダプタを用意することで使用可能です。(推奨Bluetooth(R)アダプタ:LBT-UAN05C2(別売))  <br>●本体裏面に電源スイッチがあり、不使用時の電池の消耗を防止できます。  <br>●本体表面に電池の交換時期やペアリングモードをお知らせするランプを装備しています。<br>□商品仕様<br>●対応機種：Bluetooth(R)HIDプロファイルに対応したWindowsパソコン、Macintosh <br>●対応OS：Windows10、Windows RT8.1、Windows 8.1、Windows 7、Windows Vista、Macintosh OS X 10.10 ※各OSの最新バージョンへのアップデートや、サービスパックのインストールが必要になる場合があります。 <br>●適合規格：Bluetooth 3.0 Class2 / プロファイル:HID(Human Interface Device) <br>●分解能：2000カウント <br>●通信方式：FHSS方式 <br>●電波周波数：2.4GHz帯 <br>●電波到達距離：磁性体(鉄の机など)の上で使用する場合:3m、非磁性体(木の机など)の上で使用する場合:10m <br>●読取り方式：光学センサー方式 <br>●LED色：ブルー <br>●ボタン数：5個 ※ホイールボタン含む <br>●ホイール数：1個 <br>●連続動作時間：約140時間 <br>●連続待機時間：約250日 <br>●想定電池使用期間：約243日 <br>●電源(本体)：単4形アルカリ乾電池、単4形マンガン乾電池、単4形ニッケル水素電池のいずれか2本 <br>●定格電圧(本体)：3.0V <br>●カラー：ブラック <br>●外形寸法(マウス本体)：幅56.0×奥行92.0×高さ36.8mm <br>●サイズ分類：Sサイズ <br>●質量(マウス本体)：約58g ※電池含まず <br>●付属品：動作確認用単4形アルカリ乾電池×2、ユーザーズマニュアル×1 <br>●保証期間：6カ月,エレコム 静音Bluetoothマウス(BlueLED 5ボタン) M-BT16BBSBK [MBT16BBSBK]：エディオン　楽天市場店,エレコム 静音Bluetoothマウス(BlueLED 5ボタン) M-BT16BBSBK [MBT16BBSBK],エレコム 静音Bluetoothマウス(BlueLED 5ボタン) M-BT16BBSBK [MBT16BBSBK][rn]
14-197143,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_080/4969887692097_ll.jpg?fitin=700:700,752.0000,,パソコン・周辺機器 > マウス・キーボード・入力機器 > マウス,サンワサプライ 静音ケーブル巻き取りブルーLEDマウス（ホワイト） MA-BLMA8W [MABLMA8W],,□商品説明<br>●クリック音とホイール回転音が非常に静かなので、周りに迷惑をかけずにパソコンの操作ができます。深夜、職場や会議中、図書館などの公共施設、赤ちゃんがいる家庭での使用に最適です。<br>※クリック音が約30dBで、従来のマウス（55dB程度）に比べて約1/100の音響パワー（1/10の音圧）になります。（サンワサプライ社内テスト値）<br>●持ち運びに便利なケーブル巻き取りタイプです。<br>●最大0.7mまでケーブルを引き出せるので、快適なマウス操作が可能です。<br>●Windows標準ドライバでスクロール機能がそのまま使えるので、面倒なソフトのインストールが不要です。　パソコンにつなぐだけの手間なし簡単接続が可能です。<br>●赤色の光学式より感度の高いブルーLEDセンサーを搭載しています。光沢感のあるデスク面でもスムーズな操作感を実現します。<br>●ホイールを回せば、画面が上下にスクロールします。ホイールボタンを押したままマウスを動かせば、左右上下自由自在にスクロールできます。<br>□商品仕様<br>●カラー：ホワイト<br>●インターフェース：USBHID仕様バージョン1.1準拠<br>※USB3.0/2.0インターフェースでもご使用になれます。<br>●コネクタ形状：USBコネクタ（Aタイプ）<br>●分解能：1000カウント/インチ<br>●読み取り方式：ブルーLEDセンサー方式<br>●ボタン：2ボタン、ホイール（スクロール）ボタン<br>●サイズ：W57×D95×H39mm<br>●重量：58g<br>●ケーブル長：0～0.7m（巻き取り耐久性2000回）<br>●付属品：取扱説明書<br>●対応機種：Windows搭載（DOS/V）パソコン、AppleMacシリーズ<br>※USBポート（Aタイプコネクタ）を持つ機種。<br>●対応OS：Windows8.1・8（64bit/32bit）・7（64bit/32bit）・Vista・XP・2000、WindowsRT、MacOSX（10.2以降）<br>※MacOSX（10.3以降）は、標準インストールされているSafari、Mail、テキストエディット、及びFinderなど、OS標準ドライバでスクロール可能なアプリケーションでのみスクロール可能です。またホイールボタン押下げによる動作はサポートしません。<br>※機種により対応できないものもあります。,サンワサプライ 静音ケーブル巻き取りブルーLEDマウス（ホワイト） MA-BLMA8W [MABLMA8W]：エディオン　楽天市場店,サンワサプライ 静音ケーブル巻き取りブルーLEDマウス（ホワイト） MA-BLMA8W [MABLMA8W],サンワサプライ 静音ケーブル巻き取りブルーLEDマウス（ホワイト） MA-BLMA8W [MABLMA8W][rn]
14-197144,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_130/4953103486768_ll.jpg?fitin=700:700,1576.0000,,パソコン・周辺機器 > マウス・キーボード・入力機器 > マウス,エレコム Type-C対応有線BlueLEDマウス ゴールド M-BL26UBCGD [MBL26UBCGD],,□商品説明<br>●USB Type-Cコネクタを搭載したコストパフォーマンスに優れた有線タイプのBlueLEDマウスです。<br>●USB Type-Cコネクタ部分はコネクタの向きを確認する手間が省ける両面挿し設計です。1万回の抜き挿しに耐える丈夫なコネクタを採用しており、頻繁に抜き挿ししても壊れにくい構造です。安定してお使い頂け、電池不要でコストパフォーマンスに優れた有線タイプです。<br>●マウス左側の親指部分にラバーグリップを採用し、長時間の使用でも疲れにくく、快適な操作感を実現するエルゴノミックデザインを採用しています。<br>●本体裏面にポインタ速度変更ボタンを装備し、用途にあわせてマウスのカーソル速度を1200/2400カウントの2段階に切り替え可能です。<br>●本体裏面に電源スイッチがあり、不使用時の電池の消耗を防止できます。電池の交換時期をお知らせする電池残量表示ランプを搭載しています。<br>●Webページ閲覧の効率を上げる“戻る・進む”ボタンを搭載した5ボタンタイプです。<br>●小さな凹凸やホコリでもより正確に光が反射し、場所を選ばずに快適に使用できるBlueLEDを搭載しています。<br>●ボタンの機能割り当ては、無料でダウンロードできる「エレコム マウスアシスタント」を利用して変更可能です。※Windows RTには対応していません。<br>□商品仕様<br>●対応機種：USB Type-Cインターフェイスを装備したWindowsパソコン、Macintosh<br>●対応OS：Windows10、Windows RT8.1、Windows 8.1、Windows 7、Windows Vista、Macintosh OS X 10.10<br>　※各OSの最新バージョンへのアップデートや、サービスパックのインストールが必要になる場合があります。<br>●インターフェイス：USB<br>●コネクタ形状：USB Type-C<br>●分解能：1200/2400カウント(切り替え可能)<br>●読取り方式：光学センサー方式<br>●LED色：ブルー<br>●ボタン数：5個 ※ホイールボタン含む<br>●ホイール数：1個<br>●電源：USBバスパワー<br>●定格電圧：5V<br>●ケーブル長：約1.5m<br>●サイズ分類：Mサイズ<br>●外形寸法：W6.8×H3.75×D10.8cm<br>●質量：約92g ※ケーブル含む<br>●付属品：ユーザーズマニュアル×1,エレコム Type-C対応有線BlueLEDマウス ゴールド M-BL26UBCGD [MBL26UBCGD]：エディオン　楽天市場店,エレコム Type-C対応有線BlueLEDマウス ゴールド M-BL26UBCGD [MBL26UBCGD],エレコム Type-C対応有線BlueLEDマウス ゴールド M-BL26UBCGD [MBL26UBCGD][rn]
14-197145,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_148/4950190358886_ll.jpg?fitin=700:700,1016.0000,,パソコン・周辺機器 > マウス・キーボード・入力機器 > マウス,BUFFALO 有線BlueLEDマウス(Sサイズ) Premium Fit レッド BSMBU500SRD [BSMBU500SRD],,□商品説明<br>●お客様が握って、使って心地よいと感じていただけるPREMIUM FITマウス。<br>●誤操作を軽減する“アンダーサイドボタン(特許出願中)”を採用!<br>●読取りセンサーに高感度BlueLEDを採用し、抜群の読取り性能を実現。<br>●静音ボタンを採用し、カチカチ音のしない心地よい環境を提供します。<br>●横スクロールやカーソル速度変更機能など、快適なPC操作が可能に。※横スクロール機能には、ドライバーのインストールが必要です。※横スクロール機能は、Windowsのみ対応しています。<br>●快適操作を実現するカーソル速度切り替えスイッチ搭載。<br>●電池不要の有線モデル。<br>●手の小さい人にお勧めのSサイズモデル。<br>●RoHS基準値準拠。<br>□商品仕様<br>●対応機種:USB端子搭載のWindowsパソコン、Mac<br>●対応OS:Windows 7/8.1/10、Mac OS X 10.6～ ※アンダーサイドボタンの「進む」「戻る」機能、横スクロール機能はWindowsのみ対応しています。<br>●インターフェース:USB Type-A<br>●センサー方式:BlueLED光学式<br>●分解能DPI:1000/1600dpi<br>●動作環境:温度5℃～40℃、湿度5%～85%(結露なきこと)<br>●ケーブル長:約1.5m<br>●本体寸法:W6.9×H3.9×D9.7cm ※突起物含まず<br>●本体質量:約80g(ケーブル含む)<br>●製品構成:本体、取扱説明書,BUFFALO 有線BlueLEDマウス(Sサイズ) Premium Fit レッド BSMBU500SRD [BSMBU500SRD]：エディオン　楽天市場店,BUFFALO 有線BlueLEDマウス(Sサイズ) Premium Fit レッド BSMBU500SRD [BSMBU500SRD],BUFFALO 有線BlueLEDマウス(Sサイズ) Premium Fit レッド BSMBU500SRD [BSMBU500SRD][rn]
14-197146,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_127/4953103476295_ll.jpg?fitin=700:700,1008.0000,,パソコン・周辺機器 > マウス・キーボード・入力機器 > マウス,エレコム 静音有線マウス(5ボタン) M-BL25UBSGD [MBL25UBSGD],,□商品説明<br>●左右ボタンとホイールボタンに加え、「進む」、「戻る」を含めた5ボタンにサイレントスイッチを採用し、クリックのカチカチ音が気にならず静かに使用できる有線マウスです。  <br>●電池不要でコストパフォーマンスに優れた有線タイプです。  <br>●小さな凹凸やホコリでもより正確に光が反射し、場所を選ばずに快適に使用できるBlueLEDを搭載したマウスです。  <br>●手全体でホールドするように持てるのでしっかりした握り心地が得られ、指に力をかけずにマウスを動かすことができます。  <br>●やわらかい形状で手にやさしく、長時間マウスを操作する方、マウス操作に不慣れなビギナーの方にもお勧めです。  <br>●Webページ閲覧の効率を上げる「進む」、「戻る」ボタンを搭載した5ボタンタイプです。  <br>●無料でダウンロードできる「エレコムマウスアシスタント」を利用することで、各ボタンにお好みの機能を割り当てることができます。  <br>●スムーズな操作を実現する分解能800カウントです。<br>□商品仕様<br>●インターフェイス：USB <br>●コネクタ形状：USB(A)オス <br>●対応機種：USBインターフェイスを装備したWindowsパソコン、Macintosh <br>●対応OS：Windows 10、Windows RT8.1、Windows 8.1、Windows 7、Windows Vista、Macintosh OS X 10.10 ※各OSの最新バージョンへのアップデートや、サービスパックのインストールが必要になる場合があります。 <br>●分解能：800カウント <br>●読取り方式：光学センサー方式 <br>●射出光線種類：可視波長域 <br>●LED色：ブルー <br>●ボタン数：5個 ※ホイールボタン含む <br>●ホイール数：1個 <br>●電源：USBバスパワー <br>●定格電圧：5V <br>●カラー：ゴールド <br>●外形寸法：幅67.4×奥行109.0×高さ38.1mm <br>●サイズ分類：Mサイズ <br>●ケーブル長：約1.0m <br>●質量：約74g <br>●付属品：ユーザーズマニュアル <br>●保証期間：6カ月,エレコム 静音有線マウス(5ボタン) M-BL25UBSGD [MBL25UBSGD]：エディオン　楽天市場店,エレコム 静音有線マウス(5ボタン) M-BL25UBSGD [MBL25UBSGD],エレコム 静音有線マウス(5ボタン) M-BL25UBSGD [MBL25UBSGD][rn]
14-197147,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_145/4969887693629_ll.jpg?fitin=700:700,2142.4000,,パソコン・周辺機器 > マウス・キーボード・入力機器 > マウス,サンワサプライ 有線レーザーマウス ブラック MA-LS27BK [MALS27BK],,□商品説明<br>●従来のレーザーセンサーでは識別しにくかった、ホコリが付いたガラス面を読み取ることが可能な高性能レーザーセンサーを採用しています。滑らかな白色デスクの上でもストレスなしに使えます。<br>　※鏡など光を反射する素材や、透明ガラスなどの素材の上でご使用になると、カーソルがスムーズに動かない場合があります。また規則正しいパターンの上ではトラッキング能力が低下する場合があります。<br>●Windows標準ドライバでスクロール機能がそのまま使えるので、面倒なソフトのインストールが不要です。初心者の方にも手間なし簡単接続が可能です。<br>●カーソル移動が楽な高分解能です。用途に合わせてカーソルスピードを800・1700・3400カウントに切り替えることができます。切り替えは、カウント切り替えボタンを押すだけのスピード簡単切り替えです。<br>●大型サイズの対称形デザインで、右手操作でも左手操作でも手にフィットします。<br>●RoHS指令に対応した製品です。<br>□商品仕様<br>●対応機種:Windows搭載(DOS/V)パソコン、Apple Macシリーズ<br>　※標準でUSBポート(Aタイプコネクタ)を持つ機種。<br>●対応OS:Windows 10・8.1・8(64bit/32bit)・7(64bit/32bit)・Vista・XP、Mac OS X(10.2以降)<br>　※Mac OS X(10.3以降)は、標準インストールされているSafari、Mail、テキストエディット、及びFinderなど、OS標準ドライバでスクロール可能なアプリケーションでのみスクロール可能です。またホイールボタン押し下げによる動作はサポートしません。<br>　※機種により対応できないものもあります。<br>●インターフェース:USB HID仕様バージョン1.1準拠 <br>　※USB3.0/2.0インターフェースでも使用できます。<br>●コネクタ形状:USBコネクタ(Aタイプ)<br>●分解能:3400・1700・800カウント/インチ<br>●読み取り方式:レーザーセンサー方式<br>●ボタン:2ボタン、ホイール(スクロール)ボタン、カウント切り替えボタン<br>●ケーブル長:1.6m<br>●寸法:W6.45×H3.7×D11.9cm<br>●質量:約97g<br>●付属品:取扱説明書,サンワサプライ 有線レーザーマウス ブラック MA-LS27BK [MALS27BK]：エディオン　楽天市場店,サンワサプライ 有線レーザーマウス ブラック MA-LS27BK [MALS27BK],サンワサプライ 有線レーザーマウス ブラック MA-LS27BK [MALS27BK][rn]
14-197148,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_147/4950190358978_ll.jpg?fitin=700:700,937.6000,,パソコン・周辺機器 > マウス・キーボード・入力機器 > マウス,BUFFALO 無線 BlueLED 3ボタン プレミアムフィットマウス オレンジ BSMBW300MOR [BSMBW300MOR],,□商品説明<br>●｢安定感｣をカタチに(特許出願中)。<br>●｢快適｣をカタチに。<br>●操作音が静かな場所でも気にならない静音設計。<br>□商品仕様<br>●対応機種:USB端子搭載のWindowsパソコン、Mac<br>●対応OS:Windows 10(64/32)/8.1(64/32)/7(64/32)、Mac OS X 10.6～<br>●インターフェース:USB Type-A<br>●センサー方式:BlueLED光学式<br>●分解能DPI:1200dpi<br>●電波周波数:2.4GHz<br>●電源:電池(単3×1本)<br>●電波到達距離:非磁性体(木の机など)/約10m、磁性体(鉄製の机など)/約3m<br>　※バッファロー社テスト値につき、保証値ではありません。環境によって異なります。<br>●アルカリ乾電池を使用時の目安:想定使用可能時間/最大259日<br>●寸法:マウス/W7.6×H3.9×D10.7cm、レシーバー/W1.5×H0.5×D1.9cm<br>●質量:マウス/約71g(電池含まず)、レシーバー/約1g ※突起物含まず<br>●製品構成:本体、レシーバー、取扱説明書、単3電池1本 ※動作確認用,BUFFALO 無線 BlueLED 3ボタン プレミアムフィットマウス オレンジ BSMBW300MOR [BSMBW300MOR]：エディオン　楽天市場店,BUFFALO 無線 BlueLED 3ボタン プレミアムフィットマウス オレンジ BSMBW300MOR [BSMBW300MOR],BUFFALO 無線 BlueLED 3ボタン プレミアムフィットマウス オレンジ BSMBW300MOR [BSMBW300MOR][rn]
14-197149,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_056/4943765038931_ll.jpg?fitin=700:700,2048.0000,,パソコン・周辺機器 > マウス・キーボード・入力機器 > マウス,ロジクール 無線光学式マウス ホワイト M557WH [M557WH],,□商品説明<br>●12ヶ月の電池寿命。オン/オフスイッチやスマートスリープモードで電力を節約し、最長1年間の電池寿命を実現(※使用環境・状況によって異なります。)。さらに、急な電池切れの心配を解消するバッテリーインジケーターも搭載。<br>●Windows&reg;8のスタート画面ボタン。スクロールホイールの後ろにあるボタンによって、従来のWindowsデスクトップとアプリケーション、そして新しいフルスクリーンのWindows 8インターフェイスを素早く、簡単に切り替えることができます。<br>●ボタンをカスタマイズ。ソフトウェアを使って、使用用途や好みに合わせて各ボタンに動作の割り当てを設定することができます。Windows 8だけでなく、古いバージョンのOSでも可能です。※カスタマイズにはソフトウェアのインストールが必要です。詳細はメーカーHPをご確認ください。<br>□商品仕様<br>●必要システム:Windows XP、Windows8もしくはそれ以降、Windows7を実行するBluetooth&reg;h対応のパソコン、Bluetooth&reg;対応のWindows 8タブレット、Mac OS X 10.6.8以降<br>●対応OS:Windows8もしくはそれ以降、Windows7、Mac OS X 10.6.8以降<br>●無線方式:Bluetooth&reg;<br>●操作距離:約10m(使用環境・状況によって異なります。)<br>●センサー方式:レーザーグレードトラッキング<br>●解像度:1000dpi<br>●総ボタン数:6(含むチルト機能)<br>●チルト機能:有<br>●使用電池:単三形乾電池×2本<br>●電池寿命:最大12ヶ月(使用環境・状況によって異なります。)<br>●寸法:W5.7×H3.4×D9.9cm<br>●質量:107g(電池含む)<br>●パッケージ内容:マウス、単三形乾電池×2、取扱説明書,ロジクール 無線光学式マウス ホワイト M557WH [M557WH]：エディオン　楽天市場店,ロジクール 無線光学式マウス ホワイト M557WH [M557WH],ロジクール 無線光学式マウス ホワイト M557WH [M557WH][rn]
14-197150,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_126/4953103472099_ll.jpg?fitin=700:700,1616.8000,,パソコン・周辺機器 > マウス・キーボード・入力機器 > マウス,エレコム EX-G ワイヤレスBlueLEDマウス Sサイズ M-XGS10DBWH [MXGS10DBWH],,□商品説明<br>●手の形状から生まれたデザインにより、ありそうでなかった「握りやすさ」を実現した5ボタンマウス“EX-G”です。  <br>●安定感がありしっかりとフィットするラージサイズです。  <br>●マウス操作時に最も使用頻度の高い親指と薬指に着目し、基節骨、母指球筋、中節骨、中手骨の4つのポイントになじむ形状に設計しています。  <br>●本体側面にレザー調のサイドグリップを採用することで、手の滑りを防ぐとともに、道具としての上質感を高めています。  <br>●小さな凹凸やホコリでもより正確に光が反射し、場所を選ばずに快適に使用できるBlueLEDを搭載しています。  <br>●スムーズで快適な操作を実現する分解能2000カウントです。  <br>●Webページ閲覧の効率を上げる「進む」、「戻る」ボタンを搭載した5ボタンタイプです。  <br>●頂点の位置、角度、面積を調整することで、サイドボタンの押しやすさが向上しています。  ●左右のボタンには、耐久性において信頼性が高く、クリック感にも定評のあるOMRON社製スイッチを採用しています。  <br>●無料でダウンロードできる「エレコムマウスアシスタント」を利用することで、各ボタンにお好みの機能を割り当てることができます。  <br>●無線方式は2.4GHz帯を採用し、非磁性体で約10m、スチールデスクなど磁性体上でも約3mの範囲で使用可能です。(当社調べ)  <br>●ノートパソコンのUSBポートに接続しても気にならず、装着したまま持ち運び可能な1円玉サイズのマイクロレシーバを採用しています。  <br>●レシーバはマウス本体内に収納可能なので、持ち運びに便利で、レシーバを紛失する心配を軽減します。  <br>●本体裏面に電源スイッチがあり、不使用時の電池の消耗を防止できます。  <br>●電池の交換時期をお知らせする電池残量表示ランプを搭載しています。<br>□商品仕様<br>●インターフェイス：USB <br>●コネクタ形状：USB(A)オス <br>●対応機種：USBインターフェイスを装備したWindowsパソコン、Macintosh <br>●対応OS：Windows10、Windows RT8.1、Windows 8.1、Windows 7、Windows Vista、Macintosh OS X 10.10 ※各OSの最新バージョンへのアップデートや、サービスパックのインストールが必要になる場合があります。 <br>●分解能：2000カウント <br>●通信方式：GFSK方式 <br>●電波周波数：2.4GHz帯 <br>●電波到達距離：磁性体(鉄の机など)の上で使用する場合:3m、非磁性体(木の机など)の上で使用する場合:10m <br>●読取り方式：光学センサー方式 <br>●LED色：ブルー <br>●ボタン数：5個 ※ホイールボタン含む <br>●ホイール数：1個 <br>●レシーバ収納：◯ <br>●連続動作時間：約333時間 <br>●連続待機時間：約937日 <br>●想定電池使用期間：約650日 <br>●電源(本体)：単4形アルカリ乾電池、単4形マンガン乾電池、単4形ニッケル水素電池のいずれか2本 <br>●定格電圧(本体)：1.5V <br>●カラー：ブラック <br>●外形寸法(マウス本体)：幅65.9×奥行91.6×高さ39.3mm <br>●サイズ分類：Sサイズ <br>●質量(マウス本体)：約56g ※電池含まず <br>●外形寸法(レシーバ)：幅15.0×奥行18.0×高さ6.0mm <br>●質量(レシーバ)：約2g <br>●付属品：動作確認用単4形アルカリ乾電池×2、ユーザーズマニュアル×1 <br>●保証期間：6カ月<br>,エレコム EX-G ワイヤレスBlueLEDマウス Sサイズ M-XGS10DBWH [MXGS10DBWH]：エディオン　楽天市場店,エレコム EX-G ワイヤレスBlueLEDマウス Sサイズ M-XGS10DBWH [MXGS10DBWH],エレコム EX-G ワイヤレスBlueLEDマウス Sサイズ M-XGS10DBWH [MXGS10DBWH][rn]
14-197151,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_127/4953103476202_ll.jpg?fitin=700:700,2232.0000,,パソコン・周辺機器 > マウス・キーボード・入力機器 > マウス,エレコム 静音Bluetoothマウス(BlueLED 5ボタン) M-BT16BBSSV [MBT16BBSSV],,□商品説明<br>●左右ボタンとホイールボタンに加え、「進む」、「戻る」を含めた5ボタンにサイレントスイッチを採用し、クリックのカチカチ音が気にならず、静かに使用できるBluetooth(R)ワイヤレスマウスです。  <br>●手にスッポリ収まるコンパクト設計で持ち運びに便利です。  <br>●小さな凹凸やホコリでもより正確に光が反射し、場所を選ばずに快適に使用できるBlueLEDを搭載しています。  <br>●Webページ閲覧の効率を上げる「進む」、「戻る」ボタンを搭載した5ボタンタイプです。  <br>●無料でダウンロードできる「エレコムマウスアシスタント」を利用することで、各ボタンにお好みの機能を割り当てることができます。  <br>●スムーズで快適な操作を実現する分解能2000カウントです。  <br>●非磁性体で約10m、スチールデスクなど磁性体の上でも約3mの距離まで使用できます。(当社調べ)  <br>●Bluetooth(R)3.0規格に適合しており、Bluetooth(R)HIDプロファイルに対応したパソコンであれば、レシーバを接続することなくスマートにマウスを使用できます。  <br>●※Bluetooth(R)HIDプロファイルに対応していないパソコンでも、規格に適合したBluetooth(R)アダプタを用意することで使用可能です。(推奨Bluetooth(R)アダプタ:LBT-UAN05C2(別売))  <br>●本体裏面に電源スイッチがあり、不使用時の電池の消耗を防止できます。  <br>●本体表面に電池の交換時期やペアリングモードをお知らせするランプを装備しています。<br>□商品仕様<br>●対応機種：Bluetooth(R)HIDプロファイルに対応したWindowsパソコン、Macintosh <br>●対応OS：Windows10、Windows RT8.1、Windows 8.1、Windows 7、Windows Vista、Macintosh OS X 10.10 ※各OSの最新バージョンへのアップデートや、サービスパックのインストールが必要になる場合があります。 <br>●適合規格：Bluetooth 3.0 Class2 / プロファイル:HID(Human Interface Device) <br>●分解能：2000カウント <br>●通信方式：FHSS方式 <br>●電波周波数：2.4GHz帯 <br>●電波到達距離：磁性体(鉄の机など)の上で使用する場合:3m、非磁性体(木の机など)の上で使用する場合:10m <br>●読取り方式：光学センサー方式 <br>●LED色：ブルー <br>●ボタン数：5個 ※ホイールボタン含む <br>●ホイール数：1個 <br>●連続動作時間：約140時間 <br>●連続待機時間：約250日 <br>●想定電池使用期間：約243日 <br>●電源(本体)：単4形アルカリ乾電池、単4形マンガン乾電池、単4形ニッケル水素電池のいずれか2本 <br>●定格電圧(本体)：3.0V <br>●カラー：シルバー <br>●外形寸法(マウス本体)：幅56.0×奥行92.0×高さ36.8mm <br>●サイズ分類：Sサイズ <br>●質量(マウス本体)：約58g ※電池含まず <br>●付属品：動作確認用単4形アルカリ乾電池×2、ユーザーズマニュアル×1 <br>●保証期間：6カ月,エレコム 静音Bluetoothマウス(BlueLED 5ボタン) M-BT16BBSSV [MBT16BBSSV]：エディオン　楽天市場店,エレコム 静音Bluetoothマウス(BlueLED 5ボタン) M-BT16BBSSV [MBT16BBSSV],エレコム 静音Bluetoothマウス(BlueLED 5ボタン) M-BT16BBSSV [MBT16BBSSV][rn]
