14-113401,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_038/4901087112364_ll.jpg?fitin=700:700,235.2000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > その他,エルパ ミニクリプトン球 E17口金 60W形 昼光 1個入り G-101H(D) [G101HD],さわやかな光。,□商品説明<br>●アルゴンガスよりも熱伝導率の低いクリプトンガスの封入で、長寿命を実現した電球です。<br>●外径のコンパクト化によってスポットライト、ダウンライトなど幅広く使用できます。<br>□商品仕様<br>●入数:1個<br>●タイプ:60W形<br>●カラー:昼光<br>●口金:E17<br>●電圧:100/110V<br>●消費電力:57W<br>●定格寿命:約1000h<br>●寸法:バルブ径3.5×全長6.7cm<br>●パッケージ寸法:W6.0×H15.0×D3.5cm<br>●パッケージ質量:16g,エルパ ミニクリプトン球 E17口金 60W形 昼光 1個入り G-101H(D) [G101HD]：エディオン　楽天市場店,エルパ ミニクリプトン球 E17口金 60W形 昼光 1個入り G-101H(D) [G101HD],さわやかな光。。エルパ ミニクリプトン球 E17口金 60W形 昼光 1個入り G-101H(D) [G101HD][rn]
14-113412,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_038/4901087098897_ll.jpg?fitin=700:700,136.0000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > その他,エルパ 25Wミニボール球 G50 クリア G-87H(C) [G87HC],ムード照明、装飾照明などに,□商品説明<br>●住宅、店舗、ホテルなどのムード照明、装飾照明などに幅広く使用できます。<br>□商品仕様<br>●入り数:1個<br>●カラー:クリア<br>●口金:E17<br>●定格消費電力:25W<br>●定格電圧:100/110V<br>●定格寿命:約1500時間<br>●寸法:全長7.2×バルブ球5.0cm<br>●質量:19g,エルパ 25Wミニボール球 G50 クリア G-87H(C) [G87HC]：エディオン　楽天市場店,エルパ 25Wミニボール球 G50 クリア G-87H(C) [G87HC],ムード照明、装飾照明などに。エルパ 25Wミニボール球 G50 クリア G-87H(C) [G87HC][rn]
14-113413,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_038/4901087153046_ll.jpg?fitin=700:700,153.6000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > その他,エルパ ミニボール球 E26口金 60W クリア 1個入り G-807H(C) [G807HC],装飾照明に最適。,□商品説明<br>●住宅、店舗、ホテルなどのムード照明、装飾照明などに幅広く使用できます。<br>□商品仕様<br>●入り数:1個<br>●タイプ:60W<br>●カラー:クリア<br>●口金:E26<br>●消費電力:60W<br>●電圧:100/110V<br>●寿命:約2000時間<br>●バルブ径:50mm<br>●全長:72mm<br>●パッケージ寸法:W6.0×H15.0×D5.0cm<br>●質量:22g,エルパ ミニボール球 E26口金 60W クリア 1個入り G-807H(C) [G807HC]：エディオン　楽天市場店,エルパ ミニボール球 E26口金 60W クリア 1個入り G-807H(C) [G807HC],装飾照明に最適。。エルパ ミニボール球 E26口金 60W クリア 1個入り G-807H(C) [G807HC][rn]
14-113414,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_038/4901087153039_ll.jpg?fitin=700:700,172.8000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > その他,エルパ ミニボール球 E26口金 5W ホワイト 1個入り G-806H(W) [G806HW],装飾照明に最適。,□商品説明<br>●住宅、店舗、ホテルなどのムード照明、装飾照明などに幅広く使用できます。<br>□商品仕様<br>●入り数:1個<br>●タイプ:5W<br>●カラー:ホワイト<br>●口金:E26<br>●消費電力:5W<br>●電圧:110V<br>●寿命:約2000時間<br>●バルブ径:50mm<br>●全長:72mm<br>●パッケージ寸法:W6.0×H15.0×D5.0cm<br>●質量:22g,エルパ ミニボール球 E26口金 5W ホワイト 1個入り G-806H(W) [G806HW]：エディオン　楽天市場店,エルパ ミニボール球 E26口金 5W ホワイト 1個入り G-806H(W) [G806HW],装飾照明に最適。。エルパ ミニボール球 E26口金 5W ホワイト 1個入り G-806H(W) [G806HW][rn]
14-113415,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_038/4901087098385_ll.jpg?fitin=700:700,219.2000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > その他,エルパ カラーミニボール電球 イエロー G-84H(Y) [G84HY],ムード照明、装飾照明などに,□商品説明<br>●住宅、店舗、ホテルなどのムード照明、装飾照明などに幅広く使用できます。<br>□商品仕様<br>●入り数:1個<br>●カラー:イエロー<br>●口金:E26<br>●定格消費電力:10W<br>●定格電圧:110V<br>●定格寿命:約2000時間<br>●寸法:全長7.2×バルブ球5.0cm<br>●質量:26g,エルパ カラーミニボール電球 イエロー G-84H(Y) [G84HY]：エディオン　楽天市場店,エルパ カラーミニボール電球 イエロー G-84H(Y) [G84HY],ムード照明、装飾照明などに。エルパ カラーミニボール電球 イエロー G-84H(Y) [G84HY][rn]
14-113416,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_038/4901087098903_ll.jpg?fitin=700:700,129.6000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > その他,エルパ 25Wミニボール球 G50 ホワイト G-87H(W) [G87HW],ムード照明、装飾照明などに,□商品説明<br>●住宅、店舗、ホテルなどのムード照明、装飾照明などに幅広く使用できます。<br>□商品仕様<br>●入り数:1個<br>●カラー:ホワイト<br>●口金:E17<br>●定格消費電力:25W<br>●定格電圧:100/110V<br>●定格寿命:約1500時間<br>●寸法:全長7.2×バルブ球5.0cm<br>●質量:19g,エルパ 25Wミニボール球 G50 ホワイト G-87H(W) [G87HW]：エディオン　楽天市場店,エルパ 25Wミニボール球 G50 ホワイト G-87H(W) [G87HW],ムード照明、装飾照明などに。エルパ 25Wミニボール球 G50 ホワイト G-87H(W) [G87HW][rn]
14-113417,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_038/4901087098354_ll.jpg?fitin=700:700,172.8000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > その他,エルパ 25W ミニボール球 G50 ホワイト G-86H(W) [G86HW],ムード照明、装飾照明などに,□商品説明<br>●住宅、店舗、ホテルなどのムード照明、装飾照明などに幅広く使用できます。<br>□商品仕様<br>●入り数:1個<br>●カラー:ホワイト<br>●口金:E12<br>●電力:25W<br>●電圧:100/110V<br>●寿命:約2000時間<br>●寸法:全長7.2×バルブ球5.0cm<br>●質量:17g,エルパ 25W ミニボール球 G50 ホワイト G-86H(W) [G86HW]：エディオン　楽天市場店,エルパ 25W ミニボール球 G50 ホワイト G-86H(W) [G86HW],ムード照明、装飾照明などに。エルパ 25W ミニボール球 G50 ホワイト G-86H(W) [G86HW][rn]
14-113418,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_038/4901087098392_ll.jpg?fitin=700:700,208.8000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > その他,エルパ カラーミニボール電球 レッド G-84H(R) [G84HR],ムード照明、装飾照明などに,□商品説明<br>●住宅、店舗、ホテルなどのムード照明、装飾照明などに幅広く使用できます。<br>□商品仕様<br>●入り数:1個<br>●カラー:レッド<br>●口金:E26<br>●定格消費電力:10W<br>●定格電圧:110V<br>●定格寿命:約2000時間<br>●寸法:全長7.2×バルブ球5.0cm<br>●質量:26g,エルパ カラーミニボール電球 レッド G-84H(R) [G84HR]：エディオン　楽天市場店,エルパ カラーミニボール電球 レッド G-84H(R) [G84HR],ムード照明、装飾照明などに。エルパ カラーミニボール電球 レッド G-84H(R) [G84HR][rn]
14-113419,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_038/4901087152995_ll.jpg?fitin=700:700,153.6000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > その他,エルパ ミニボール球 E26口金 40W形 ホワイト 1個入り G-8012H(W) [G8012HW],装飾照明に最適。,<font color=#008000>アウトレット商品につき、外箱に色あせ、スリキズ等ある場合がございますが、ご容赦くださいますようお願いいたします。</font><br>□商品説明<br>●住宅、店舗、ホテル等のムード照明、装飾照明などに幅広く使用できます。<br>□商品仕様<br>●入数:1個<br>●タイプ:40W形<br>●カラー:ホワイト<br>●口金:E26<br>●電圧:100/110V<br>●消費電力:40W<br>●定格寿命:約2000h<br>●寸法:バルブ径4.0×全長6.1cm<br>●パッケージ寸法:W6.0×H15.0×D4.0cm<br>●パッケージ質量:25g,エルパ ミニボール球 E26口金 40W形 ホワイト 1個入り G-8012H(W) [G8012HW]：エディオン　楽天市場店,エルパ ミニボール球 E26口金 40W形 ホワイト 1個入り G-8012H(W) [G8012HW],装飾照明に最適。。エルパ ミニボール球 E26口金 40W形 ホワイト 1個入り G-8012H(W) [G8012HW][rn]
14-113420,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_038/4901087062966_ll.jpg?fitin=700:700,112.8000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > その他,エルパ 中パネル球 E12口金 5W 1個入り  G-122H,看板・広告照明に最適。,□商品説明<br>●看板用、広告関連ディスプレイなどに適した電球です。<br>□商品仕様<br>●入り数:1個<br>●カラー:クリア<br>●口金:E12<br>●消費電力:5W<br>●電圧:110V<br>●寿命:約2000時間<br>●バルブ径:13mm<br>●全長:34mm<br>●パッケージ寸法:W6.0×H12.0×D1.3cm<br>●質量:7g,エルパ 中パネル球 E12口金 5W 1個入り  G-122H：エディオン　楽天市場店,エルパ 中パネル球 E12口金 5W 1個入り  G-122H,看板・広告照明に最適。。エルパ 中パネル球 E12口金 5W 1個入り  G-122H[rn]
14-113421,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_038/4901087114566_ll.jpg?fitin=700:700,147.2000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > その他,エルパ 火災報知機用電球 E12口金 220V形 クリア 1個入り G-1443H [G1443H],,□商品説明<br>●ビル、工場、劇場などの防火設備として火災報知機に使用する電球です。<br>□商品仕様<br>●入数:1個<br>●タイプ:220V形<br>●カラー:クリア<br>●口金:E12<br>●電圧:220V<br>●消費電力:5W<br>●定格寿命:約5000h<br>●寸法:バルブ径2.0×全長4.8cm<br>●パッケージ寸法:W6.0×H12.0×D2.0cm<br>●パッケージ質量:8g,エルパ 火災報知機用電球 E12口金 220V形 クリア 1個入り G-1443H [G1443H]：エディオン　楽天市場店,エルパ 火災報知機用電球 E12口金 220V形 クリア 1個入り G-1443H [G1443H],エルパ 火災報知機用電球 E12口金 220V形 クリア 1個入り G-1443H [G1443H][rn]
14-113422,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_038/4901087006458_ll.jpg?fitin=700:700,119.2000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > その他,エルパ ローソク球 2個入り G-11H(W) [G11HW],灯明台に最適,□商品説明<br>●ローソクの炎形をしており、灯明台などに適しています。<br>□商品仕様<br>●入り数:2個<br>●カラー:ホワイト<br>●口金:E12<br>●定格消費電力:5W<br>●定格電圧:100V<br>●定格寿命:約3000時間<br>●寸法:全長5.3×バルブ球2.3cm<br>●質量:13g,エルパ ローソク球 2個入り G-11H(W) [G11HW]：エディオン　楽天市場店,エルパ ローソク球 2個入り G-11H(W) [G11HW],灯明台に最適。エルパ ローソク球 2個入り G-11H(W) [G11HW][rn]
14-113423,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_038/4901087063048_ll.jpg?fitin=700:700,112.0000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > その他,エルパ 看板用電球 G-19H [G19H],,□商品説明<br>●室内装飾、ディスプレイ、看板用に適した電球です。<br>□商品仕様<br>●入り数:1個<br>●カラー:クリア<br>●口金:E17<br>●定格消費電力:10W<br>●定格電圧:110V<br>●定格寿命:約1500時間<br>●寸法:全長5.8×バルブ球3.5cm<br>●質量:14g,エルパ 看板用電球 G-19H [G19H]：エディオン　楽天市場店,エルパ 看板用電球 G-19H [G19H],エルパ 看板用電球 G-19H [G19H][rn]
14-113424,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_038/4901087075119_ll.jpg?fitin=700:700,133.6000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > その他,エルパ 回転灯球 G-36H [G36H12V/6W],,□商品説明<br>●回転灯、道路標識、表示用として使用される電球です。<br>□商品仕様<br>●入り数:1個<br>●カラー:クリア<br>●口金:BA9S<br>●定格消費電力:6W<br>●定格電圧:12V<br>●定格寿命:約500時間<br>●寸法:全長2.5×バルブ球1.4cm<br>●質量:5g,エルパ 回転灯球 G-36H [G36H12V/6W]：エディオン　楽天市場店,エルパ 回転灯球 G-36H [G36H12V/6W],エルパ 回転灯球 G-36H [G36H12V/6W][rn]
14-113425,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_038/4901087062997_ll.jpg?fitin=700:700,127.2000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > その他,エルパ ミシン球 G-125H [G125H],装飾照明、表示灯などに,□商品説明<br>●小形のランプで、装飾照明、表示灯などに適しています。<br>□商品仕様<br>●入り数:1個<br>●カラー:クリア<br>●口金:E17<br>●定格消費電力:25W<br>●定格電圧:110V<br>●定格寿命:約1000時間<br>●寸法:全長5.7×バルブ球2.2cm<br>●質量:12g,エルパ ミシン球 G-125H [G125H]：エディオン　楽天市場店,エルパ ミシン球 G-125H [G125H],装飾照明、表示灯などに。エルパ ミシン球 G-125H [G125H][rn]
14-113426,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_038/4901087098576_ll.jpg?fitin=700:700,2747.2000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > その他,エルパ サンビーマー イエロー G-401H(Y) [G401HY],鮮明なフラッシュを放つ電球です,□商品説明<br>●閃光数毎分約100回、1500m先の距離から見える鮮明なフラッシュを放つ電球です。<br>□商品仕様<br>●入り数:1個<br>●カラー:イエロー<br>●口金:E26<br>●定格消費電力:6W<br>●定格電圧:100V<br>●定格寿命:約5000時間<br>●寸法:全長7.7×バルブ球5.5cm<br>●質量:55g,エルパ サンビーマー イエロー G-401H(Y) [G401HY]：エディオン　楽天市場店,エルパ サンビーマー イエロー G-401H(Y) [G401HY],鮮明なフラッシュを放つ電球です。エルパ サンビーマー イエロー G-401H(Y) [G401HY][rn]
14-113427,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_038/4901087063130_ll.jpg?fitin=700:700,146.4000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > その他,エルパ 火災報知機用電球 G-143H [G143H],防災設備としての火災報知機に,□商品説明<br>●ビル、工場、劇場などの防災設備としての火災報知機に使用する電球です。<br>□商品仕様<br>●入り数:1個<br>●カラー:クリア<br>●口金:E12<br>●電力:10W<br>●電圧:110V<br>●寿命:約7000時間<br>●寸法:全長4.8×バルブ球2.0cm<br>●質量:8g,エルパ 火災報知機用電球 G-143H [G143H]：エディオン　楽天市場店,エルパ 火災報知機用電球 G-143H [G143H],防災設備としての火災報知機に。エルパ 火災報知機用電球 G-143H [G143H][rn]
14-113428,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_038/4901087045761_ll.jpg?fitin=700:700,159.2000,,インテリア・寝具・収納 > ライト・照明 > 蛍光灯・電球 > その他,エルパ 回転灯球 G-35H(G18 BA15D 110V15W) [G35H110V/15W],,□商品説明<br>●回転灯、道路標識、表示用として使用される電球です。<br>□商品仕様<br>●入り数:1個<br>●カラー:クリア<br>●口金:BA15D<br>●定格消費電力:15W<br>●定格電圧:110V<br>●定格寿命:約1000時間<br>●寸法:全長3.4×バルブ球1.9cm<br>●質量:9g,エルパ 回転灯球 G-35H(G18 BA15D 110V15W) [G35H110V/15W]：エディオン　楽天市場店,エルパ 回転灯球 G-35H(G18 BA15D 110V15W) [G35H110V/15W],エルパ 回転灯球 G-35H(G18 BA15D 110V15W) [G35H110V/15W][rn]
