33-46449,http://tshop.r10s.jp/interiortool/cabinet/toli/floorglue/toli-ql1.jpg?fitin=700:700,375.2000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 補修材,東リ　下地補修材　クイックレベラー　1kg　1袋,下地の不陸部分調整に,"用途<br>
　施工直前の不陸部分調整。<br>
　目地部分や穴・カケ部への充填。<br>
　階段、段鼻の欠損、補修。<br>
　その他、急を要するモルタル、コンクリート面への補修、充填。<br>
　軽歩行可能時間20分（20℃時）<br>
<br>
特長<br>
　練り混ぜも軽く水を加えるだけで補修作業ができる。<br>
　軽いコテさばきで穴埋め補修もスムーズ<br>
<br>
素材：超速硬セメント、合成樹脂エマルション、細骨材<br>
　　　その他セメント添加用助剤<br>
<br>
ご注意<br>
　清水以外の材料を混入しない事。<br>
　開封後、残った材料は、密封して保管する事。<br>
　たわむ恐れのある鉄板下地、合板下地には使用不可。<br>
　気温が5℃以下の場合は、作業を中止するか、ヒーターなどによる室内の加温を行う事。<br>
　湿気があがってくる下地には使用不可。<br>
　トーチなどによる強制乾燥は避ける事。",東リ　下地補修材　クイックレベラー　1kg　1袋：イーヅカ,壁紙クッションフロア内装工具ヤヨイ化学極東産機東リコニシ接着剤塩ビシート床材pタイルパーキリパテクロス巾木アルテコアロンアルファワーロン障子紙糊東リ　下地補修材　クイックレベラー　1kg　1袋,下地の不陸部分調整に。東リ　下地補修材　クイックレベラー　1kg　1袋[rn]
33-46460,http://tshop.r10s.jp/interiortool/cabinet/hb/hb-yukanari.jpg?fitin=700:700,950.4000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 補修材,ハウスボックス　床鳴り止まるんです　（サネ鳴り用）　60ml,継ぎ目に流し込みます,"お取り寄せ用途<br>
　フローリングの継ぎ目（サネ）に流し込み、実鳴りを止めます。<br>
　定期的に使用することで床鳴りを防止します。<br>
<br>
特長<br>
　直貼りフロア、２重床にも使用できます。<br>
<br>
主成分：ポリプロピレン、アクリルエマルジョン<br>
<br>
※床鳴りは原因不明のものも多く、全ての床鳴りが完全に防止できるわけではございません。<br>
<br>
※写真は古い写真です。現在パッケージが変わっております。",ハウスボックス　床鳴り止まるんです　（サネ鳴り用）　60ml：イーヅカ,壁紙クッションフロア内装工具ヤヨイ化学極東産機東リコニシ接着剤塩ビシート床材pタイルパーキリパテクロス巾木アルテコアロンアルファワーロン障子紙糊ハウスボックス　床鳴り止まるんです　（サネ鳴り用）　60ml,継ぎ目に流し込みます。ハウスボックス　床鳴り止まるんです　（サネ鳴り用）　60ml[rn]
33-46461,http://tshop.r10s.jp/interiortool/cabinet/hb/hb-62.jpg?fitin=700:700,1987.2000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 補修材,ギシギシストッパーミニ,床鳴り防止注入補修,"用途<br>
　床鳴り防止キットです。<br>
　フローリングに2mm程度の穴あけ後、注入します。<br>
<br>
主成分：ウレタン樹脂<br>
硬化時間：2～4時間<br>
<br>
セット内容<br>
　注入液50cc×2<br>
　洗浄液10cc<br>
　硬化促進剤10cc<br>
　注射器、布、針、手袋<br>
<br>
※床鳴りは原因不明のものも多く、全ての床鳴りが完全に防止できるわけではございません。<br>
※慣れていない方はご使用をお控えいただくことをおすすめします。",ギシギシストッパーミニ：イーヅカ,壁紙クッションフロア内装工具ヤヨイ化学極東産機東リコニシ接着剤塩ビシート床材pタイルパーキリパテクロス巾木アルテコアロンアルファワーロン障子紙糊ギシギシストッパーミニ,床鳴り防止注入補修。ギシギシストッパーミニ[rn]
33-46462,http://tshop.r10s.jp/interiortool/cabinet/youjou/83-7032.jpg?fitin=700:700,1728.0000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 補修材,東亞合成　アロンアルファ　キシミ止め　50g　1つ　83-7032,床鳴り防止注入補修,"お取り寄せ商品用途<br>
　階段、上がりカマチ、床板の床鳴り（キシミ）部の接着に。<br>
　木材の接着にも。<br>
<br>
特長<br>
　床鳴り補修部を解体せずに表面から注入するだけで瞬間に接着し床鳴りを防止します。<br>
　表面処理された木材の強力瞬間接着剤としても使用できます。<br>
　一液型、無溶剤形の補修剤です。<br>
<br>
仕様：東亞合成　アロンアルファ　キシミ止め",東亞合成　アロンアルファ　キシミ止め　50g　1つ　83-7032：イーヅカ,壁紙クッションフロア内装工具ヤヨイ化学極東産機東リコニシ接着剤塩ビシート床材pタイルパーキリパテクロス巾木アルテコアロンアルファワーロン障子紙糊東亞合成　アロンアルファ　キシミ止め　50g　1つ　83-7032,床鳴り防止注入補修。東亞合成　アロンアルファ　キシミ止め　50g　1つ　83-7032[rn]
33-46463,http://tshop.r10s.jp/interiortool/cabinet/23-9517.jpg?fitin=700:700,12960.0000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 補修材,エポキシパテ補修キット　1セット　23-9517,白木や無垢材の節穴、欠けキズ補修に,"用途<br>
　白木や無垢材の節穴、欠けキズ補修に<br>
<br>
特長<br>
　耐熱、耐水性に優れ、硬化後は釘打ち、穴あけ、着色が可能です。<br>
　とても硬度のあるパテですので、よく手に触れる個所の補修にも安心です。<br>
<br>
セット内容<br>
　ウッドカラーエポキシパテ３色（ホワイト、パイン、オーク）<br>
　ブレンダルパウダー１２色、ラコーバー236ml、ラコソルベント236ml、スクレーパー、カッター、筆、マスキングテープ、手袋、ウエス、プラスチックフィルム、サンドペーパー（＃",エポキシパテ補修キット　1セット　23-9517：イーヅカ,壁紙クッションフロア内装工具ヤヨイ化学極東産機東リコニシ接着剤塩ビシート床材pタイルパーキリパテクロス巾木アルテコアロンアルファワーロン障子紙糊エポキシパテ補修キット　1セット　23-9517,白木や無垢材の節穴、欠けキズ補修に。エポキシパテ補修キット　1セット　23-9517[rn]
33-46464,http://tshop.r10s.jp/interiortool/cabinet/23-9525.jpg?fitin=700:700,24192.0000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 補修材,床鳴り防止　ギシギシストッパー　1つ　23-9525,床鳴り防止セット,"用途<br>
　フロアー、階段などで発生する床鳴り、床のキシミ音、浮き、剃りの補修、修復用セットです。<br>
<br>
　木製品の接合部で接着不良、乾燥などで生じるキシミ、剥がれ、浮などを床の上から拡張硬化性特殊充填剤の注入で簡単かつスピーディーに解決できます。<br>
　また、補修時にあける注入孔のキズ補修までできる便利なセットです。",床鳴り防止　ギシギシストッパー　1つ　23-9525：イーヅカ,壁紙クッションフロア内装工具ヤヨイ化学極東産機東リコニシ接着剤塩ビシート床材pタイルパーキリパテクロス巾木アルテコアロンアルファワーロン障子紙糊床鳴り防止　ギシギシストッパー　1つ　23-9525,床鳴り防止セット。床鳴り防止　ギシギシストッパー　1つ　23-9525[rn]
33-46465,http://tshop.r10s.jp/interiortool/cabinet/383-054.jpg?fitin=700:700,2272.0000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 補修材,床鳴りピタット　100ml　1つ　383-054,フローリングの床鳴りを簡単に補修,"おまとめ梱包対応品用途<br>
　フローリングの継ぎ目に注入することにより、実（さね：フローリングの合わせ目）をゼリー状にコーティングし、湿気を与えて床鳴りをおさえます。<br>
<br>
特長<br>
　実鳴りとは床材の合わせ目の歪が原因で発生する床鳴り症状です。注入された補修剤は実（合わせ目）より吸収されゼリー状に変化し床鳴りを補修します。<br>
<br>
ご使用方法<br>
　１、実鳴り箇所の特定<br>
　床材の継ぎ目（Ｖ字溝）に沿って足のつま先で強く踏みながら床鳴り音を確認し、音の最も大きな部分を床鳴り箇所とし",床鳴りピタット　100ml　1つ　383-054：イーヅカ,壁紙クッションフロア内装工具ヤヨイ化学極東産機東リコニシ接着剤塩ビシート床材pタイルパーキリパテクロス巾木アルテコアロンアルファワーロン障子紙糊床鳴りピタット　100ml　1つ　383-054,フローリングの床鳴りを簡単に補修。床鳴りピタット　100ml　1つ　383-054[rn]
33-46466,http://tshop.r10s.jp/interiortool/cabinet/hb/chusha.jpg?fitin=700:700,1123.2000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 補修材,ハウスボックス　ギシギシ　注入器　2本組,ギシギシストッパー用,"特長<br>
　床鳴り防止キットのギシギシストッパーミニに入っているギシギシ注入器の単品販売です。<br>
<br>
※床鳴りは原因不明のものも多く、全ての床鳴りが完全に防止できるわけではございません。<br>
※慣れていない方はご使用をお控えいただくことをおすすめします。",ハウスボックス　ギシギシ　注入器　2本組：イーヅカ,壁紙クッションフロア内装工具ヤヨイ化学極東産機東リコニシ接着剤塩ビシート床材pタイルパーキリパテクロス巾木アルテコアロンアルファワーロン障子紙糊ハウスボックス　ギシギシ　注入器　2本組,ギシギシストッパー用。ハウスボックス　ギシギシ　注入器　2本組[rn]
33-46467,http://tshop.r10s.jp/interiortool/cabinet/hb/senjoueki.jpg?fitin=700:700,1555.2000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 補修材,ハウスボックス　ギシギシ　洗浄液　140cc　1つ,ギシギシストッパー用,"特長<br>
　ニッケン　洗浄液です。<br>
　充填剤の拭き取り、および注入器・針などの洗浄用",ハウスボックス　ギシギシ　洗浄液　140cc　1つ：イーヅカ,壁紙クッションフロア内装工具ヤヨイ化学極東産機東リコニシ接着剤塩ビシート床材pタイルパーキリパテクロス巾木アルテコアロンアルファワーロン障子紙糊ハウスボックス　ギシギシ　洗浄液　140cc　1つ,ギシギシストッパー用。ハウスボックス　ギシギシ　洗浄液　140cc　1つ[rn]
33-46468,http://tshop.r10s.jp/interiortool/cabinet/hb/gishigishic.jpg?fitin=700:700,1555.2000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 補修材,ハウスボックス　ギシギシ注入液　140cc　1つ,床鳴り防止注入補修,"特長<br>
　床鳴り防止キットのギシギシストッパーミニに入っているギシギシ注入液の単品販売です。<br>
　フローリングに2mm程度の穴あけ後、注入します。<br>
<br>
主成分：ウレタン樹脂<br>
硬化時間：2～4時間<br>
<br>
※床鳴りは原因不明のものも多く、全ての床鳴りが完全に防止できるわけではございません。<br>
※慣れていない方はご使用をお控えいただくことをおすすめします。",ハウスボックス　ギシギシ注入液　140cc　1つ：イーヅカ,壁紙クッションフロア内装工具ヤヨイ化学極東産機東リコニシ接着剤塩ビシート床材pタイルパーキリパテクロス巾木アルテコアロンアルファワーロン障子紙糊ハウスボックス　ギシギシ注入液　140cc　1つ,床鳴り防止注入補修。ハウスボックス　ギシギシ注入液　140cc　1つ[rn]
33-46469,http://tshop.r10s.jp/interiortool/cabinet/gishik.jpg?fitin=700:700,1123.2000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 補修材,ハウスボックス　ギシギシ　硬化促進剤　50cc　1つ,ギシギシストッパー用,"特長<br>
　床鳴り防止キットのギシギシストッパーミニに入っているギシギシ硬化促進剤の単品販売です。<br>
<br>
※床鳴りは原因不明のものも多く、全ての床鳴りが完全に防止できるわけではございません。<br>
※慣れていない方はご使用をお控えいただくことをおすすめします。",ハウスボックス　ギシギシ　硬化促進剤　50cc　1つ：イーヅカ,壁紙クッションフロア内装工具ヤヨイ化学極東産機東リコニシ接着剤塩ビシート床材pタイルパーキリパテクロス巾木アルテコアロンアルファワーロン障子紙糊ハウスボックス　ギシギシ　硬化促進剤　50cc　1つ,ギシギシストッパー用。ハウスボックス　ギシギシ　硬化促進剤　50cc　1つ[rn]
33-46470,http://tshop.r10s.jp/peintshop/cabinet/03699889/tasupe03.jpg?fitin=700:700,6998.4000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 補修材,最安値に挑戦！タスペーサー03 黒 500個入 【送料無料】平板屋根、再塗装時の縁切り部材,,"<table width=""400"" bgcolor=""#999999"" cellspacing=""1"" cellpadding=""3""><tr><th colspan=""2"" align=""center"" bgcolor=""#cc9966""><b>
<font color=""#ffffff"">商品説明</font></b></th></tr><tr><th width=""94"" align=""center"" bgcolor=""#6699ff""><font size=""2"" 
color=""#000000"">特長</font></th><td width=""291"" bgcolor=""#ffffff""><font size=""2"" color=""#484246"">
セイムのタスペーサーは、屋根塗装（塗替え）時の縁切り作業をより適切に行なえる部材です。<br />
従来の工法での作業時間も大幅短縮。（初めての塗り替えの場合、100m2の屋根なら約２時間で終了）<br />
何よりも、屋根の塗替えを行う時は、セイムのタスペーサーを使えば、適切な作業で長期的に下地への通気性を確保できます。</font></td>
</tr></table><div id=""mainFooter"">
<!-- EditCode_Footer_S -->
	
<!-- EditCode_Footer_E -->
</div>",最安値に挑戦！タスペーサー03 黒 500個入 【送料無料】平板屋根、再塗装時の縁切り部材：ペイントshop エビナ,最安値に挑戦！タスペーサー03 黒 500個入 【送料無料】平板屋根、再塗装時の縁切り部材,最安値に挑戦！タスペーサー03 黒 500個入 【送料無料】平板屋根、再塗装時の縁切り部材[rn]
33-46471,http://tshop.r10s.jp/peintshop/cabinet/03699889/tasupe-02x12.jpg?fitin=700:700,61171.2000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 補修材,【送料無料】大特価に挑戦！タスペーサー02 黒 1ケース！（500個入×12） 平板屋根、再塗装時の縁切り部材,,"セイムのタスペーサーは、屋根塗装（塗替え）時の縁切り作業をより適切に行なえる部材です。
従来の工法での作業時間も大幅短縮。（初めての塗り替えの場合、100m2の屋根なら約２時間で終了）
何よりも、屋根の塗替えを行う時は、セイムのタスペーサーを使えば、適切な作業で長期的に下地への通気性を確保できます。<div class='e2spwrp'><style><!--.e2spwrp div,.e2spwrp img,.e2spwrp table,.e2spwrp tr,.e2spwrp td{width:auto;height:auto;padding:0;margin:0;overflow:hidden}.e2spwrp td{float:none !important}.e2spwrp,.e2spwrp div,.e2spwrp div h3,.e2spwrp div p{display:block}.e2spwrp div table{display:table;width:auto;height:auto;padding:0;margin:0;border-spacing:0}.e2spwrp div table tr,.e2spwrp div table tbody tr{display:table-row}.e2spwrp div table tr td,.e2spwrp div table tbody tr td{display:table-cell;float:none !important;vertical-align:top}.e2spwrp table table{width:100%}.e2spwrp,.e2spwrp th,.e2spwrp td{color:#000000;font-size:16px !important;font-family:'ヒラギノ角ゴ Pro W3','Hiragino Kaku Gothic Pro',メイリオ,Meiryo,Osaka,'ＭＳ Ｐゴシック','MS PGothic',sans-serif;text-align:center}.e2spwrp div h3,.e2spwrp div p,.e2spwrp strong{word-wrap:break-word;word-break:break-all;padding:0;margin-top:0.5em;margin-bottom:0.5em;line-height:1.4;text-align:left;overflow:visible}.e2spwrp div h3,.e2spwrp strong{font-size:117%;}.e2spim{vertical-align:top}.e2spwrp div.e2spim{margin-left:auto;margin-right:auto;text-align:center}.e2spwrp p.e2spim{text-align:center}.e2spwrp div img,.e2spwrp div a img{border:none;vertical-align:bottom}.e2spwrp div,.e2spwrp table {height:auto}.e2spwrp div{overflow:hidden}.e2spwrp div div{overflow:visible}.e2spwrp > div:after,.e2spwrp > table:after {content:"""";display:block;height:0;clear:both;visibility:hidden}.e2spwrp{width:800px;height:auto;background:#ffffff;margin-left:auto;margin-right:auto;padding:0}#e2spb0{background:transparent;padding:0}#e2spb0 table{border-spacing:10px;margin:-10px;width:820px}#e2spc0{width:798px;background:transparent;border:solid #000000 1px;padding:0}.e2spim{width:100%;height:auto}--></style><!--[if gte IE 6.0]><style>.e2spwrp,.e2spwrp div,.e2spwrp h3,.e2spwrp p,.e2spwrp th,.e2spwrp td{zoom:1}.e2spwrp,.e2spwrp th,.e2spwrp td{font-size:16px !important}.e2spwrp{width:800px}#e2spc0{width:800px}</style><![endif]--><div id=""e2spb0""><table cellspacing=""10""><tr><td id=""e2spc0""><div class=""e2spim""><img src=""peintshop/cabinet/4rk21.jpg""></div></table></div></div>",【送料無料】大特価に挑戦！タスペーサー02 黒 1ケース！（500個入&times;12） 平板屋根、再塗装時の縁切り部材：ペイントshop エビナ,【送料無料】大特価に挑戦！タスペーサー02 黒 1ケース！（500個入&times;12） 平板屋根、再塗装時の縁切り部材,【送料無料】大特価に挑戦！タスペーサー02 黒 1ケース！（500個入&times;12） 平板屋根、再塗装時の縁切り部材[rn]
