38-72297,http://tshop.r10s.jp/ii-sakura/cabinet/youki4/yhb10cf35.jpg?fitin=700:700,2600.8000,,医薬品・コンタクト・介護 > 福祉・介護 > 歩行関連用品 > 手すり（廊下・階段等用）,TOTO 手すり 部材【YHB10CF35】廊下・階段手すり(メープルタイプ) コーナー部 自在コーナー(天然木製),TOTOおすすめ品\インテリアバー・手すり,"<!--
<br>
<img src=""http://image.rakuten.co.jp/ii-sakura/cabinet/img59761114.jpg"" border=""0""><br>
-->
<br>
<img src=""http://image.rakuten.co.jp/ii-sakura/cabinet/youki8/sakura-meker.jpg"" border=""0""><br>
<br>
<br>
</p>",TOTO 手すり 部材【YHB10CF35】廊下・階段手すり(メープルタイプ) コーナー部 自在コーナー(天然木製)：あいあいショップさくら,TOTO 手すり 部材【YHB10CF35】廊下・階段手すり(メープルタイプ) コーナー部 自在コーナー(天然木製),TOTOおすすめ品\インテリアバー・手すり。TOTO 手すり 部材【YHB10CF35】廊下・階段手すり(メープルタイプ) コーナー部 自在コーナー(天然木製)[rn]
38-72308,http://tshop.r10s.jp/ii-sakura/cabinet/youki4/t112c6.jpg?fitin=700:700,5889.6000,,医薬品・コンタクト・介護 > 福祉・介護 > 歩行関連用品 > 手すり（廊下・階段等用）,TOTO パブリック用手すり 【T112C10】樹脂被覆タイプ(φ34) 多用途用手すり I型 1000mm,TOTOおすすめ品\バリアフリー器具,"長さ：1000mm<br>
握り径：φ34mm<br>
※壁固定ねじは別売りです。<br><br><br>※P7アテンションレッド(注2週)、DB9ディープブルー(注2週)につきましては別途追加料金となります。<br>
詳しくはお問い合わせください。<br><!--
<br>
<img src=""http://image.rakuten.co.jp/ii-sakura/cabinet/img59761114.jpg"" border=""0""><br>
-->
<br>
<img src=""http://image.rakuten.co.jp/ii-sakura/cabinet/youki8/sakura-meker.jpg"" border=""0""><br>
<br>
<br>
</p>",TOTO パブリック用手すり 【T112C10】樹脂被覆タイプ(φ34) 多用途用手すり I型 1000mm：あいあいショップさくら,TOTO パブリック用手すり 【T112C10】樹脂被覆タイプ(φ34) 多用途用手すり I型 1000mm,TOTOおすすめ品\バリアフリー器具。TOTO パブリック用手すり 【T112C10】樹脂被覆タイプ(φ34) 多用途用手すり I型 1000mm[rn]
38-72309,http://tshop.r10s.jp/ii-sakura/cabinet/youki4/t112c6.jpg?fitin=700:700,5471.2000,,医薬品・コンタクト・介護 > 福祉・介護 > 歩行関連用品 > 手すり（廊下・階段等用）,TOTO パブリック用手すり 【T112C8】樹脂被覆タイプ(φ34) 多用途用手すり I型 800mm,TOTOおすすめ品\バリアフリー器具,"長さ：800mm<br>
握り径：φ34mm<br>
※壁固定ねじは別売りです。<br><br><br>※P7アテンションレッド(注2週)、DB9ディープブルー(注2週)につきましては別途追加料金となります。<br>
詳しくはお問い合わせください。<br><!--
<br>
<img src=""http://image.rakuten.co.jp/ii-sakura/cabinet/img59761114.jpg"" border=""0""><br>
-->
<br>
<img src=""http://image.rakuten.co.jp/ii-sakura/cabinet/youki8/sakura-meker.jpg"" border=""0""><br>
<br>
<br>
</p>",TOTO パブリック用手すり 【T112C8】樹脂被覆タイプ(φ34) 多用途用手すり I型 800mm：あいあいショップさくら,TOTO パブリック用手すり 【T112C8】樹脂被覆タイプ(φ34) 多用途用手すり I型 800mm,TOTOおすすめ品\バリアフリー器具。TOTO パブリック用手すり 【T112C8】樹脂被覆タイプ(φ34) 多用途用手すり I型 800mm[rn]
38-72310,http://tshop.r10s.jp/ii-sakura/cabinet/youki4/t112cm6.jpg?fitin=700:700,5968.0000,,医薬品・コンタクト・介護 > 福祉・介護 > 歩行関連用品 > 手すり（廊下・階段等用）,TOTO パブリック用手すり 【T112CM6】樹脂被覆タイプ(φ34) 多用途用手すり I型 (前出寸法120mm),TOTOおすすめ品\バリアフリー器具,"長さ：600mm<br>
握り径：φ34mm<br>
※壁固定ねじは別売りです。<br>
<br>
※屋外や水没する場所には取付けないでください。<br>
変色や変形のおそれがあります<br>
※建築構造に合った施工方法により、外れたり、がたが生じないように取り付けてください<br>
外れるとけがをするおそれがあります<br>
※パブリック用手すりの耐荷重は、垂直荷重1.5ｋN、水平荷重800Nです。<br>
それ以上の荷重をかけると外れてけがをするおそれがあります。<br>
<br><br><br>※P7アテンションレッド(注2週)、DB9ディープブルー(注2週)につきましては別途追加料金となります。<br>
詳しくはお問い合わせください。<br><!--
<br>
<img src=""http://image.rakuten.co.jp/ii-sakura/cabinet/img59761114.jpg"" border=""0""><br>
-->
<br>
<img src=""http://image.rakuten.co.jp/ii-sakura/cabinet/youki8/sakura-meker.jpg"" border=""0""><br>
<br>
<br>
</p>",TOTO パブリック用手すり 【T112CM6】樹脂被覆タイプ(φ34) 多用途用手すり I型 (前出寸法120mm)：あいあいショップさくら,TOTO パブリック用手すり 【T112CM6】樹脂被覆タイプ(φ34) 多用途用手すり I型 (前出寸法120mm),TOTOおすすめ品\バリアフリー器具。TOTO パブリック用手すり 【T112CM6】樹脂被覆タイプ(φ34) 多用途用手すり I型 (前出寸法120mm)[rn]
38-72311,http://tshop.r10s.jp/ii-sakura/cabinet/youki4/t112cl9.jpg?fitin=700:700,12916.8000,,医薬品・コンタクト・介護 > 福祉・介護 > 歩行関連用品 > 手すり（廊下・階段等用）,TOTO パブリック用手すり 【T112CL9】樹脂被覆タイプ(φ34) 多用途用手すり L型（R/L兼用：前出寸法90mm）,TOTOおすすめ品\バリアフリー器具,"長さ：700×700mm<br>
握り径：φ34mm<br>
※壁固定ねじは別売りです。<br><br><br>※P7アテンションレッド(注2週)、DB9ディープブルー(注2週)につきましては別途追加料金となります。<br>
詳しくはお問い合わせください。<br><!--
<br>
<img src=""http://image.rakuten.co.jp/ii-sakura/cabinet/img59761114.jpg"" border=""0""><br>
-->
<br>
<img src=""http://image.rakuten.co.jp/ii-sakura/cabinet/youki8/sakura-meker.jpg"" border=""0""><br>
<br>
<br>
</p>",TOTO パブリック用手すり 【T112CL9】樹脂被覆タイプ(φ34) 多用途用手すり L型（R/L兼用：前出寸法90mm）：あいあいショップさくら,TOTO パブリック用手すり 【T112CL9】樹脂被覆タイプ(φ34) 多用途用手すり L型（R/L兼用：前出寸法90mm）,TOTOおすすめ品\バリアフリー器具。TOTO パブリック用手すり 【T112CL9】樹脂被覆タイプ(φ34) 多用途用手すり L型（R/L兼用：前出寸法90mm）[rn]
38-72312,http://tshop.r10s.jp/jism/cabinet/0474/4987244167026.jpg?fitin=700:700,148.8000,,医薬品・コンタクト・介護 > 福祉・介護 > 介護食 > おかず,和光堂 食事は楽し 牛肉の赤ワイン煮 100g 【税込】 アサヒグループ食品 ギユウニクノアカワイン [ギユウニクノアカワイン]【返品種別B】【RCP】,楽天Shop of the Year 2016 総合グランプリ受賞★,"在庫状況：入荷次第出荷<br>お届け：1週間～10日<br><br><br><font color=blue>□「返品種別」について詳しくはこちら□</font><br><br><br><FONT COLOR=""RED"">【返品不可商品】</FONT><br><FONT COLOR=""RED"">※商品画像とデザイン・カラーが異なる場合がございます。予めご了承下さい。</FONT><br><br>歯ぐきでつぶせる。<br>栄養サポート：ビタミンD。<br>やわらか製法で仕上げた牛肉を、赤ワインの香り豊かなソースで煮込みました。<br>【原材料】<br>じゃがいも、牛肉、野菜（にんじん、たまねぎ）、デキストリン、デミグラスソース<br>（ビーフブイヨン、たまねぎ、ブラウンルー、トマトペースト、その他）、赤ワイン、<br>植物油脂、トマトペースト、食塩、赤ワインソース、牛脂、砂糖、酵母エキス、<br>マッシュルームエキス、香辛料、増粘剤（加工デンプン、キサンタン）、カラメル色素、<br>調味料（アミノ酸等）、V.D、（原材料の一部に乳、小麦、大豆、鶏肉、豚肉を含む）<br><br>広告文責：上新電機株式会社(06-6633-1111)<br><br><br>(※この説明文は楽天市場店の記載内容です。URLはhttp://item.rakuten.co.jp/jism/で始まります。URLが異なる際はサイトを利用することのないよう十分ご注意ください。)<table width=""600"" border=0 cellpadding=5 cellspacing=0 bgcolor=""#F0EDE4""><tr><td align=""center"" bgcolor=""#BBA04E"">
<table width=""590"" border=0 cellpadding=2 cellspacing=1 bgcolor=""#F0EDE4"" summary="""" style=""font-size:12px;""><tr><td>おすすめカテゴリー　：　エアコン　・　加湿器　・　冷蔵庫　・　ホットカーペット　・　布団乾燥機</td></tr><tr><td align=""center"">ゴルフボール　・　掃除機・クリーナー　・　ＴＶゲーム　・　電池　・　充電池・充電器　・　ラッピング袋
</td></tr></table>
</td></tr></table><br>",和光堂 食事は楽し 牛肉の赤ワイン煮 100g 【税込】 アサヒグループ食品 ギユウニクノアカワイン [ギユウニクノアカワイン]【返品種別B】【RCP】：Joshin web 家電とPCの大型専門店,家電パソコンAV機器高級オーディオホビーおもちゃゲーム鉄道模型時計PCテレビレコーダー雑貨模型冷蔵庫洗濯機エアコンgamehobbycomputer和光堂 食事は楽し 牛肉の赤ワイン煮 100g 【税込】 アサヒグループ食品 ギユウニクノアカワイン [ギユウニクノアカワイン]【返品種別B】【RCP】,楽天Shop of the Year 2016 総合グランプリ受賞★。和光堂 食事は楽し 牛肉の赤ワイン煮 100g 【税込】 アサヒグループ食品 ギユウニクノアカワイン [ギユウニクノアカワイン]【返品種別B】【RCP】[rn]
38-72313,http://tshop.r10s.jp/jism/cabinet/0474/4987244166982.jpg?fitin=700:700,148.8000,,医薬品・コンタクト・介護 > 福祉・介護 > 介護食 > おかず,和光堂 食事は楽し 肉じゃが 100g 【税込】 アサヒグループ食品 ヤワラカニクジヤガ100G [ヤワラカニクジヤガ100G]【返品種別B】【RCP】,楽天Shop of the Year 2016 総合グランプリ受賞★,"在庫状況：入荷次第出荷<br>お届け：1週間～10日<br><br><br><font color=blue>□「返品種別」について詳しくはこちら□</font><br><br><br><FONT COLOR=""RED"">【返品不可商品】</FONT><br><FONT COLOR=""RED"">※商品画像とデザイン・カラーが異なる場合がございます。予めご了承下さい。</FONT><br><br>歯ぐきでつぶせる。<br>栄養サポート：ビタミンD。<br>やわらか製法で仕上げた牛肉をしょうゆとみりんで甘辛く煮込みました。<br>【原材料】<br>じゃがいも、牛肉、野菜（にんじん、たまねぎ）、砂糖、しょうゆ（小麦を含む）、みりん、<br>植物油脂、牛脂、チキンエキス、ミート風味エキス（豚肉を含む）、ねぎ油、米酢、寒天、<br>食塩、増粘剤(キサンタン)、調味料（アミノ酸等）、V.D<br><br>広告文責：上新電機株式会社(06-6633-1111)<br><br><br>(※この説明文は楽天市場店の記載内容です。URLはhttp://item.rakuten.co.jp/jism/で始まります。URLが異なる際はサイトを利用することのないよう十分ご注意ください。)<table width=""600"" border=0 cellpadding=5 cellspacing=0 bgcolor=""#F0EDE4""><tr><td align=""center"" bgcolor=""#BBA04E"">
<table width=""590"" border=0 cellpadding=2 cellspacing=1 bgcolor=""#F0EDE4"" summary="""" style=""font-size:12px;""><tr><td>おすすめカテゴリー　：　エアコン　・　加湿器　・　冷蔵庫　・　ホットカーペット　・　布団乾燥機</td></tr><tr><td align=""center"">ゴルフボール　・　掃除機・クリーナー　・　ＴＶゲーム　・　電池　・　充電池・充電器　・　ラッピング袋
</td></tr></table>
</td></tr></table><br>",和光堂 食事は楽し 肉じゃが 100g 【税込】 アサヒグループ食品 ヤワラカニクジヤガ100G [ヤワラカニクジヤガ100G]【返品種別B】【RCP】：Joshin web 家電とPCの大型専門店,家電パソコンAV機器高級オーディオホビーおもちゃゲーム鉄道模型時計PCテレビレコーダー雑貨模型冷蔵庫洗濯機エアコンgamehobbycomputer和光堂 食事は楽し 肉じゃが 100g 【税込】 アサヒグループ食品 ヤワラカニクジヤガ100G [ヤワラカニクジヤガ100G]【返品種別B】【RCP】,楽天Shop of the Year 2016 総合グランプリ受賞★。和光堂 食事は楽し 肉じゃが 100g 【税込】 アサヒグループ食品 ヤワラカニクジヤガ100G [ヤワラカニクジヤガ100G]【返品種別B】【RCP】[rn]
38-72314,http://tshop.r10s.jp/l-plus/cabinet/tasya31/7059508-e.jpg?fitin=700:700,120.0000,,医薬品・コンタクト・介護 > 福祉・介護 > 介護食 > おかず,キユーピー やさしい献立 なめらか野菜コーン介護食 ソフト食 とろみ食 介護用品【D】,,"<strong style=""color:#DDD"">介護食 ソフト食 とろみ食 介護用品</strong><br><br><table width=750><tr><td><center></center></td></tr></table><!--▼カゴ下バナー--><!--▲カゴ下バナー--><br><b><font color=""#DCDCDC"">介護食 ソフト食 とろみ食 介護用品</font></b><br>とうもろこしとじっくり炒めて甘みをひきだした玉ねぎをなめらかに裏ごししました。（コーン３５％使用）<br>牛乳７５ｍｌを目安に加えて温めると、スープとして召しあがれます♪<br><br>●内容量<br>
75g<br>
●商品サイズ（cm）<br>
幅約10×奥行約1×高さ約17<br>
●重量<br>
約79g<br>
●パウチ<br>
●区分4：かまなくてよい<br>
●栄養成分／1袋（75g）当たり<br>
エネルギー87kcal、たんぱく質1.3g、脂質5.7g、糖質6.4g、食物繊維2.2g、ナトリウム128mg、カルシウム94mg、（食塩相当量0.3g）<br>
●原材料<br>
野菜（とうもろこし、たまねぎ）、卵白加工品（卵白、植物油脂、砂糖、果糖ぶどう糖液糖）、マーガリン、植物油脂、砂糖、食物繊維、酵母エキスパウダー、香辛料、増粘剤（加工でん粉、キサンタンガム）、卵殻カルシウム、調味料（アミノ酸）、ビタミンＣ、（原材料の一部に乳成分・小麦・大豆を含む）<br><br>
○広告文責：e-net shop株式会社（0120-166-353）<br>
○メーカー（製造）：キユーピー<br>
○区分：介護食<br>",キユーピー やさしい献立 なめらか野菜コーン介護食 ソフト食 とろみ食 介護用品【D】：ランドリープラス,ダウニーダウニー 送料無料洗濯物干しランドリーラック洗濯機 ラックつっぱり棒物干し竿 送料無料室内物干し 折りたたみアイリスオーヤマ収納ケース プラスチックナースシューズ室内物干しダウニー ローズコミック 収納ケースチェスト布団干しベランダ収納ダウニー ベビーパウダー金庫 家庭用クール　寝具キユーピー やさしい献立 なめらか野菜コーン介護食 ソフト食 とろみ食 介護用品【D】,キユーピー やさしい献立 なめらか野菜コーン介護食 ソフト食 とろみ食 介護用品【D】[rn]
38-72315,http://tshop.r10s.jp/tsuruha/cabinet/shouhin17/4901577041143.jpg?fitin=700:700,145.6000,,医薬品・コンタクト・介護 > 福祉・介護 > 介護食 > おかず,キューピー　やさしい献立　けんちんうどん　(1人前120g)　ツルハドラッグ,,"<p>リニューアルに伴いパッケージ・内容等予告なく変更する場合がございます。予めご了承ください。</p>
<TABLE class=item-main>
<TBODY>
<TR>
<TD>
<TABLE class=item-table>
<TBODY>
<TR class=a>
<TD class=b></TD>
<TD class=c><BR>
<TABLE class=item>
<TBODY>
<TR>
<TD class=d>名　称</TD>
<TD class=e>キユーピー　やさしい献立　けんちんうどん　(1人前120g)</TD>
</TR>
<TR>
<TD class=d>内容量</TD>
<TD class=e>120g</TD>
</TR>
<TR>
<TD class=d>特　徴</TD>
<TD class=e>○そのままでは食べにくい素材を適度な大きさに刻んでやわらかく仕上げ、トロミをつけて食べやすくした「歯ぐきでつぶせる」シリーズです。<BR>
<BR>
やわらかく仕立てた豚肉と大根、にんじん、ごぼう、しいたけ、油揚げを煮込んだうどんです。<BR>
<BR>
うどんは食べやすいように短くそろえています。 </TD>
</TR>
<TR>
<TD class=d>原材料</TD>
<TD class=e>うどん、野菜（だいこん、にんじん、ごぼう）、豚肉、しょうゆ、しいたけ、かつお節エキス、食物繊維、でん粉、砂糖、植物油脂、米発酵調味料、油揚げ、コラーゲンペプチド、酵母エキスパウダー、香辛料、食塩、調味料（アミノ酸等）、ｐＨ調整剤、増粘剤（キサンタンガム）、豆腐用凝固剤、（原材料の一部に乳成分・ゼラチンを含む）</TD>
</TR>
<TR>
<TD class=d>区　分</TD>
<TD class=e>その他健康食品/日本製</TD>
</TR>
<TR>
<TD class=d>ご注意</TD>
<TD class=e>◆本品記載の使用法・使用上の注意をよくお読みの上ご使用下さい。</TD>
</TR>
<TR>
<TD class=d>製造販売元</TD>
<TD class=e>キユーピー株式会社BFCK<BR>
東京都渋谷区渋谷1-4-13</TD>
</TR>
<TR>
<TD class=d>お問合せ</TD>
<TD class=e>【お客様相談室】<BR>
電話：0120-14-1122</TD>
</TR>
<TR>
<TD class=d>広告文責</TD>
<TD class=e>株式会社ツルハグループマーチャンダイジング<BR>
カスタマーセンター　0852-53-0680</TD>
</TR>
</TBODY>
</TABLE>
</TD>
</TR>
</TBODY>
</TABLE>
</TD>
</TR>
</TBODY>
</TABLE><BR>JANコード：4901577041143<BR><table border=""0"" width=""790"" cellpadding=""0"" cellspacing=""0"">
<!--セールここから-->
<tr valign=""top"">
<td width=""790"" valign=""top"" height=""123"">

<img src=""http://image.rakuten.co.jp/tsuruha/cabinet/sale2/0428tokubai_790120.jpg"" width=""790"" height=""120"" border=""0"" alt=""特売セール"">
</td>
</tr>
<!--セールここまで-->

<!--紫外線対策ここから-->
<tr valign=""top"">
<td width=""790"" valign=""top"" height=""133"">

<img src=""http://image.rakuten.co.jp/tsuruha/cabinet/banner3/uvtaisaku2_790120.jpg"" width=""790"" height=""120"" border=""0"" alt=""早目のUVケアで肌をダメージから守る！　紫外線・UV対策"">
</td>
</tr>
<!--紫外線対策ここまで-->

<!--風邪・ウイルス対策特集ここから-->
<!--tr valign=""top"">
<td width=""790"" valign=""top"" height=""133"">

<img src=""http://image.rakuten.co.jp/tsuruha/cabinet/banner3/kazeuirusu790120.jpg"" width=""790"" height=""120"" border=""0"" alt=""風邪・ウイルス対策特集"">
</td>
</tr-->
<!--風邪・ウイルス対策特集ここまで-->

<!--ヘアレシピここから-->
<!--tr valign=""top"">
<td width=""790"" valign=""top"" height=""133"">

<img src=""http://image.rakuten.co.jp/tsuruha/cabinet/banner3/hair_recipe_2_790130.jpg"" width=""790"" height=""130"" border=""0"" alt=""ヘアレシピ"">
</td>
</tr-->
<!--ヘアレシピここまで-->

<!--セーラームーンここから-->
<!--tr valign=""top"">
<td width=""790"" valign=""top"" height=""133"">

<img src=""http://image.rakuten.co.jp/tsuruha/cabinet/banner3/elis_korabo790120.jpg"" width=""790"" height=""120"" border=""0"" alt=""セーラームーンコラボグッズプレゼントキャンペーン"">
</td>
</tr-->
<!--セーラームーンここまで-->


</table>",キューピー　やさしい献立　けんちんうどん　(1人前120g)　ツルハドラッグ：ツルハドラッグ,ドラッグストアスキンケア化粧品ベビー薬健康ツルハツルハドラッグダイエット健康食品サプリハブラシヘアケアエゾエース入浴剤ナップルツルハグループ介護用品医薬品生コラーゲンキューピー　やさしい献立　けんちんうどん　(1人前120g)　ツルハドラッグ,キューピー　やさしい献立　けんちんうどん　(1人前120g)　ツルハドラッグ[rn]
38-72316,http://tshop.r10s.jp/tsuruha/cabinet/shouhin17/4901577041396.jpg?fitin=700:700,120.8000,,医薬品・コンタクト・介護 > 福祉・介護 > 介護食 > おかず,キューピー　やさしい献立　なめらか野菜　コーン　(1人前75g)　ツルハドラッグ,,"<p>リニューアルに伴いパッケージ・内容等予告なく変更する場合がございます。予めご了承ください。</p>
<TABLE class=item-main>
<TBODY>
<TR>
<TD>
<TABLE class=item-table>
<TBODY>
<TR class=a>
<TD class=b></TD>
<TD class=c><BR>
<TABLE class=item>
<TBODY>
<TR>
<TD class=d>名　称</TD>
<TD class=e>キユーピー　やさしい献立　<BR>
なめらか野菜　コーン　(1人前75g)</TD>
</TR>
<TR>
<TD class=d>内容量</TD>
<TD class=e>75g</TD>
</TR>
<TR>
<TD class=d>特　徴</TD>
<TD class=e>○栄養素や水分を手軽に補給できる「かまなくてよいシリーズ」です。 「野菜」「おかず」それぞれに栄養素の特徴をもたせました。 <BR>
<BR>
「野菜」シリーズは不足しがちなエネルギーやカルシウム、食物繊維をはじめとする栄養の補給が、おいしく簡単に出来るペーストです。  </TD>
</TR>
<TR>
<TD class=d>原材料</TD>
<TD class=e>野菜（とうもろこし、たまねぎ）、卵白加工品（卵白、植物油脂、砂糖、果糖ぶどう糖液糖）、マーガリン、植物油脂、砂糖、食物繊維、酵母エキスパウダー、香辛料、増粘剤（加工でん粉、キサンタンガム）、卵殻カルシウム、調味料（アミノ酸）、ビタミンＣ、（原材料の一部に乳成分・小麦・大豆を含む）</TD>
</TR>
<TR>
<TD class=d>区　分</TD>
<TD class=e>その他健康食品/日本製</TD>
</TR>
<TR>
<TD class=d>ご注意</TD>
<TD class=e>◆本品記載の使用法・使用上の注意をよくお読みの上ご使用下さい。</TD>
</TR>
<TR>
<TD class=d>製造販売元</TD>
<TD class=e>キユーピー株式会社BFCK<BR>
東京都渋谷区渋谷1-4-13</TD>
</TR>
<TR>
<TD class=d>お問合せ</TD>
<TD class=e>【お客様相談室】<BR>
電話：0120-14-1122</TD>
</TR>
<TR>
<TD class=d>広告文責</TD>
<TD class=e>株式会社ツルハグループマーチャンダイジング<BR>
カスタマーセンター　0852-53-0680</TD>
</TR>
</TBODY>
</TABLE>
</TD>
</TR>
</TBODY>
</TABLE>
</TD>
</TR>
</TBODY>
</TABLE><BR>JANコード：4901577041396<BR><table border=""0"" width=""790"" cellpadding=""0"" cellspacing=""0"">
<!--セールここから-->
<tr valign=""top"">
<td width=""790"" valign=""top"" height=""123"">

<img src=""http://image.rakuten.co.jp/tsuruha/cabinet/sale2/0428tokubai_790120.jpg"" width=""790"" height=""120"" border=""0"" alt=""特売セール"">
</td>
</tr>
<!--セールここまで-->

<!--紫外線対策ここから-->
<tr valign=""top"">
<td width=""790"" valign=""top"" height=""133"">

<img src=""http://image.rakuten.co.jp/tsuruha/cabinet/banner3/uvtaisaku2_790120.jpg"" width=""790"" height=""120"" border=""0"" alt=""早目のUVケアで肌をダメージから守る！　紫外線・UV対策"">
</td>
</tr>
<!--紫外線対策ここまで-->

<!--風邪・ウイルス対策特集ここから-->
<!--tr valign=""top"">
<td width=""790"" valign=""top"" height=""133"">

<img src=""http://image.rakuten.co.jp/tsuruha/cabinet/banner3/kazeuirusu790120.jpg"" width=""790"" height=""120"" border=""0"" alt=""風邪・ウイルス対策特集"">
</td>
</tr-->
<!--風邪・ウイルス対策特集ここまで-->

<!--ヘアレシピここから-->
<!--tr valign=""top"">
<td width=""790"" valign=""top"" height=""133"">

<img src=""http://image.rakuten.co.jp/tsuruha/cabinet/banner3/hair_recipe_2_790130.jpg"" width=""790"" height=""130"" border=""0"" alt=""ヘアレシピ"">
</td>
</tr-->
<!--ヘアレシピここまで-->

<!--セーラームーンここから-->
<!--tr valign=""top"">
<td width=""790"" valign=""top"" height=""133"">

<img src=""http://image.rakuten.co.jp/tsuruha/cabinet/banner3/elis_korabo790120.jpg"" width=""790"" height=""120"" border=""0"" alt=""セーラームーンコラボグッズプレゼントキャンペーン"">
</td>
</tr-->
<!--セーラームーンここまで-->


</table>",キューピー　やさしい献立　なめらか野菜　コーン　(1人前75g)　ツルハドラッグ：ツルハドラッグ,ドラッグストアスキンケア化粧品ベビー薬健康ツルハツルハドラッグダイエット健康食品サプリハブラシヘアケアエゾエース入浴剤ナップルツルハグループ介護用品医薬品生コラーゲンキューピー　やさしい献立　なめらか野菜　コーン　(1人前75g)　ツルハドラッグ,キューピー　やさしい献立　なめらか野菜　コーン　(1人前75g)　ツルハドラッグ[rn]
38-72317,http://tshop.r10s.jp/tsuruha/cabinet/shouhin17/4901577041372.jpg?fitin=700:700,120.8000,,医薬品・コンタクト・介護 > 福祉・介護 > 介護食 > おかず,キューピー　やさしい献立　なめらか野菜　にんじん　(1人前75g)　ツルハドラッグ,,"<p>リニューアルに伴いパッケージ・内容等予告なく変更する場合がございます。予めご了承ください。</p>
<TABLE class=item-main>
<TBODY>
<TR>
<TD>
<TABLE class=item-table>
<TBODY>
<TR class=a>
<TD class=b></TD>
<TD class=c><BR>
<TABLE class=item>
<TBODY>
<TR>
<TD class=d>名　称</TD>
<TD class=e>キユーピー　やさしい献立　なめらか野菜　<BR>
にんじん　(1人前75g)</TD>
</TR>
<TR>
<TD class=d>内容量</TD>
<TD class=e>75g</TD>
</TR>
<TR>
<TD class=d>特　徴</TD>
<TD class=e>○栄養素や水分を手軽に補給できる「かまなくてよいシリーズ」です。 「野菜」「おかず」それぞれに栄養素の特徴をもたせました。 <BR>
<BR>
「野菜」シリーズは不足しがちなエネルギーやカルシウム、食物繊維をはじめとする栄養の補給が、おいしく簡単に出来るペーストです。 </TD>
</TR>
<TR>
<TD class=d>原材料</TD>
<TD class=e>野菜（にんじん、たまねぎ）、卵白加工品（卵白、植物油脂、砂糖、果糖ぶどう糖液糖）、マーガリン、植物油脂、濃縮にんじん、砂糖、濃縮オレンジ果汁、脱脂粉乳、食物繊維、酵母エキスパウダー、食塩、香辛料、増粘剤（加工でん粉、キサンタンガム）、卵殻カルシウム、調味料（アミノ酸）、ビタミンＣ、（原材料の一部に小麦・大豆を含む）</TD>
</TR>
<TR>
<TD class=d>区　分</TD>
<TD class=e>その他健康食品/日本製</TD>
</TR>
<TR>
<TD class=d>ご注意</TD>
<TD class=e>◆本品記載の使用法・使用上の注意をよくお読みの上ご使用下さい。</TD>
</TR>
<TR>
<TD class=d>製造販売元</TD>
<TD class=e>キユーピー株式会社BFCK<BR>
東京都渋谷区渋谷1-4-13</TD>
</TR>
<TR>
<TD class=d>お問合せ</TD>
<TD class=e>【お客様相談室】<BR>
電話：0120-14-1122</TD>
</TR>
<TR>
<TD class=d>広告文責</TD>
<TD class=e>株式会社ツルハグループマーチャンダイジング<BR>
カスタマーセンター　0852-53-0680</TD>
</TR>
</TBODY>
</TABLE>
</TD>
</TR>
</TBODY>
</TABLE>
</TD>
</TR>
</TBODY>
</TABLE><BR>JANコード：4901577041372<BR><table border=""0"" width=""790"" cellpadding=""0"" cellspacing=""0"">
<!--セールここから-->
<tr valign=""top"">
<td width=""790"" valign=""top"" height=""123"">

<img src=""http://image.rakuten.co.jp/tsuruha/cabinet/sale2/0428tokubai_790120.jpg"" width=""790"" height=""120"" border=""0"" alt=""特売セール"">
</td>
</tr>
<!--セールここまで-->

<!--紫外線対策ここから-->
<tr valign=""top"">
<td width=""790"" valign=""top"" height=""133"">

<img src=""http://image.rakuten.co.jp/tsuruha/cabinet/banner3/uvtaisaku2_790120.jpg"" width=""790"" height=""120"" border=""0"" alt=""早目のUVケアで肌をダメージから守る！　紫外線・UV対策"">
</td>
</tr>
<!--紫外線対策ここまで-->

<!--風邪・ウイルス対策特集ここから-->
<!--tr valign=""top"">
<td width=""790"" valign=""top"" height=""133"">

<img src=""http://image.rakuten.co.jp/tsuruha/cabinet/banner3/kazeuirusu790120.jpg"" width=""790"" height=""120"" border=""0"" alt=""風邪・ウイルス対策特集"">
</td>
</tr-->
<!--風邪・ウイルス対策特集ここまで-->

<!--ヘアレシピここから-->
<!--tr valign=""top"">
<td width=""790"" valign=""top"" height=""133"">

<img src=""http://image.rakuten.co.jp/tsuruha/cabinet/banner3/hair_recipe_2_790130.jpg"" width=""790"" height=""130"" border=""0"" alt=""ヘアレシピ"">
</td>
</tr-->
<!--ヘアレシピここまで-->

<!--セーラームーンここから-->
<!--tr valign=""top"">
<td width=""790"" valign=""top"" height=""133"">

<img src=""http://image.rakuten.co.jp/tsuruha/cabinet/banner3/elis_korabo790120.jpg"" width=""790"" height=""120"" border=""0"" alt=""セーラームーンコラボグッズプレゼントキャンペーン"">
</td>
</tr-->
<!--セーラームーンここまで-->


</table>",キューピー　やさしい献立　なめらか野菜　にんじん　(1人前75g)　ツルハドラッグ：ツルハドラッグ,ドラッグストアスキンケア化粧品ベビー薬健康ツルハツルハドラッグダイエット健康食品サプリハブラシヘアケアエゾエース入浴剤ナップルツルハグループ介護用品医薬品生コラーゲンキューピー　やさしい献立　なめらか野菜　にんじん　(1人前75g)　ツルハドラッグ,キューピー　やさしい献立　なめらか野菜　にんじん　(1人前75g)　ツルハドラッグ[rn]
